Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0213451,2021/06/15,2021/06/18,,,,,,,30.6400,0.0000,0.0000,0,0,0,30.64
T0213451,2021/06/15,2021/06/18,"Vecchio, Karen",Member,To travel to/from constituency and Ottawa,2021/06/15,St. Thomas,Ottawa,,,,,,,
T0213687,2021/06/20,2021/06/23,,,,,,,145.2300,0.0000,0.0000,0,0,0,145.23
T0213687,2021/06/20,2021/06/23,"Vecchio, Karen",Member,To travel to/from constituency and Ottawa,2021/06/20,St. Thomas,Ottawa,,,,,,,
T0213687,2021/06/20,2021/06/23,"Vecchio, Karen",Member,To travel to/from constituency and Ottawa,2021/06/23,Ottawa,St. Thomas,,,,,,,
T0216880,2021/07/18,2021/09/18,,,,,,,0.0000,313.3200,0.0000,0,0,0,313.32
T0216880,2021/07/18,2021/09/18,"Vecchio, Karen",Member,Secondary Residence,2021/07/18,Ottawa,Ottawa,,,,,,,
T0217276,2021/08/14,2021/08/14,,,,,,,353.4700,0.0000,46.7900,0.5000,0,0,400.26
T0217276,2021/08/14,2021/08/14,"Al-Areibi, Raghed",Employee,To travel to/from constituency and Ottawa,2021/08/14,Ottawa,London,,,,,,,
T0218772,2021/09/19,2021/12/05,,,,,,,0.0000,174.9900,0.0000,0,0,0,174.99
T0218772,2021/09/19,2021/12/05,"Vecchio, Karen",Member,Secondary Residence,2021/10/18,Ottawa,Ottawa,,,,,,,
T0218772,2021/09/19,2021/12/05,"Vecchio, Karen",Member,Secondary Residence,2021/11/06,Ottawa,Ottawa,,,,,,,
T0217281,2021/09/24,2021/09/24,,,,,,,341.0900,0.0000,37.9000,0.5000,0,0,378.99
T0217281,2021/09/24,2021/09/24,"Al-Areibi, Raghed",Employee,To travel to/from constituency and Ottawa,2021/09/24,Ottawa,London,,,,,,,
T0216668,2021/09/24,2021/10/01,,,,,,,135.0600,0.0000,0.0000,0.0000,0.0000,0,135.06
T0216668,2021/09/24,2021/10/01,"Vecchio, Karen",Member,To attend a constituency or community event,2021/09/24,St. Thomas,Thorndale,,,,,,,
T0216668,2021/09/24,2021/10/01,"Vecchio, Karen",Member,To attend a constituency or community event,2021/09/24,Thorndale,St. Thomas,,,,,,,
T0216668,2021/09/24,2021/10/01,"Vecchio, Karen",Member,To attend a constituency or community event,2021/09/30,St. Thomas,West Lorne,,,,,,,
T0216668,2021/09/24,2021/10/01,"Vecchio, Karen",Member,To attend a constituency or community event,2021/09/30,West Lorne,St. Thomas,,,,,,,
T0216668,2021/09/24,2021/10/01,"Vecchio, Karen",Member,To attend a constituency or community event,2021/09/30,St. Thomas,Dutton / Dunwich,,,,,,,
T0216668,2021/09/24,2021/10/01,"Vecchio, Karen",Member,To attend a constituency or community event,2021/10/01,Dutton / Dunwich,St. Thomas,,,,,,,
T0216288,2021/10/02,2021/10/06,,,,,,,650.5600,0.0000,451.7900,1.0000,0,0,1102.35
T0216288,2021/10/02,2021/10/06,"Vecchio, Karen",Member,To travel to/from constituency and Ottawa,2021/10/02,St. Thomas,Ottawa,,,,,,,
T0216288,2021/10/02,2021/10/06,"Vecchio, Karen",Member,To travel to/from constituency and Ottawa,2021/10/06,Ottawa,St. Thomas,,,,,,,
T0217292,2021/10/06,2021/11/05,,,,,,,0.0000,80.9500,0.0000,0,0,0,80.95
T0217292,2021/10/06,2021/11/05,"Vecchio, Karen",Member,Secondary Residence,2021/10/06,Ottawa,Ottawa,,,,,,,
T0218718,2021/10/14,2021/11/11,,,,,,,262.1800,0.0000,0.0000,0.0000,0.0000,0,262.18
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,Attending event with Member,2021/10/14,St. Thomas,London,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To conduct constituency office business,2021/11/03,Port Burwell,Aylmer,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To conduct constituency office business,2021/11/03,Aylmer,St. Thomas,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To attend meetings with stakeholders about business of the House,2021/11/05,St. Thomas,London,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To attend meetings with stakeholders about business of the House,2021/11/05,London,St. Thomas,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To attend a constituency or community event,2021/11/11,St. Thomas,Belmont,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To attend a constituency or community event,2021/11/11,Belmont,St. Thomas,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To attend meetings about constituency issues,2021/10/15,St. Thomas,Malahide,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To attend meetings about constituency issues,2021/10/15,Malahide,St. Thomas,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To attend meetings about constituency issues,2021/11/08,St. Thomas,Malahide,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To attend meetings about constituency issues,2021/11/08,Malahide,St. Thomas,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,Attending event with Member,2021/10/14,London,St. Thomas,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,Attending event with Member,2021/10/29,St. Thomas,London,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,Attending event with Member,2021/10/29,London,St. Thomas,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To attend meetings about constituency issues,2021/11/02,St. Thomas,London,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To attend meetings about constituency issues,2021/11/02,London,St. Thomas,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,Attending event with Member,2021/11/03,St. Thomas,Arva,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,Attending event with Member,2021/11/03,Arva,St. Thomas,,,,,,,
T0218718,2021/10/14,2021/11/11,"Ferguson, Jillian",Employee,To conduct constituency office business,2021/11/03,St. Thomas,Port Burwell,,,,,,,
T0218389,2021/10/23,2021/11/14,,,,,,,296.7800,0.0000,0.0000,0.0000,0,0,296.78
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/10/23,St. Thomas,London,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/11/06,St. Thomas,Aylmer,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/11/06,Aylmer,St. Thomas,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/11/07,St. Thomas,Vienna,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/11/10,St. Thomas,London,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/11/10,London,St. Thomas,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/11/10,St. Thomas,Dutton,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/11/10,Dutton,St. Thomas,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend meetings about constituency issues,2021/11/14,St. Thomas,London,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend meetings about constituency issues,2021/11/14,London,St. Thomas,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/10/23,London,St. Thomas,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/10/23,St. Thomas,Sparta,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/10/23,Sparta,St. Thomas,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/10/30,St. Thomas,Port Stanley,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/10/30,Port Stanley,London,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/10/23,London,St. Thomas,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/11/01,St. Thomas,London,,,,,,,
T0218389,2021/10/23,2021/11/14,"Vecchio, Karen",Member,To attend a constituency or community event,2021/11/01,London,St. Thomas,,,,,,,
T0217284,2021/10/26,2021/10/28,,,,,,,670.5300,0.0000,230.2700,1.0000,0,0,900.80
T0217284,2021/10/26,2021/10/28,"Vecchio, Karen",Member,To travel to/from constituency and Ottawa,2021/10/26,St. Thomas,Ottawa,,,,,,,
T0217284,2021/10/26,2021/10/28,"Vecchio, Karen",Member,To travel to/from constituency and Ottawa,2021/10/28,Ottawa,St. Thomas,,,,,,,
