Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
400140752,2022/04/01,2022/04/30,,,,,,,0.0000,-1422.0000,0.0000,0,0,0,-1422.00
400140752,2022/04/01,2022/04/30,"O'Regan, Hon. Seamus",Member,Secondary Residence,2022/04/01,GATINEAU,GATINEAU,,,,,,,
T0233030,2022/06/01,2022/06/30,,,,,,,0.0000,45.2400,0.0000,0,0,0,45.24
T0233030,2022/06/01,2022/06/30,"O'Regan, Hon. Seamus",Member,Secondary Residence,2022/06/01,Gatineau,Gatineau,,,,,,,
T0232279,2022/06/01,2022/06/30,,,,,,,323.9100,204.3300,175.8000,0.0000,0.0000,0,704.04
T0232279,2022/06/01,2022/06/30,"Ellis, Nicholas",Employee,Attending event with Member,2022/06/01,St. John's,St. John's,,,,,,,
T0232279,2022/06/01,2022/06/30,"Ellis, Nicholas",Employee,Attending event with Member,2022/06/01,St. John's,St. John's,,,,,,,
T0232279,2022/06/01,2022/06/30,"Ellis, Nicholas",Employee,To drive Member to/from terminal,2022/06/10,St. John's,St. John's,,,,,,,
T0232279,2022/06/01,2022/06/30,"Ellis, Nicholas",Employee,To drive Member to/from terminal,2022/06/11,St. John's,St. John's,,,,,,,
T0232279,2022/06/01,2022/06/30,"Ellis, Nicholas",Employee,To drive Member to/from terminal,2022/06/25,St. John's,St. John's,,,,,,,
T0232279,2022/06/01,2022/06/30,"Ellis, Nicholas",Employee,To drive Member to/from terminal,2022/06/26,St. John's,St. John's,,,,,,,
T0232279,2022/06/01,2022/06/30,"Ellis, Nicholas",Employee,Attending event with Member,2022/06/29,Gander,Marystown,,,,,,,
T0232279,2022/06/01,2022/06/30,"Ellis, Nicholas",Employee,Attending event with Member,2022/06/30,Marystown,St. John's,,,,,,,
T0230938,2022/06/10,2022/06/12,,,,,,,1326.0400,0.0000,175.8000,0,1.0000,0,1501.84
T0230938,2022/06/10,2022/06/12,"O'Regan, Hon. Seamus",Member,To attend meetings with stakeholders about business of the House,2022/06/10,St. John's,Deer Lake,,,,,,,
T0230426,2022/06/10,2022/06/12,,,,,,,1902.2100,431.2300,244.1500,0,1.0000,0,2577.59
T0230426,2022/06/10,2022/06/12,"White, Greg",Employee,Attending event with Member,2022/06/10,St. John's,Deer Lake,,,,,,,
T0230938,2022/06/10,2022/06/12,"O'Regan, Hon. Seamus",Member,To attend meetings with stakeholders about business of the House,2022/06/12,Deer Lake,Ottawa,,,,,,,
T0230426,2022/06/10,2022/06/12,"White, Greg",Employee,Attending event with Member,2022/06/12,Deer Lake,St. John's,,,,,,,
T0233465,2022/06/14,2022/06/16,,,,,,,598.0000,0.0000,0.0000,0,1.0000,0,598.00
T0233465,2022/06/14,2022/06/16,,Designated Traveller,To unite the family with the Member,2022/06/14,Toronto,Ottawa,,,,,,,
T0233465,2022/06/14,2022/06/16,,Designated Traveller,To unite the family with the Member,2022/06/16,Ottawa,Toronto,,,,,,,
T0235594,2022/06/22,2022/06/22,,,,,,,299.0000,0.0000,0.0000,0,0.5000,0,299.00
T0235594,2022/06/22,2022/06/22,,Designated Traveller,To unite the family with the Member,2022/06/22,Toronto,Ottawa,,,,,,,
T0233472,2022/06/24,2022/06/24,,,,,,,299.0000,0.0000,0.0000,0,0.5000,0,299.00
T0233472,2022/06/24,2022/06/24,,Designated Traveller,To unite the family with the Member,2022/06/24,Ottawa,Toronto,,,,,,,
T0232507,2022/06/27,2022/06/27,,,,,,,1457.9300,0.0000,0.0000,0,0.0000,0,1457.93
T0232507,2022/06/27,2022/06/27,"O'Regan, Hon. Seamus",Member,To attend meetings about constituency issues,2022/06/27,Goose Bay,Nain,,,,,,,
T0232507,2022/06/27,2022/06/27,"O'Regan, Hon. Seamus",Member,To attend meetings about constituency issues,2022/06/27,Nain,Goose Bay,,,,,,,
T0232981,2022/06/29,2022/06/30,,,,,,,0.0000,204.3300,171.7000,0,0.0000,0,376.03
T0232981,2022/06/29,2022/06/30,"O'Regan, Hon. Seamus",Member,To attend a constituency or community event,2022/06/29,Goose Bay,Marystown,,,,,,,
T0232981,2022/06/29,2022/06/30,"O'Regan, Hon. Seamus",Member,To attend a constituency or community event,2022/06/30,Marystown,St. John's,,,,,,,
T0233031,2022/07/01,2022/07/31,,,,,,,0.0000,45.2400,0.0000,0,0,0,45.24
T0233031,2022/07/01,2022/07/31,"O'Regan, Hon. Seamus",Member,Secondary Residence,2022/07/01,Gatineau,Gatineau,,,,,,,
200582480,2022/07/01,2022/07/31,,,,,,,0.0000,2100.0000,0.0000,0,0,0,2100.00
200582480,2022/07/01,2022/07/31,"O'Regan, Hon. Seamus",Member,Secondary Residence,2022/07/01,GATINEAU,GATINEAU,,,,,,,
T0233448,2022/07/26,2022/07/30,,,,,,,1343.1600,799.3300,415.6200,0,0.0000,0,2558.11
T0233448,2022/07/26,2022/07/30,"O'Regan, Hon. Seamus",Member,To attend a regional or provincial caucus meeting,2022/07/26,St. John's,Goose Bay,,,,,,,
T0233448,2022/07/26,2022/07/30,"O'Regan, Hon. Seamus",Member,To attend a regional or provincial caucus meeting,2022/07/30,Goose Bay,St. John's,,,,,,,
T0233448,2022/07/26,2022/07/30,"O'Regan, Hon. Seamus",Member,To attend a regional or provincial caucus meeting,2022/07/30,Battle Harbour,Mary's Harbour,,,,,,,
200590107,2022/08/01,2022/08/31,,,,,,,0.0000,2100.0000,0.0000,0,0,0,2100.00
