Supplier,Description,Date,Total
Éole en Musique,Advertising,2020/07/28,500.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,853.15
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/08/24,12.72
Zoom,Licence Renewal,2020/08/25,20.00
Videotron,Internet (COVID19),2020/08/28,66.00
Groupe Performance Stratégique inc.,Research Consultants,2020/09/15,1000.00
Saveurs de La Matanie,Advertising,2020/09/15,300.00
André Roy Électrique Inc.,Repair of Telecommunication Equipment,2020/09/17,235.34
Environnement Vert Plus,Advertising,2020/09/17,150.00
PAPETERIE IMPRESSION NOUVELLE IMAGE INC.,External Printing Costs,2020/09/17,336.95
Collectif Régional de Développement du Bas-Saint-Laurent,Advertising,2020/09/24,300.00
Zoom,Licence Renewal,2020/09/25,20.00
"Centrale Matani, Coop de Solidarité, La",Advertising,2020/09/28,500.00
Videotron,Internet (COVID19),2020/09/28,66.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/09/30,59.66
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,83.05
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,33.84
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,191.38
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/10/01,107.00
Papeterie Bloc-Notes Inc.,"Office Supplies, Stationery and Accessories",2020/10/08,47.13
Chaine de vie,Advertising,2020/10/20,250.00
Cogeco Connexion inc.,Cable and Internet,2020/10/22,137.89
Shaw Direct,Cable and Internet,2020/10/25,56.00
TELUS QUEBEC,Cable and Internet,2020/10/25,65.00
TELUS QUEBEC,Cable and Internet,2020/10/25,65.00
Zoom,Licence Renewal,2020/10/25,20.00
Maxi,Cleaning Products,2020/10/26,17.72
Librairie D'Amqui,"Office Supplies, Stationery and Accessories",2020/10/27,6.99
Innovation Cube Noir Inc.,Professional Communication Services,2020/10/28,8115.00
Papeterie Bloc-Notes Inc.,"Office Supplies, Stationery and Accessories",2020/10/28,38.58
Videotron,Internet (COVID19),2020/10/28,66.00
9210-8489 Québec Inc.,Advertising,2020/10/31,500.00
"CAPITALE ASSURANCES GENERALES INC., LA",Constituency Office Insurance,2020/10/31,1257.00
Papeterie Bloc-Notes Inc.,"Office Supplies, Stationery and Accessories",2020/10/31,85.71
9335-5808 Québec Inc.,Office Rental and Related Fees,2020/11/01,1875.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/11/01,191.38
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/11/01,57.00
Gespro BDC Inc.,Office Rental and Related Fees,2020/11/01,347.90
MRC de la Matanie,Office Rental and Related Fees,2020/11/01,593.00
Municipalité du Village de Price,Office Rental and Related Fees,2020/11/01,150.00
"Lebel Roy, Elodie",Communications Officer,2020/11/02,450.00
Dollarama,"Framing, Outside Supplier",2020/11/04,4.00
Canada Post – Postes Canada,Courier Services,2020/11/09,19.48
Canada Post – Postes Canada,Courier Services,2020/11/09,19.48
Canada Post – Postes Canada,Courier Services,2020/11/09,13.38
Sentiers du Mont-Comi,Advertising,2020/11/09,750.00
Boutique TELUS Amqui,Computer Equipment,2020/11/10,219.00
Papeterie Bloc-Notes Inc.,"Office Supplies, Stationery and Accessories",2020/11/12,8.97
Alarmes 911 Rimouski Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/11/13,203.40
EXPEDIBUS,Postage and Parcel Post,2020/11/19,15.25
Amazon,Consumable Items for Constituency Offices (COVID19),2020/11/20,31.99
Cogeco Connexion inc.,Cable and Internet,2020/11/22,137.89
Regroupement des artistes et artisans de la Région de Matane,Advertising,2020/11/23,250.00
Fondation de la Santé de La Mitis,Advertising,2020/11/24,500.00
MRC de la Matapédia,Gifts given as a matter of protocol,2020/11/24,171.96
TELUS QUEBEC,Cable and Internet,2020/11/25,65.00
TELUS QUEBEC,Cable and Internet,2020/11/25,65.00
Journal Graffici,Advertising,2020/11/30,500.00
"Lebel Roy, Elodie",Communications Officer,2020/11/30,350.00
9335-5808 Québec Inc.,Office Rental and Related Fees,2020/12/01,1875.00
Gespro BDC Inc.,Office Rental and Related Fees,2020/12/01,347.90
MRC de la Matanie,Office Rental and Related Fees,2020/12/01,593.00
Municipalité du Village de Price,Office Rental and Related Fees,2020/12/01,150.00
Canada Post – Postes Canada,Courier Services,2020/12/14,16.47
Canada Post – Postes Canada,Postage and Parcel Post,2020/12/14,89.22
Canada Post – Postes Canada,Courier Services,2020/12/14,23.14
9335-5808 Québec Inc.,Office Rental and Related Fees,2021/01/01,1875.00
MRC de la Matanie,Office Rental and Related Fees,2021/01/01,611.00
Municipalité du Village de Price,Office Rental and Related Fees,2021/01/01,150.00
