Supplier,Description,Date,Total
SING TAO NEWSPAPERS(CANADA 1988) LIMITED,Advertising,2020/07/31,576.00
Ikea,"Office Supplies, Stationery and Accessories",2020/08/08,26.74
ETC Telecom,Service and/or Equipment Changes,2020/08/24,518.42
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,213.29
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/08/24,3.18
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/09/01,16.79
The Korea Times Limited,Advertising,2020/09/02,100.00
Fedex / Staples,Courier Services,2020/09/09,81.75
Staples,"Office Supplies, Stationery and Accessories",2020/09/12,7.48
Fedex / Staples,Courier Services,2020/09/17,46.19
Accurate Alarms Ltd,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/09/21,3894.00
Sandy's Furniture,Office Furniture and Fixtures,2020/09/21,214.00
Sandy's Furniture,Office Furniture and Fixtures,2020/09/21,1177.00
Sandy's Furniture,Office Furniture and Fixtures,2020/09/21,663.40
Sandy's Furniture,Storage and Warehousing,2020/09/21,133.75
Services Informatiques D.L. Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/09/21,168.98
Accurate Alarms Ltd,Protection and Alarm Monitoring (Member's Office Budget),2020/09/22,18.33
London Drugs,Computer Equipment,2020/09/22,53.86
Ikea,"Office Supplies, Stationery and Accessories",2020/09/23,213.91
Jewish Independent,Advertising,2020/09/29,60.00
Staples,"Office Supplies, Stationery and Accessories",2020/09/29,54.33
PIFF MANAGEMENT,Signage,2020/09/30,2164.82
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,10.73
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,30.97
Accurate Alarms Ltd,Protection and Alarm Monitoring (Member's Office Budget),2020/10/01,75.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/10/01,2.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,162.28
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/10/01,16.79
Shaw cablesystems G.P.,Cable and Internet Fees,2020/10/03,166.92
Canada Post,Postage and Parcel Post,2020/10/06,15.80
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/10/06,96.20
Zoom,Licence Renewal,2020/10/11,42.40
2M Electrical Services,Repair of Telecommunication Equipment,2020/10/23,800.34
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/10/31,134.16
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/11/01,204.48
DANADA HOLDINGS LTD.,Office Rental and Related Fees,2020/11/01,2805.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/11/01,16.79
"Korea Daily, The",Advertising,2020/11/06,350.00
BC HYDRO,Public Utilities,2020/11/09,200.81
Canada Post – Postes Canada,"Freight, Express and Cartage",2020/11/10,10.80
Zoom Video Communications,Licence Renewal,2020/11/11,42.80
0870984 B.C. LTD.,Advertising,2020/11/17,200.00
VANCOUVER KOREAN PRESS LTD (THE),Advertising,2020/11/25,180.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/11/27,250.88
DANADA HOLDINGS LTD.,Office Rental and Related Fees,2020/12/01,2805.00
House of Commons – Chambre des communes,External Printing Costs,2020/12/09,5462.73
Canada Post – Postes Canada,Postage and Parcel Post,2020/12/14,215.11
DANADA HOLDINGS LTD.,Office Rental and Related Fees,2021/01/01,2805.00
