Supplier,Description,Date,Total
TD Canada Trust,Banking Fees and Cheque Orders,2019/07/31,22.00
TD canada trust,Banking Fees and Cheque Orders,2019/08/30,22.00
TD Canada Trust,Banking Fees and Cheque Orders,2019/09/30,22.00
td canada trust,Banking Fees and Cheque Orders,2019/10/31,22.00
TD Canada Trust,Banking Fees and Cheque Orders,2019/11/29,22.00
TD Canada trust,Banking Fees and Cheque Orders,2019/12/31,22.00
TD Canada Trust,Banking Fees and Cheque Orders,2020/01/31,22.00
TD Canada Trust,Banking Fees and Cheque Orders,2020/02/28,22.00
EASTLINK,Internet (COVID19),2020/03/03,84.95
Comité de parents École François-Buote,Public Meeting Room Rentals,2020/03/11,200.00
TD Canada Trust,Banking Fees and Cheque Orders,2020/03/31,22.00
EASTLINK,Internet (COVID19),2020/04/03,84.95
EASTLINK,Internet (COVID19),2020/04/03,84.95
BellAliant,Internet (COVID19),2020/04/18,119.95
Bell Aliant,Internet (COVID19),2020/04/24,119.95
TD Canada Trust,Banking Fees and Cheque Orders,2020/04/30,22.00
EASTLINK,Internet (COVID19),2020/05/03,84.95
EASTLINK,Internet (COVID19),2020/05/03,84.95
BellAliant,Internet (COVID19),2020/05/18,119.95
Bell Aliant,Internet (COVID19),2020/05/24,119.95
TD Canada Trust,Banking Fees and Cheque Orders,2020/05/29,22.00
EASTLINK,Internet (COVID19),2020/06/04,84.95
BellAliant,Internet (COVID19),2020/06/18,119.95
Bell Aliant,Internet (COVID19),2020/06/24,119.95
TD Canada Trust,Banking Fees and Cheque Orders,2020/06/30,22.00
greenisle,Shredding,2020/07/31,5.00
TD Canada Trust,Banking Fees and Cheque Orders,2020/07/31,22.00
Eastlink,Protection and Alarm Monitoring (Member's Office Budget),2020/08/03,20.00
island pure waters,Spring Water,2020/08/14,15.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/08/24,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,213.28
greenisle,Shredding,2020/08/31,5.00
TD Canada Trust,Banking Fees and Cheque Orders,2020/08/31,22.00
EASTLINK,Protection and Alarm Monitoring (Member's Office Budget),2020/09/03,20.00
Denis Office Furniture,"Office Supplies, Stationery and Accessories",2020/09/16,42.50
