Supplier,Description,Date,Total
Costco Wholesale,Voice Communication Equipment,2020/05/24,59.98
Best Buy,Voice Communication Equipment,2020/06/22,129.99
Shaw cablesystems G.P.,Cable and Internet,2020/07/21,125.00
Shaw cablesystems G.P.,Cable and Internet,2020/08/21,115.00
BMO,Banking Fees and Cheque Orders,2020/08/31,19.75
Culligan Water,Spring Water,2020/08/31,15.00
Culligan Water,Spring Water,2020/08/31,15.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/09/01,97.54
MintueKEY,"Office Supplies, Stationery and Accessories",2020/09/09,3.99
MinuteKEY,"Office Supplies, Stationery and Accessories",2020/09/09,3.99
Shaw cablesystems G.P.,Cable and Internet,2020/09/21,115.00
Shaw cablesystems G.P.,Cable and Internet Fees,2020/09/24,143.95
Best Buy,Computer Equipment,2020/09/30,79.99
BMO,Banking Fees and Cheque Orders,2020/09/30,9.75
Grand & Toy,Cleaning Products,2020/09/30,307.36
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/09/30,15.56
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,63.43
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/10/01,228.93
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,96.44
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/10/01,94.54
Audiense Limited,Licence Renewal,2020/10/07,131.87
Momentuum BPO Inc.,Licence Renewal,2020/10/08,2200.00
Culligan Water,Spring Water,2020/10/15,33.68
Shaw cablesystems G.P.,Cable and Internet,2020/10/21,115.00
BlackRock Cleaning Services,Janitorial Services and Maintenance,2020/10/22,190.00
Shaw cablesystems G.P.,Cable and Internet Fees,2020/10/24,143.95
BMO,Banking Fees and Cheque Orders,2020/10/30,8.50
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/10/31,336.60
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/11/01,110.57
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/11/01,226.36
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/11/01,105.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/11/01,87.54
Veritas Management Services Inc.,Office Rental and Related Fees,2020/11/01,3208.33
JAG PRINTING LTD.,External Printing Costs,2020/11/04,1215.00
Canada Post – Postes Canada,"Freight, Express and Cartage",2020/11/10,22.78
CBM Office Automation,Photocopier Rental and Related Costs,2020/11/18,200.00
JAG PRINTING LTD.,External Printing Costs,2020/11/24,1.00
Shaw cablesystems G.P./Shaw Direct,Cable and Internet Fees,2020/11/24,147.66
BMO,Banking Fees and Cheque Orders,2020/11/30,7.25
Veritas Management Services Inc.,Office Rental and Related Fees,2020/12/01,3208.33
Canada Post – Postes Canada,Courier Services,2020/12/14,25.30
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/12/17,273.50
Veritas Management Services Inc.,Office Rental and Related Fees,2021/01/01,3208.33
