Supplier,Description,Date,Total
Ville de Gatineau,"Office Rentals, Taxes, Common Area Fees",2020/04/01,-1597.27
VILLE DE GATINEAU,Office Rental and Related Fees,2020/04/01,1609.42
EBOX,Internet (COVID19),2020/05/07,37.07
EBOX,Internet (COVID19),2020/06/07,37.07
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/03,172.95
Ebox,Internet (COVID19),2020/07/07,37.07
Ebox,Internet (COVID19),2020/07/08,37.07
COMMISSION SCOLAIRE DES PORTAGES-DE-L'OUTAOUAIS,"Office Rentals, Taxes, Common Area Fees",2020/08/05,123.96
Western Québec School Board,"Office Rentals, Taxes, Common Area Fees",2020/08/05,32.77
Shared Services Canada –  Services partagés Canada,Changes - Services and/or Equipment (Telemanagement) - Federal Government Departments,2020/08/24,901.35
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,1066.44
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/08/24,15.90
EBOX,Internet (COVID19),2020/09/07,37.07
amazon,"Office Supplies, Stationery and Accessories",2020/09/11,35.98
"Amazon ",Moving Supplies,2020/09/13,11.89
"Azar display ","Office Supplies, Stationery and Accessories",2020/09/13,78.99
Impressions Artext Inc.,Promotional Items,2020/09/16,2700.00
Impressions Artext Inc.,Promotional Items,2020/09/16,2500.00
"Plourde, Jocelyn",Office Assistant,2020/09/16,930.00
"Amazon ",Computer Equipment,2020/09/17,11.98
RAEM,Advertising,2020/09/20,250.00
Fondation Pat-Burns,Advertising,2020/09/22,250.00
"Amazon ",Computer Equipment,2020/09/23,82.15
"Amazon ",Constituency Office Reconfigurations and Fixtures (COVID19),2020/09/23,419.56
"Amazon ",Office Equipment,2020/09/23,118.98
Accompagnement des femmes immigrantes de l'Outaouais (AFIO),Advertising,2020/09/29,250.00
Bulletin d'Aylmer,Advertising,2020/09/30,692.50
Royal Moving & Storage (Ottawa) Inc.,Office Relocation,2020/09/30,1830.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,9.65
banque royale,Banking Fees and Cheque Orders,2020/10/01,33.50
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,97.38
"Home Hardware ",Office Renovations,2020/10/01,11.96
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/10/01,147.31
Denis,Office Furniture and Fixtures,2020/10/02,239.99
Denis,"Office Supplies, Stationery and Accessories",2020/10/02,39.98
videotron,Cable and Internet Fees,2020/10/02,172.95
Bulletin d'Aylmer,Advertising,2020/10/07,155.00
EBOX,Internet (COVID19),2020/10/07,37.07
GROUPE CAPITALES MEDIAS,Advertising,2020/10/10,298.75
Denis,Cleaning Products,2020/10/13,6.99
Denis,Cleaning Products,2020/10/13,6.99
Denis,Cleaning Products,2020/10/13,59.99
Denis,Constituency Office Reconfigurations and Fixtures (COVID19),2020/10/13,99.99
Denis,Cleaning Products,2020/10/13,139.98
Denis,Cleaning Products,2020/10/13,39.99
Denis,Cleaning Products,2020/10/13,14.99
"Denis ",Constituency Office Reconfigurations and Fixtures (COVID19),2020/10/13,339.98
Bulletin d'Aylmer,Advertising,2020/10/14,155.00
"NGP Van ",Professional Communication Services,2020/10/15,540.00
Uniprix,Cleaning Products,2020/10/15,15.76
GMS SECURITE INC.,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/10/16,4969.41
GMS SECURITE INC.,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/10/16,526.84
"La Source ",Service and/or Equipment Changes,2020/10/16,7.99
Quincaillerie Home Hardware,Cleaning Products,2020/10/17,33.89
Rochon Guillaume,Office Assistant,2020/10/19,204.00
videotron,Cable and Internet Fees,2020/10/23,172.95
Hewlett Packard,Computer Equipment,2020/10/24,674.97
Office Ally,Office Equipment,2020/10/26,459.00
Bulletin d'Aylmer,Advertising,2020/10/28,155.00
Facebook,Advertising,2020/10/30,30.00
Facebook,Advertising,2020/10/30,20.00
Facebook,Advertising,2020/10/30,40.00
Facebook,Advertising,2020/10/30,30.00
Royal Canadian Legion Aylmer Branch #33,Advertising,2020/10/30,250.00
Facebook,Advertising,2020/10/31,30.00
Le Droit,Advertising,2020/10/31,298.75
6250424 Canada Inc,Office Rental and Related Fees,2020/11/01,2853.00
banque royale,Banking Fees and Cheque Orders,2020/11/01,19.25
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/11/01,169.50
Gestion Pierre Heafey enrg.,Office Rental and Related Fees,2020/11/01,2450.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/11/01,149.29
Culture Outaouais,Advertising,2020/11/06,250.00
Vidéotron,Cable and Internet Fees,2020/11/06,172.95
Ebox,Internet (COVID19),2020/11/07,39.57
Clara Lagacé,Subject Matter Expert,2020/11/09,30.00
Canada Post – Postes Canada,"Freight, Express and Cartage",2020/11/10,7.92
Bulletin d'Aylmer,Advertising,2020/11/11,350.00
Denis,Constituency Office Reconfigurations and Fixtures (COVID19),2020/11/12,1274.94
Denis,Constituency Office Reconfigurations and Fixtures (COVID19),2020/11/12,969.96
Vidéotron,Cable and Internet Fees,2020/11/20,172.95
"Corporation du défilé du Père Noël de Gatineau, La",Advertising,2020/11/22,250.00
Ikea,"Office Supplies, Stationery and Accessories",2020/11/24,58.72
Ikea,Office Furniture and Fixtures,2020/11/24,24.99
Ikea,Office Furniture and Fixtures,2020/11/24,255.00
Bulletin d'Aylmer,Advertising,2020/11/25,465.00
Denis,Office Furniture and Fixtures,2020/11/25,99.99
AFIO,Advertising,2020/11/26,250.00
Serrure Régional,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/11/26,1017.26
Grand & Toy,Cleaning products,2020/11/30,74.32
Grand & Toy,"Cleaning products ",2020/11/30,18.10
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/11/30,33.04
Grand & Toy,"Other Furniture, Fixtures and Furnishings",2020/11/30,52.20
Grand & Toy,"Other Furniture, Fixtures and Furnishings",2020/11/30,81.06
6250424 Canada Inc,Office Rental and Related Fees,2020/12/01,2853.00
banque royale canada,Banking Fees and Cheque Orders,2020/12/01,34.75
Chambre de Commerce de Gatineau,Advertising,2020/12/01,300.00
Gestion Pierre Heafey enrg.,Office Rental and Related Fees,2020/12/01,2450.00
Labrador,Spring Water,2020/12/01,41.38
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/12/01,146.58
Grands Frères Grandes Soeurs de l'Outaouais,Advertising,2020/12/02,250.00
Videotron,Cable and Internet Fees,2020/12/04,172.95
Jocelyn Plourde,Repair of Office Equipment,2020/12/08,310.00
House of Commons – Chambre des communes,External Printing Costs,2020/12/09,510.00
House of Commons – Chambre des communes,Householders – Paper Recovery,2020/12/10,10.78
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/12/11,52.49
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/12/11,441.05
Albion,Signage,2020/12/14,3090.17
Albion,Office Renovations,2020/12/14,358.74
Canada Post – Postes Canada,Courier Services,2020/12/14,13.34
6250424 Canada Inc,Office Rental and Related Fees,2021/01/01,2853.00
Gestion Pierre Heafey enrg.,Office Rental and Related Fees,2021/01/01,2450.00
