Supplier,Description,Date,Total
EQUIPE VELO MAURICIE,Advertising,2020/08/11,250.00
FADOQ Ste-Ursule,Advertising,2020/08/30,250.00
Autisme Mauricie,"Advertising ",2020/09/01,500.00
Lemay Electro-Menagers,Appliances,2020/09/08,599.00
WP Engine,Web Site Hosting/Domain Name,2020/09/10,40.00
APPARTENANCE MAURICIE,Advertising,2020/09/11,375.00
L'Aut'Journal,Advertising,2020/09/14,85.00
La Vie Agricole,"Printed Matter, Books, Newspapers and Subscriptions",2020/09/15,33.00
La Clef de Sol,"Office Supplies, Stationery and Accessories",2020/09/17,40.24
Chambre de Commerce Saint Jean de Matha,Advertising,2020/09/21,105.00
CAB BRANDON,Advertising,2020/09/22,500.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/09/24,701.05
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/09/24,101.22
MAISON ROSALIE-CADRON,Advertising,2020/09/25,250.00
Bell,Cable and Internet Fees,2020/09/26,69.95
Les Artisanes de St-Damien,Advertising,2020/09/28,200.00
Club d'âge d'or Saint-Damien,Advertising,2020/09/30,500.00
"GAZETTE DE LA MAURICIE, LA",Advertising,2020/09/30,155.00
"GAZETTE DE LA MAURICIE, LA",Advertising,2020/09/30,30.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,207.41
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,3.48
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,590.90
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/10/01,95.16
Zoom,Licence Renewal,2020/10/01,40.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/10/02,169.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/10/02,52.49
BNC,Banking Fees and Cheque Orders,2020/10/02,4.95
Coopérative Nationale de l'information Indépendante,Advertising,2020/10/03,455.00
Communauté St-Léon,Advertising,2020/10/05,500.00
"NAPPERON DU TÉLÉTHON, LE",Advertising,2020/10/09,304.42
