Supplier,Description,Date,Total
Référence média,Professional Communication Services,2019/10/13,290.72
Bell,Cable and Internet,2019/10/26,62.95
Référence média,Professional Communication Services,2019/11/20,290.72
Bell,Cable and Internet,2019/11/26,62.95
Bell,Cable and Internet,2019/12/26,62.95
Bell Canada,Cable and Internet,2020/01/26,62.95
Bell canada,Cable and Internet,2020/02/26,62.95
Librairie Renaud-Bray Inc.,"Printed Matter, Books, Newspapers and Subscriptions",2020/03/21,638.04
Bell Canada,Cable and Internet,2020/03/26,95.95
GROUPE JCL,Advertising,2020/04/08,992.00
2M.Media,Advertising,2020/04/11,500.00
Librairie Renaud-Bray Inc.,"Printed Matter, Books, Newspapers and Subscriptions",2020/04/23,358.35
Bell,Cable and Internet,2020/04/26,100.95
GROUPE JCL,Advertising,2020/05/13,600.00
GROUPE JCL,Advertising,2020/05/20,227.00
Imprimerie Ma-Jo-Li Inc.,Signage,2020/05/20,400.00
Imprimerie Ma-Jo-Li Inc.,Consumable Items for Constituency Offices (COVID19),2020/05/20,165.00
Bell,Cable and Internet,2020/05/26,100.95
GROUPE JCL,Advertising,2020/06/17,496.00
GROUPE JCL,Advertising,2020/06/17,473.50
Librairie Renaud-Bray Inc.,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/17,173.80
Bell,Cable and Internet,2020/06/26,100.95
GROUPE JCL,Advertising,2020/07/08,316.00
Bell,Cable and Internet,2020/07/26,100.95
Stil Informatique Inc.,Repair of Computer Equipment and Peripherals,2020/07/31,170.00
Référence média,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/04,186.25
Bell,Cable and Internet,2020/08/26,100.95
GROUPE JCL,Advertising,2020/08/26,227.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/09/09,901.05
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/09/09,52.49
Corporation Thibault Gestion et conseils,Subject Matter Expert,2020/09/16,1720.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/09/18,169.00
Bell,Cable and Internet,2020/09/26,100.95
Entretien la Ménagère,Janitorial Services and Maintenance,2020/09/29,208.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,349.30
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,229.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/10/01,60.60
GROUPE JCL,Advertising,2020/10/21,227.00
Bell,Cable and Internet,2020/10/26,95.95
Entretien la Ménagère,Janitorial Services and Maintenance,2020/10/29,208.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/11/01,209.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/11/01,36.20
Succession Louise Soulard,Office Rental and Related Fees,2020/11/01,2220.24
GROUPE JCL,Advertising,2020/11/04,508.00
Canada Post – Postes Canada,Courier Services,2020/11/09,9.84
Canada Post – Postes Canada,Courier Services,2020/11/09,7.37
Canada Post – Postes Canada,Courier Services,2020/11/09,8.10
Succession Louise Soulard,Office Rental and Related Fees,2020/12/01,2220.24
Canada Post – Postes Canada,Courier Services,2020/12/14,9.79
Canada Post – Postes Canada,Courier Services,2020/12/14,8.06
Succession Louise Soulard,Office Rental and Related Fees,2021/01/01,2220.24
