Supplier,Description,Date,Total
Central Supplies Inc.,Toner,2020/05/28,806.99
A-1 Gill Cleaning Services Inc.,Janitorial Services and Maintenance,2020/06/30,360.00
Toronto Caribbean Newspaper Inc.,Advertising,2020/07/21,260.00
A-1 Gill Cleaning Services Inc.,Janitorial Services and Maintenance,2020/07/31,360.00
PARVASI WEEKLY INC.,Advertising,2020/08/17,250.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/08/24,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,213.29
A-1 Gill Cleaning Services Inc.,Janitorial Services and Maintenance,2020/08/31,360.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/09/01,252.04
Walmart,"Framing, Outside Supplier",2020/09/18,138.78
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/09/21,48.74
Alectra Utilities,Public Utilities,2020/09/23,101.92
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2020/09/23,500.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/09/24,52.49
Rogers Wireless – Rogers sans-fil,Voice Communication Equipment,2020/09/24,310.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/09/25,169.00
TekSavvy Solutions Inc,Cable and Internet Fees,2020/09/26,260.83
Enbridge,Public Utilities,2020/09/28,95.25
A-1 Gill Cleaning Services Inc.,Janitorial Services and Maintenance,2020/09/30,360.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,0.01
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/10/01,147.31
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/10/01,266.54
Uzair Khan,Promotional Items,2020/10/14,3000.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/10/30,372.97
A-1 Gill Cleaning Services Inc.,Janitorial Services and Maintenance,2020/10/31,360.00
Grand & Toy,Office Equipment,2020/10/31,155.25
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/10/31,49.98
Grand & Toy,Cleaning Products,2020/10/31,26.45
FEBAU (Canada) Ltd,Office Rental and Related Fees,2020/11/01,2521.08
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/11/01,149.29
Rogers Wireless – Rogers sans-fil,Long Distance,2020/11/01,3.75
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/11/01,252.54
GUJARAT ABROAD CANADA INC.,Advertising,2020/11/06,300.00
Canada Post – Postes Canada,Courier Services,2020/11/09,5.24
Canada Post – Postes Canada,Courier Services,2020/11/09,7.64
Canada Post – Postes Canada,Courier Services,2020/11/09,5.62
SOUTH ASIAN GENERATION NEXT INC.,Advertising,2020/11/12,350.00
ASIAN WORLD TODAY INC.,Advertising,2020/11/18,350.00
Hamdard Media Group,Advertising,2020/11/26,300.00
ASIAN WORLD TODAY INC.,Advertising,2020/11/27,350.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/11/30,57.77
FEBAU (Canada) Ltd,Office Rental and Related Fees,2020/12/01,2521.08
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/12/01,146.58
House of Commons – Chambre des communes,External Printing Costs,2020/12/09,609.28
Canada Post – Postes Canada,Courier Services,2020/12/14,6.03
Canada Post – Postes Canada,Courier Services,2020/12/14,6.03
FEBAU (Canada) Ltd,Office Rental and Related Fees,2021/01/01,2521.08
