Supplier,Description,Date,Total
CITY FIRE PREVENTION SERVICES LTD,Protection and Alarm Monitoring (Member's Office Budget),2020/07/10,55.00
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/08/18,74.99
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/09/01,191.79
JEWISH INDEPENDENT,Advertising,2020/09/29,60.00
Black Press Group Ltd.,Advertising,2020/09/30,1696.95
Grand & Toy,"Other Furniture, Fixtures and Furnishings",2020/09/30,78.45
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/09/30,171.84
Grand & Toy,Cleaning Products,2020/09/30,25.61
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,103.53
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,7.32
Alpha Integrated Systems Ltd,Protection and Alarm Monitoring (Member's Office Budget),2020/10/01,39.90
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/10/01,197.24
Shaw cablesystems G.P.,Constit Office Lease Deposit,2020/10/02,90.95
Canada Post – Postes Canada,Postage and Parcel Post,2020/10/30,265.04
black press group ltd.,Advertising,2020/10/31,358.50
Grand & Toy,Digital Communication Equipment,2020/10/31,175.97
Grand & Toy,Cleaning Products,2020/10/31,42.38
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/10/31,249.42
Intercede Communication,Web Site Hosting/Domain Name,2020/11/01,294.00
Intercede Communication,Licence Renewal,2020/11/01,1117.20
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/11/01,201.79
Canada Post – Postes Canada,Courier Services,2020/11/09,124.76
Canada Post – Postes Canada,Courier Services,2020/11/09,24.03
Canada Post – Postes Canada,"Freight, Express and Cartage",2020/11/10,22.32
Nana's Antiques,Office Plants and Flowers,2020/11/18,100.00
Grand & Toy,Cleaning products,2020/11/30,15.60
Grand & Toy,"Cleaning products ",2020/11/30,2.13
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/11/30,35.21
Alpha Integrated Systems Ltd,Protection and Alarm Monitoring (Member's Office Budget),2020/12/01,39.90
Colette Squires & Associates,Professional Communication Services,2020/12/01,2000.00
House of Commons – Chambre des communes,External Printing Costs,2020/12/09,6011.59
Canada Post – Postes Canada,Courier Services,2020/12/14,98.47
Canada Post – Postes Canada,Postage and Parcel Post,2020/12/14,265.43
Canada Post – Postes Canada,Courier Services,2020/12/14,5.84
