Supplier,Description,Date,Total
Paroisse Sainte-Rose-de-Lima,Advertising,2020/04/01,500.00
Facebook Inc,Advertising,2020/07/22,7.85
Vidéotron s.e.n.c,Internet (COVID19),2020/08/21,74.95
Amazon,Photographic Equipment,2020/09/01,45.99
"LÉGION ROYALE CANADIENNE, FILIALE 58",Advertising,2020/09/03,500.00
SEMAINIER PAROISSIAL,Advertising,2020/09/04,320.00
Grands  Frèeres et Grandes Soeurs de l'Outaouais,Advertising,2020/09/05,250.00
Bell,Internet (COVID19),2020/09/06,69.95
Bell,Internet (COVID19),2020/09/11,90.95
Épilepsie Outaouais inc.,Advertising,2020/09/15,250.00
Vidéotron s.e.n.c,Internet (COVID19),2020/09/18,74.95
3R Québec,Advertising,2020/09/20,500.00
RAEM,Advertising,2020/09/20,250.00
Facebook inc.,Advertising,2020/09/22,75.00
Fondation Pat-Burns,Advertising,2020/09/22,500.00
Gatineau 34,Advertising,2020/09/23,500.00
Lave Partout ENR.,Janitorial Services and Maintenance,2020/09/29,250.00
Campus 3,Advertising,2020/09/30,500.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/09/30,90.96
Grand & Toy,Cleaning Products,2020/09/30,129.07
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,49.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,0.76
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/10/01,18.20
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/10/01,152.92
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/10/01,147.32
Vidéotron s.e.n.c,Cable and Internet Fees,2020/10/02,222.50
bell,Internet (COVID19),2020/10/06,69.95
Le Droit,Advertising,2020/10/10,298.75
Bell,Internet (COVID19),2020/10/11,56.42
CHEVALIERS DE COLOMB CONSEIL 9988,Advertising,2020/10/13,500.00
Côté Santé,Consumable Items for Constituency Offices (COVID19),2020/10/14,358.80
Bell,Cable and Internet Fees,2020/10/16,119.95
Vidéotron s.e.n.c,Internet (COVID19),2020/10/16,76.15
facebook inc,Advertising,2020/10/22,30.00
Lave Partout ENR.,Janitorial Services and Maintenance,2020/10/30,200.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/10/30,218.73
Grand & Toy,Cleaning Products,2020/10/31,32.10
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/10/31,200.24
Grand & Toy,Digital Communication Equipment,2020/10/31,80.60
VISION MULTISPORTS OUTAOUAIS INC.,Advertising,2020/10/31,300.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/11/01,18.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/11/01,152.92
"CARREFOUR DES AFFAIRES S.E.N.C., LE",Office Rental and Related Fees,2020/11/01,3056.40
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/11/01,149.29
"Apprentis, Les",Advertising,2020/11/05,500.00
Association des bénévoles du CHSLD Vigi de l'Outaouais,Advertising,2020/11/05,500.00
bell,Internet (COVID19),2020/11/06,69.95
Canada Post – Postes Canada,Courier Services,2020/11/09,10.09
Canada Post – Postes Canada,"Freight, Express and Cartage",2020/11/10,7.90
Conférence Saint-Vincent de Paul de St-Matthieu,Advertising,2020/11/10,500.00
Bell,Internet (COVID19),2020/11/11,54.95
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/11/12,1782.00
CLUB OPTIMISTE DE TEMPLETON,Advertising,2020/11/13,250.00
Club Optimiste de Gatineau,Advertising,2020/11/14,500.00
Bell,Cable and Internet,2020/11/16,119.95
Famille-Secours,Advertising,2020/11/19,500.00
Fondation Santé Gatineau pour Les Rêves de Monique 2020,Advertising,2020/11/19,500.00
Accompagnement des femmes immigrantes de l'Outaouais (AFIO),Advertising,2020/11/26,300.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/11/27,218.73
Lave Partout ENR.,Janitorial Services and Maintenance,2020/11/30,200.00
"CARREFOUR DES AFFAIRES S.E.N.C., LE",Office Rental and Related Fees,2020/12/01,3056.40
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/12/01,146.58
House of Commons – Chambre des communes,External Printing Costs,2020/12/09,420.00
"CARREFOUR DES AFFAIRES S.E.N.C., LE",Office Rental and Related Fees,2021/01/01,3056.40
