Supplier,Description,Date,Total
Purolator,Courier Services,2020/03/06,16.41
24191070 Ontario Limited Operating as ATP Security,Protection and Alarm Monitoring (Member's Office Budget),2020/03/12,1725.00
The Canadian Jewish News,Advertising,2020/03/26,266.00
Take Care Supply,"Office Supplies, Stationery and Accessories",2020/07/16,138.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,213.28
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/08/24,3.18
YRCC 889,"Office Rentals, Taxes, Common Area Fees",2020/08/26,366.52
POST CITY MAGAZINES,Advertising,2020/08/31,568.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/09/01,205.79
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/09/04,52.49
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,68.67
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/09/30,28.82
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/10/01,238.44
Rogers,Cable and Internet Fees,2020/10/05,184.38
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/10/07,10.97
Services Informatiques D.L. Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/10/09,-118.44
St. Lawrence Pharmacy,"Office Supplies, Stationery and Accessories",2020/10/16,20.32
Quality Housekeeping Toronto,Janitorial Services and Maintenance,2020/10/18,250.00
Services Informatiques D.L. Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/10/22,165.34
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/10/31,28.14
Quality Housekeeping Toronto,Janitorial Services and Maintenance,2020/11/01,160.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/11/01,277.54
Vogue Investments Limited,Office Rental and Related Fees,2020/11/01,4455.94
amazon.ca,"Office Supplies, Stationery and Accessories",2020/11/02,27.98
RBC,Banking Fees and Cheque Orders,2020/11/05,11.25
Rogers,Cable and Internet Fees,2020/11/05,212.04
Hi-Rise Newspaper,Advertising,2020/11/06,450.00
Canada Post – Postes Canada,"Freight, Express and Cartage",2020/11/10,6.34
Staples Canada Store #26,"Office Supplies, Stationery and Accessories",2020/11/11,69.03
Grand & Toy,Other Consumable Supplies From Stores,2020/11/30,41.72
Vogue Investments Limited,Office Rental and Related Fees,2020/12/01,4455.94
Canada Post – Postes Canada,Courier Services,2020/12/14,7.38
Quality Housekeeping Toronto,Janitorial Services and Maintenance,2020/12/17,160.00
Vogue Investments Limited,Office Rental and Related Fees,2021/01/01,4455.94
