Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0211067,2021/03/18,2021/04/17,,,,,,,0.0000,79.2100,0.0000,0,0,0,79.21
T0211067,2021/03/18,2021/04/17,"Rayes, Alain",Member,Secondary Residence,2021/03/18,Gatineau,Gatineau,,,,,,,
T0212414,2021/04/01,2021/04/07,,,,,,,172.3400,0.0000,0.0000,0.0000,0,0,172.34
T0212414,2021/04/01,2021/04/07,"Mailhot, Alexandre",Employee,To attend meetings about constituency issues,2021/04/01,Victoriaville,Windsor,,,,,,,
T0212414,2021/04/01,2021/04/07,"Mailhot, Alexandre",Employee,To attend meetings about constituency issues,2021/04/01,Windsor,Victoriaville,,,,,,,
T0212414,2021/04/01,2021/04/07,"Mailhot, Alexandre",Employee,To attend a constituency or community event,2021/04/07,Victoriaville,Windsor,,,,,,,
T0212414,2021/04/01,2021/04/07,"Mailhot, Alexandre",Employee,To attend a constituency or community event,2021/04/07,Windsor,Victoriaville,,,,,,,
T0212414,2021/04/01,2021/04/07,"Mailhot, Alexandre",Employee,To attend a constituency or community event,2021/04/07,Victoriaville,Richmond,,,,,,,
T0212414,2021/04/01,2021/04/07,"Mailhot, Alexandre",Employee,To attend a constituency or community event,2021/04/07,Richmond,Victoriaville,,,,,,,
200489007,2021/04/01,2021/04/30,,,,,,,0.0000,1800.0000,0.0000,0,0,0,1800.00
200489007,2021/04/01,2021/04/30,"Rayes, Alain",Member,Secondary Residence,2021/04/01,GATINEAU,GATINEAU,,,,,,,
T0211817,2021/04/11,2021/04/14,,,,,,,342.4800,0.0000,362.6300,1.0000,0,0,705.11
T0211817,2021/04/11,2021/04/14,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2021/04/11,Victoriaville,Ottawa,,,,,,,
T0211817,2021/04/11,2021/04/14,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2021/04/14,Ottawa,Victoriaville,,,,,,,
T0212198,2021/04/18,2021/05/17,,,,,,,0.0000,79.2100,0.0000,0,0,0,79.21
T0212198,2021/04/18,2021/05/17,"Rayes, Alain",Member,Secondary Residence,2021/04/18,Gatineau,Gatineau,,,,,,,
T0212635,2021/04/21,2021/04/21,,,,,,,62.0800,0.0000,0.0000,0.0000,0,0,62.08
T0212635,2021/04/21,2021/04/21,"Tardif, Antoine",Employee,To attend a constituency or community event,2021/04/21,Victoriaville,Windsor,,,,,,,
T0212635,2021/04/21,2021/04/21,"Tardif, Antoine",Employee,To attend a constituency or community event,2021/04/21,Windsor,Victoriaville,,,,,,,
T0212298,2021/04/25,2021/04/29,,,,,,,342.4800,0.0000,415.9800,1.0000,0,0,758.46
T0212298,2021/04/25,2021/04/29,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2021/04/25,Victoriaville,Ottawa,,,,,,,
T0212298,2021/04/25,2021/04/29,"Rayes, Alain",Member,To travel to/from constituency and Ottawa,2021/04/29,Ottawa,Victoriaville,,,,,,,
T0212306,2021/04/30,2021/04/30,,,,,,,51.8800,0.0000,0.0000,0.0000,0,0,51.88
T0212306,2021/04/30,2021/04/30,"Rayes, Alain",Member,To attend a constituency or community event,2021/04/30,Victoriaville,Saint-Georges-de-Windsor,,,,,,,
T0212306,2021/04/30,2021/04/30,"Rayes, Alain",Member,To attend a constituency or community event,2021/04/30,Saint-Georges-de-Windsor,Victoriaville,,,,,,,
200491922,2021/05/01,2021/05/31,,,,,,,0.0000,1800.0000,0.0000,0,0,0,1800.00
