Supplier,Description,Date,Total
MADD Canada,Advertising,2021/06/17,399.00
Zoom,Image/Video Communications Services,2021/09/26,1004.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/11/23,782.20
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/11/23,116.17
Elected Technologies Ltd.,Computer Software and Licences,2021/11/24,1500.00
Neighbur Inc,Advertising,2021/11/25,250.00
Jaspers Inc.,Signage,2021/11/29,1970.00
12665468 Canada Inc,Office Rental and Related Fees,2021/12/01,3500.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,274.12
testerdigital,Web Site Hosting/Domain Name,2021/12/17,720.00
Amazon,"Office Supplies, Stationery and Accessories",2021/12/19,11.99
GoDaddy.com LLC,Web Site Hosting/Domain Name,2021/12/20,39.98
SpaceX,Members’ Primary Residence Internet,2021/12/26,129.00
Star Metroland Media,Advertising,2021/12/26,722.00
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/12/31,7.62
Grand & Toy,Other Consumable Supplies From Stores,2021/12/31,13.19
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/12/31,767.10
Grand & Toy,Cleaning Products,2021/12/31,165.91
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/12/31,12.02
Grand & Toy,Digital Communication Equipment,2021/12/31,40.04
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,24.61
12665468 Canada Inc,Office Rental and Related Fees,2022/01/01,3500.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/01/01,8.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,160.00
Walmart,Cleaning Products,2022/01/04,19.97
Canada Post – Postes Canada,Courier Services,2022/01/12,9.25
House of Commons / Chambre des communes,External Printing Costs,2022/01/12,70.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/01/13,175.00
Bell Canada,Monthly Phone Service,2022/01/14,42.16
Bell Canada,Changes to Voice Communication Services and Equipment,2022/01/14,49.95
Canada Post – Postes Canada,Postage and Parcel Post,2022/01/14,109.73
The Lock Hut,Repair of Office Equipment,2022/01/14,159.00
Walmart - 01/14/2022 - DM RL,"Office Supplies, Stationery and Accessories",2022/01/14,24.75
Walmart Canada,Office Equipment,2022/01/15,9.98
Walmart Canada,Cleaning Products,2022/01/15,3.67
Walmart Canada,Office Equipment,2022/01/15,19.98
Walmart Canada,"Video Communication, Broadcasting Equipment and Televisions",2022/01/15,55.48
Star Metroland Media,Advertising,2022/01/18,1748.02
Sobeys Inc.,Spring Water,2022/01/21,19.96
Terra,Office Plants and Flowers,2022/01/22,215.09
Canadian Tire,"Office Supplies, Stationery and Accessories",2022/01/23,24.99
Budget Environmental Disposal Inc.,Equipment Rental (non-hospitality related),2022/01/24,367.50
Canada Post,"Postage, Parcel Post and Courier Services",2022/01/24,16.20
Walmart,"Office Supplies, Stationery and Accessories",2022/01/24,210.88
Canadian Tire,Office Equipment,2022/01/25,24.99
Canadian Tire,Office Equipment,2022/01/25,24.99
Walmart Canada,"Office Supplies, Stationery and Accessories",2022/01/25,23.04
"Amazon.com.ca, Inc.",Office Furniture and Fixtures,2022/01/26,40.49
SpaceX Canada Corp.,Members’ Primary Residence Internet,2022/01/26,129.00
Staples Canada,"Office Supplies, Stationery and Accessories",2022/01/30,77.12
Staples Canada,Computer Equipment,2022/01/30,300.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/01/31,56.69
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/01/31,14.34
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/01/31,616.00
12665468 Canada Inc,Office Rental and Related Fees,2022/02/01,3500.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,160.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/02/01,27.00
Concierge Group,Subject Matter Expert,2022/02/01,10000.00
Zoom Video Communications Inc.,Image/Video Communications Services,2022/02/01,200.00
NIAGARA ESCARPMENT VIEWS,Advertising,2022/02/02,249.00
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2022/02/05,143.68
Walmart,Cleaning Products,2022/02/06,16.56
Walmart,Cleaning Products,2022/02/06,20.96
Hamilton Jewish Federation,Advertising,2022/02/07,300.00
Canada Post – Postes Canada,Courier Services,2022/02/08,9.25
Sorbara Hospitality Group Inc.,Rapid Antigen Tests (COVID-19),2022/02/12,1200.00
Sorbara Hospitality Group Inc.,"Office Supplies, Stationery and Accessories",2022/02/12,350.00
Bell Mobility,Voice and Data Plan for Mobile Devices,2022/02/13,49.67
Hootsuite,Computer Software and Licences,2022/02/13,868.82
Star Metroland Media,Advertising,2022/02/13,310.00
Star Metroland Media,Advertising,2022/02/13,425.00
HYDRO ONE NETWORKS INC.,Public Utilities,2022/02/17,274.88
HYDRO ONE NETWORKS INC.,Public Utilities,2022/02/17,274.88
HYDRO ONE NETWORKS INC.,Public Utilities,2022/02/17,274.88
HYDRO ONE NETWORKS INC.,Public Utilities,2022/02/17,274.87
Amazon,"Office Supplies, Stationery and Accessories",2022/02/19,12.95
Amazon Canada,"Office Supplies, Stationery and Accessories",2022/02/22,23.91
Bell Canada,Monthly Phone Service,2022/02/23,42.15
SpaceX,Members’ Primary Residence Internet,2022/02/26,129.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/02/28,102.85
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/02/28,6.42
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/02/28,4.32
Metroland Media,"Printed Matter, Books, Newspapers and Subscriptions",2022/02/28,72.00
Metroland Media,"Printed Matter, Books, Newspapers and Subscriptions",2022/02/28,72.00
