Supplier,Description,Date,Total
TELUS,Employees’ Primary Residence Internet (COVID-19),2021/04/13,80.00
TELUS,Employees’ Primary Residence Internet (COVID-19),2021/05/13,80.00
GRIZZLY GAZETTE (1990) INC.,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/01,60.00
TELUS,Employees’ Primary Residence Internet (COVID-19),2021/06/13,80.00
TELUS,Employees’ Primary Residence Internet (COVID-19),2021/07/13,80.00
2100036 Alberta Ltd. o/a Whitecourt Press,"Printed Matter, Books, Newspapers and Subscriptions",2021/09/14,52.50
TELUS,Protection and Alarm Monitoring (Member's Office Budget),2021/10/02,43.99
Big Deal Bulletin,Advertising,2021/10/22,135.00
Christian Renewal,Advertising,2021/10/22,60.00
Christian Renewal,Advertising,2021/10/22,120.00
Christian Renewal,Advertising,2021/10/22,120.00
TD Bank,Banking Fees and Cheque Orders,2021/10/31,9.57
TELUS,Protection and Alarm Monitoring (Member's Office Budget),2021/11/02,43.99
Lakeside Leader Ltd.,Advertising,2021/11/10,120.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/11/12,181.90
GRIZZLY GAZETTE (1990) INC.,Advertising,2021/11/12,152.28
MailChimp,Professional Communication Services,2021/11/12,12.59
FriesenPress,"Printed Matter, Books, Newspapers and Subscriptions",2021/11/17,113.49
APEX Utilities Inc.,Public Utilities,2021/11/18,191.27
Shoppers Drug Mart,Cleaning Products,2021/11/23,4.99
Home Depot,Office Decor,2021/11/24,12.48
Dollarama,"Office Supplies, Stationery and Accessories",2021/11/25,7.98
Walmart,"Framing, Outside Supplier",2021/11/29,25.94
TD Bank,Banking Fees and Cheque Orders,2021/11/30,8.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,53.30
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,190.04
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/12/01,29.75
Shaw,Constituency Office Internet,2021/12/01,105.00
Shaw,Constituency Office Cable,2021/12/01,33.00
TELUS,Protection and Alarm Monitoring (Member's Office Budget),2021/12/02,43.99
Epoch Times,"Printed Matter, Books, Newspapers and Subscriptions",2021/12/03,89.00
Canadian Tire,"Office Supplies, Stationery and Accessories",2021/12/04,72.26
Walmart,"Office Supplies, Stationery and Accessories",2021/12/04,70.81
Big Deal Bulletin,Advertising,2021/12/09,135.00
HYPERTEC SYSTEMS INC.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/12/09,126.00
Pembina West Co-Op,Gifts given as a matter of protocol,2021/12/10,68.26
TELUS,Employees’ Primary Residence Internet (COVID-19),2021/12/14,74.90
APEX Utilities Inc.,Public Utilities,2021/12/17,296.69
2100036 Alberta Ltd. o/a Whitecourt Press,Advertising,2021/12/21,110.00
South Peace News,Advertising,2021/12/21,170.00
Lakeside Leader Ltd.,Advertising,2021/12/22,180.00
MACKENZIE REPORT INC.,Advertising,2021/12/22,244.00
MACKENZIE REPORT INC.,Advertising,2021/12/22,244.00
Peace River Broadcasting Corp,Advertising,2021/12/24,210.00
Peace River Broadcasting Corp,Advertising,2021/12/24,210.00
Peace River Broadcasting Corp,Advertising,2021/12/24,210.00
Postmedia Network Inc.,Advertising,2021/12/25,645.00
Stingray Radio Inc.,Advertising,2021/12/26,240.00
Stingray Radio Inc.,Advertising,2021/12/26,240.00
Stingray Radio Inc.,Advertising,2021/12/26,240.00
Stingray Radio Inc.,Advertising,2021/12/26,240.00
GRIZZLY GAZETTE (1990) INC.,Advertising,2021/12/28,129.03
EPCOR,Public Utilities,2021/12/29,270.66
CIXM a Div. of Jim Pattison Broadcast Group,Advertising,2021/12/31,250.00
"Great West Media, LP",Advertising,2021/12/31,343.32
TD Bank,Banking Fees and Cheque Orders,2021/12/31,8.98
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,11.73
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,94.32
