Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0220907,2021/10/04,2021/10/08,,,,,,,2179.1900,764.6400,0.0000,1.0000,0,0,2943.83
T0220907,2021/10/04,2021/10/08,"Desjarlais, Blake",Member,To travel to/from constituency and Ottawa,2021/10/04,Edmonton,Ottawa,,,,,,,
T0220907,2021/10/04,2021/10/08,"Desjarlais, Blake",Member,To travel to/from constituency and Ottawa,2021/10/08,Ottawa,Edmonton,,,,,,,
T0222450,2021/11/03,2021/11/07,,,,,,,2091.3800,0.0000,0.0000,1.0000,0,0,2091.38
T0222450,2021/11/03,2021/11/07,,Designated Traveller,To unite the family with the Member,2021/11/03,Edmonton,Ottawa,,,,,,,
T0222450,2021/11/03,2021/11/07,,Designated Traveller,To unite the family with the Member,2021/11/07,Ottawa,Edmonton,,,,,,,
T0220909,2021/11/03,2021/11/09,,,,,,,2210.1500,1049.2900,540.0900,1.0000,0,0,3799.53
T0220909,2021/11/03,2021/11/09,"Desjarlais, Blake",Member,To travel to/from constituency and Ottawa,2021/11/03,Edmonton,Ottawa,,,,,,,
T0220909,2021/11/03,2021/11/09,"Desjarlais, Blake",Member,To travel to/from constituency and Ottawa,2021/11/09,Ottawa,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,,,,,,,52.1800,0.0000,0.0000,0.0000,0,0,52.18
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,To attend a constituency or community event,2021/11/15,Edmonton,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,To attend a constituency or community event,2021/12/10,Edmonton,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,To attend a constituency or community event,2021/12/17,Edmonton,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,To attend a constituency or community event,2021/12/17,Edmonton,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,To attend a constituency or community event,2021/11/15,Edmonton,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,Attending event with Member,2021/11/16,Edmonton,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,Attending event with Member,2021/11/16,Edmonton,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,Attending event with Member,2021/11/17,Edmonton,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,Attending event with Member,2021/11/17,Edmonton,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,Attending event with Member,2021/12/10,Edmonton,Edmonton,,,,,,,
T0221707,2021/11/15,2021/12/31,"Moniz, Page",Employee,Attending event with Member,2021/12/10,Edmonton,Edmonton,,,,,,,
