Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0223034,2022/01/31,2022/02/04,,,,,,,560.8700,0.0000,505.5800,1.0000,0,0,1066.45
T0223034,2022/01/31,2022/02/04,"Desbiens, Caroline",Member,To travel to/from constituency and Ottawa,2022/01/31,L'Isle-aux-Coudres,Ottawa,,,,,,,
T0223034,2022/01/31,2022/02/04,"Desbiens, Caroline",Member,To travel to/from constituency and Ottawa,2022/02/04,Ottawa,L'Isle-aux-Coudres,,,,,,,
200551573,2022/02/01,2022/02/28,,,,,,,0.0000,1975.0000,0.0000,0,0,0,1975.00
200551573,2022/02/01,2022/02/28,"Desbiens, Caroline",Member,Secondary Residence,2022/02/01,GATINEAU,GATINEAU,,,,,,,
T0223035,2022/02/07,2022/02/09,,,,,,,560.8700,0.0000,303.3500,1.0000,0,0,864.22
T0223035,2022/02/07,2022/02/09,"Desbiens, Caroline",Member,To travel to/from constituency and Ottawa,2022/02/07,L'Isle-aux-Coudres,Ottawa,,,,,,,
T0223035,2022/02/07,2022/02/09,"Desbiens, Caroline",Member,To travel to/from constituency and Ottawa,2022/02/09,Ottawa,L'Isle-aux-Coudres,,,,,,,
T0223036,2022/02/10,2022/02/10,,,,,,,105.1800,0.0000,98.6200,1.0000,0,0,203.80
T0223036,2022/02/10,2022/02/10,"Dufour, Sébastien",Employee,To conduct constituency office business,2022/02/10,Sainte-Anne-de-Beaupré,La Malbaie,,,,,,,
T0223036,2022/02/10,2022/02/10,"Dufour, Sébastien",Employee,To conduct constituency office business,2022/02/10,La Malbaie,Sainte-Anne-de-Beaupré,,,,,,,
T0223713,2022/02/21,2022/02/21,,,,,,,114.8200,0.0000,18.8100,0,0.0000,0,133.63
T0223713,2022/02/21,2022/02/21,"Aubry, Sébastien",Employee,To represent the Member at an event,2022/02/21,Sainte-Anne-de-Beaupré,Montmagny,,,,,,,
