Supplier,Description,Date,Total
Hummingbird Hub Community Centre,Public Meeting Room Rentals,2021/05/07,250.00
Rogers,Constituency Office Internet,2021/06/26,83.28
NoFrills,Spring Water,2021/06/28,1.97
NoFrills,"Office Supplies, Stationery and Accessories",2021/06/28,3.97
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,53.78
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,3.54
NEWS REVIEW MEDIA INC.,Advertising,2021/07/02,845.00
Choice Communication (Canada) Ltd.,Advertising,2021/07/05,599.69
PRIMECONTACT INC.,Professional Communication Services,2021/07/06,822.12
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/07/08,246.27
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/07/08,34.60
Choice Communication (Canada) Ltd.,Advertising,2021/07/08,316.54
Walmart,"Office Supplies, Stationery and Accessories",2021/07/12,24.97
Walmart,Appliances,2021/07/12,98.00
Dollarama,Cleaning Products,2021/07/14,4.75
NoFrills,Cleaning Products,2021/07/14,17.46
Staples Canada,"Office Supplies, Stationery and Accessories",2021/07/14,107.98
MING PAO NEWSPAPERS (CANADA) LTD,Advertising,2021/07/19,420.00
Star Metroland Media,Advertising,2021/07/31,500.00
Tremont Holdings (Markham) Inc.,Office Rental and Related Fees,2021/08/01,2436.56
NEWS REVIEW MEDIA INC.,Advertising,2021/08/03,845.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/04,36.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/04,222.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/23,34.30
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/23,222.00
House of Commons / Chambre des communes,Householders – Paper Recovery,2021/08/24,14.00
Tremont Holdings (Markham) Inc.,Office Rental and Related Fees,2021/09/01,2436.56
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/09/13,20.70
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/09/13,222.00
Tremont Holdings (Markham) Inc.,Office Rental and Related Fees,2021/10/01,2436.56
