Supplier,Description,Date,Total
Peace Arch News,Advertising,2021/05/26,404.25
Peace Arch News,Advertising,2021/05/26,234.25
Peace Arch News,Advertising,2021/05/26,404.25
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2021/06/19,166.92
Facebook Inc,Advertising,2021/06/20,58.77
ZOOM VIDEO COMMUNICATIONS,Computer Software and Licences,2021/06/20,21.40
BUCHANAN PRINTING & SIGNS,Signage,2021/06/22,502.90
Canadian Springs,Spring Water,2021/06/23,27.73
Dollar Tree,"Office Supplies, Stationery and Accessories",2021/06/23,9.85
Indo-Canadian Voice Communications Ltd.,Advertising,2021/06/26,159.00
D & L INVESTMENTS,Advertising,2021/06/29,117.00
Real Canadian Superstore,Spring Water,2021/06/30,22.60
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,61.45
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,52.01
"Shred-it, C/O Stericycle ULC",Shredding,2021/07/07,47.06
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/07/08,196.23
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/07/08,25.00
Staples Canada,"Office Supplies, Stationery and Accessories",2021/07/08,17.37
Dollar Tree,"Office Supplies, Stationery and Accessories",2021/07/15,8.03
Dollar Tree,"Office Supplies, Stationery and Accessories",2021/07/16,14.50
ZOOM VIDEO COMMUNICATIONS INC.,Computer Software and Licences,2021/07/20,21.40
Party City,Office Decor,2021/07/21,19.20
Canadian Tire,Office Equipment,2021/07/22,266.50
Dollar Tree,"Office Supplies, Stationery and Accessories",2021/07/23,9.18
Party City,Office Decor,2021/07/23,18.65
D & L INVESTMENTS,Advertising,2021/07/24,117.00
BUCHANAN PRINTING & SIGNS,Signage,2021/07/28,373.43
Canada Post – Postes Canada,"Postage, Parcel Post and Courier Services",2021/07/29,465.34
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/07/31,122.19
Windsor Square Project,Office Rental and Related Fees,2021/08/01,3962.70
Party City,"Office Supplies, Stationery and Accessories",2021/08/03,29.93
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/04,6.00
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/08/04,25.00
Bell Mobility – Bell Mobilité,Long Distance,2021/08/04,0.96
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/04,196.23
D & L INVESTMENTS,Advertising,2021/08/13,81.00
TD Canada Trust,Banking Fees and Cheque Orders,2021/08/13,210.62
Facebook Inc,Advertising,2021/08/17,400.00
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/08/23,25.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/23,196.26
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/23,0.60
Windsor Square Project,Office Rental and Related Fees,2021/09/01,3962.70
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/09/13,50.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/09/13,196.23
Windsor Square Project,Office Rental and Related Fees,2021/10/01,3962.70
