Supplier,Description,Date,Total
"Kapwing, Inc.",Computer Software and Licences,2021/06/08,24.12
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2021/06/15,215.00
Calgary Police,Protection and Alarm Monitoring (Member's Office Budget),2021/06/16,20.00
Shaw,Employees’ Primary Residence Internet (COVID-19),2021/06/16,104.00
Bell Canada,Employees’ Primary Residence Internet (COVID-19),2021/06/27,84.95
Staples Canada,"Office Supplies, Stationery and Accessories",2021/06/28,92.30
Facebook Inc.,Advertising,2021/06/30,200.40
GDI Services (Canada) LP,Janitorial Services and Maintenance,2021/06/30,261.77
Scotiabank,Banking Fees and Cheque Orders,2021/06/30,11.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,273.94
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,88.10
Adobe Inc.,Computer Software and Licences,2021/07/01,12.99
D.W. Rourke & Associates Ltd.,Protection and Alarm Monitoring (Member's Office Budget),2021/07/01,46.00
SCREO Calgary Office L.P.,Constituency Office Rental and Related Fees,2021/07/01,3878.32
Canada Post – Postes Canada,"Postage, Parcel Post and Courier Services",2021/07/07,30.98
LP Convenience,"Office Supplies, Stationery and Accessories",2021/07/07,9.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/07/08,189.32
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/07/08,5.80
"Kapwing, Inc.",Computer Software and Licences,2021/07/08,24.94
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2021/07/15,215.00
Shaw cablesystems G.P./Shaw Direct,Employees’ Primary Residence Internet (COVID-19),2021/07/16,104.00
Canada Post – Postes Canada,Courier Services,2021/07/19,42.96
Canada Post – Postes Canada,Courier Services,2021/07/19,20.42
Bell Canada,Employees’ Primary Residence Internet (COVID-19),2021/07/27,84.95
Canada Post – Postes Canada,"Postage, Parcel Post and Courier Services",2021/07/29,14.81
Canada Post – Postes Canada,"Postage, Parcel Post and Courier Services",2021/07/31,20.65
GDI Services (Canada) LP,Janitorial Services and Maintenance,2021/07/31,261.77
Scotiabank,Banking Fees and Cheque Orders,2021/07/31,11.95
Adobe Inc.,Computer Software and Licences,2021/08/01,12.99
D.W. Rourke & Associates Ltd.,Protection and Alarm Monitoring (Member's Office Budget),2021/08/01,46.00
SCREO Calgary Office L.P.,Constituency Office Rental and Related Fees,2021/08/01,3878.32
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/04,189.32
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/04,4.80
Kapwing Inc.,Computer Software and Licences,2021/08/08,25.07
Canada Post – Postes Canada,Courier Services,2021/08/10,11.44
Reid Stationers Ltd.,"Office Supplies, Stationery and Accessories",2021/08/10,30.96
Staples,"Office Supplies, Stationery and Accessories",2021/08/10,7.99
Shaw Cablesystems G.P.,Constituency Office Internet,2021/08/15,215.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/08/19,127.45
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/23,189.32
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/23,9.40
House of Commons / Chambre des communes,Other Services,2021/08/24,17.80
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/09/13,11.50
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/09/13,190.85
Shaw Cablesystems G.P.,Constituency Office Internet,2021/09/15,215.00
Canada Post – Postes Canada,"Postage, Parcel Post and Courier Services",2021/09/16,62.70
