Supplier,Description,Date,Total
BUROPRO CITATION,Voice Communication Equipment,2021/04/14,344.40
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2021/04/14,6.15
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2021/04/14,18.36
Municipalité de Wickham,Advertising,2021/04/14,500.00
Idhéa Inc.,Web Site Hosting/Domain Name,2021/04/19,115.00
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2021/04/22,9.49
BUROPRO CITATION,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/23,29.95
ASS. DES PERSONNES HANDICAPÉES DE DRUMMOND INC.,Advertising,2021/05/01,100.00
Société de Généalogie de Drummondville,Advertising,2021/05/03,200.00
Impressions Lemire,Signage,2021/05/13,150.00
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2021/05/26,6.28
Club de baseball senior de Drummondville,Advertising,2021/06/01,500.00
Club de Hockey les Voltigeurs,Advertising,2021/06/03,500.00
Comité des Loisirs de L`Avenir,Advertising,2021/06/11,500.00
Pharmacie P. Gilbert D. Gobeil P. Martel,Consumable Items for Constituency Offices (COVID19),2021/06/11,39.56
Vingt55 Journal Web,Advertising,2021/06/11,400.00
Mun. Saint-Majorique-de-Grantham,Advertising,2021/06/14,500.00
Nespresso,Appliances,2021/06/16,350.00
Municipalité St-Germain-de-Grantham,Advertising,2021/06/17,500.00
Lettrage Marc Lambert,Signage,2021/06/20,495.00
Cogeco Connexion inc.,Constituency Office Internet,2021/06/22,104.95
Cogeco Connexion inc.,Constituency Office Cable,2021/06/22,65.88
Winners,"Office Supplies, Stationery and Accessories",2021/06/22,46.97
"Express Drummondville Inc., L`",Advertising,2021/06/23,1219.00
Maison des Jeunes de Wickham,Advertising,2021/06/23,500.00
Paparmane,Professional Communication Services,2021/06/23,591.25
Avec Toute ma Tête,Advertising,2021/06/27,500.00
150 Marchand Holdings Inc.,Constituency Office Rental and Related Fees,2021/06/29,250.00
Société Saint-Jean-Baptiste du Centre-du-Québec,Gifts given as a matter of protocol,2021/06/29,89.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,34.43
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,5.17
Dery Telecom,Employees’ Primary Residence Internet (COVID-19),2021/07/01,49.95
Express Nettoyage L.H. Inc.,Janitorial Services and Maintenance,2021/07/01,225.00
Vingt55 Journal Web,Advertising,2021/07/01,400.00
Loisirs St-Lucien,Advertising,2021/07/06,250.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/07/08,50.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/07/08,192.30
Municipalité de Wickham,Advertising,2021/07/08,50.00
Club de baseball senior de Drummondville,Gifts given as a matter of protocol,2021/07/11,34.49
Club de baseball senior de Drummondville,Gifts given as a matter of protocol,2021/07/11,86.23
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2021/07/12,44.79
Confiserie Miss Jujube,Gifts given as a matter of protocol,2021/07/13,149.40
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2021/07/14,69.37
Jeune Chambre de Commerce de Drummond,Advertising,2021/07/14,500.00
BUROPRO CITATION,"Framing, Outside Supplier",2021/07/15,19.99
Postes Canada,"Postage, Parcel Post and Courier Services",2021/07/16,70.40
Club Fadoq de St-Lucien,Advertising,2021/07/19,500.00
Cogeco Connexion inc.,Constituency Office Internet,2021/07/22,104.95
Cogeco Connexion inc.,Constituency Office Cable,2021/07/22,69.08
FADOQ Saint-Guillaume,Advertising,2021/07/25,250.00
Club de golf Heriot inc.,Advertising,2021/07/30,500.00
150 MARCHAND HOLDINGS INC.,Office Rental and Related Fees,2021/08/01,2938.42
Express Nettoyage L.H. Inc.,Janitorial Services and Maintenance,2021/08/01,225.00
Galerie MP Tresart,Gifts given as a matter of protocol,2021/08/02,78.88
Oricom Internet inc.,Employees’ Primary Residence Internet (COVID-19),2021/08/03,49.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/04,18.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/04,62.46
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/04,129.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/04,57.00
Club de Golf Heriot Inc.,Advertising,2021/08/04,250.00
Société d'histoire de Drummond,Advertising,2021/08/04,500.00
CLUB DE PETANQUE TIRE OU POINTE DE DRUMMONDVILLE,Advertising,2021/08/10,300.00
Idhéa Inc.,Information Technology (IT) Support Officer,2021/08/11,4900.00
Source d'eau,Spring Water,2021/08/19,7.00
Cogeco Connexion inc.,Constituency Office Internet,2021/08/22,3.20
Cogeco Connexion inc.,Constituency Office Internet,2021/08/22,104.95
Cogeco Connexion inc.,Constituency Office Cable,2021/08/22,65.88
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/23,192.30
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/23,61.30
Paparmane,Professional Communication Services,2021/08/26,450.00
150 MARCHAND HOLDINGS INC.,Office Rental and Related Fees,2021/09/01,2938.42
Express Nettoyage L.H. Inc.,Janitorial Services and Maintenance,2021/09/01,270.00
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2021/09/07,7.79
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2021/09/08,70.76
BUROPRO CITATION,"Office Supplies, Stationery and Accessories",2021/09/08,1.99
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/09/13,192.30
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/09/13,157.08
La Source d'eau,Spring Water,2021/09/16,7.00
150 MARCHAND HOLDINGS INC.,Office Rental and Related Fees,2021/10/01,2938.42
