Supplier,Description,Date,Total
Journal El Chasqui Latino Inc,Advertising,2020/12/16,29.42
Journal El Chasqui Latino Inc,Advertising,2021/03/30,25.00
Factus Medias Inc,Advertising,2021/04/01,74.75
Hellenic Community of Greater Montreal,Advertising,2021/05/05,50.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/06/01,145.00
"FILIPINO FORUM, THE",Advertising,2021/06/12,29.41
FESTIVAL PORTUGAL INTERNATIONAL DE MONTREAL,Advertising,2021/06/13,71.86
"publications Arméniennes (1991) Inc. Horizon, Les",Advertising,2021/06/21,17.50
SERVICES D'AFFAIRES SUD ASIATIQUES SAWID,Advertising,2021/06/22,33.75
Il Cittadino Canadese,Advertising,2021/06/23,60.00
4479777 CANADA INC,Advertising,2021/06/25,22.00
CLAN CREATIF INC.,Professional Communication Services,2021/06/25,249.22
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2021/06/25,275.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2021/06/25,141.82
2M.Media,Advertising,2021/06/26,460.75
Métro Média,Advertising,2021/06/26,62.50
Sinoquebec Media Inc.,Advertising,2021/06/28,64.95
Journal El Chasqui Latino Inc,Advertising,2021/06/30,25.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2021/06/30,275.00
"SUBURBAN, THE",Advertising,2021/06/30,105.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,9.93
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,150.41
Weekly the Jang Montreal,Advertising,2021/06/30,50.00
Zigzag Roman-Canadian Inc.,Advertising,2021/06/30,19.00
2M.Media,Advertising,2021/07/01,460.75
CATV Media,Advertising,2021/07/01,33.34
MICROCOM,Constituency Office Internet,2021/07/01,185.95
RADIO HUMSAFAR,Advertising,2021/07/01,42.50
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/07/01,176.00
WEEKLY NAWA-I-PAKISTAN CANADA,Advertising,2021/07/01,35.00
"Benkoula, Réda",Advertising,2021/07/05,47.71
2M.Media,Advertising,2021/07/09,460.75
MAGHREB CANADA EXPRESS,Advertising,2021/07/13,28.75
Hellenic Community of Greater Montreal,Advertising,2021/07/16,500.00
Canada Post – Postes Canada,Courier Services,2021/07/19,7.81
Canada Post – Postes Canada,Courier Services,2021/07/19,6.57
GROUPE ATLAS MEDIA INC.,Advertising,2021/07/19,125.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2021/07/21,330.00
Filipino Heritage Society of Montreal,Advertising,2021/07/23,45.00
Canada Post – Postes Canada,"Postage, Parcel Post and Courier Services",2021/07/29,243.68
ENTREPRISE AGOSTINO INC.,Office Rental and Related Fees,2021/08/01,3800.00
GROUPE HOM,Advertising,2021/08/01,85.00
MICROCOM,Constituency Office Internet,2021/08/01,185.95
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/08/01,134.75
CONGRÈS NATIONAL DES ITALO-CANADIENS,Advertising,2021/08/03,108.34
"Fondation de l'École Arménienne Sourp Hagop, La",Advertising,2021/08/09,500.00
Canada Post – Postes Canada,Courier Services,2021/08/10,6.01
RADIO HUMSAFAR,Advertising,2021/08/12,42.50
SERVICES D'AFFAIRES SUD ASIATIQUES INC,Advertising,2021/08/16,33.75
ENTREPRISE AGOSTINO INC.,Office Rental and Related Fees,2021/09/01,3800.00
Martel Express (Montreal) Inc. 9025,Office Relocation,2021/09/01,5448.39
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/09/01,131.00
ENTREPRISE AGOSTINO INC.,Office Rental and Related Fees,2021/10/01,3800.00
