Supplier,Description,Date,Total
Mailchimp,Professional Communication Services,2021/04/18,111.37
Telus,Members’ Primary Residence Internet,2021/04/22,70.00
Mailchimp,Professional Communication Services,2021/05/18,107.62
Telus,Members’ Primary Residence Internet,2021/05/22,70.00
"Pure North Water Ltd. ",Spring Water,2021/05/31,22.50
TD Canada Trust,Banking Fees and Cheque Orders,2021/05/31,19.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/06/01,224.79
Peace River Record Gazette,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/07,41.62
Eastlink,Constituency Office Cable,2021/06/10,95.54
Eastlink,Constituency Office Internet,2021/06/10,109.95
Safeway,Gifts given as a matter of protocol,2021/06/13,59.99
Direct Energy Regulated Services,Public Utilities,2021/06/14,222.84
"Spotless Uniform Ltd. ",Janitorial Services and Maintenance,2021/06/17,23.99
Mailchimp,Professional Communication Services,2021/06/18,108.92
Safeway,Gifts given as a matter of protocol,2021/06/19,27.99
Telus,Members’ Primary Residence Internet,2021/06/22,70.00
GRANDE PRAIRIE REGIONAL TOURISM ASSOC.,Advertising,2021/06/25,150.00
CIKT-FM a Division of Jim Pattison Broadcast Group LP,Advertising,2021/06/30,250.00
CIKT-FM a Division of Jim Pattison Broadcast Group LP,Advertising,2021/06/30,250.00
Golden West Broadcasting Ltd.,Advertising,2021/06/30,232.50
"Pure North Water Ltd. ",Spring Water,2021/06/30,15.00
TD Canada Trust,Banking Fees and Cheque Orders,2021/06/30,19.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,27.52
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,71.29
Peace River Broadcasting Corp,Advertising,2021/07/01,162.00
Peace River Broadcasting Corp,Advertising,2021/07/01,162.00
Peace River Broadcasting Corp,Advertising,2021/07/01,162.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/07/01,258.50
Costco,Cleaning Products,2021/07/06,19.99
Eastlink,Constituency Office Internet,2021/07/10,109.95
Eastlink,Constituency Office Cable,2021/07/10,95.54
CIKT-FM a Division of Jim Pattison Broadcast Group LP,Advertising,2021/07/11,125.00
CJXX-FM a Div of Jim Pattison Broadcast Group LP,Advertising,2021/07/11,125.00
Direct Energy Regulated Services,Public Utilities,2021/07/15,289.84
"Spotless Uniform Ltd. ",Janitorial Services and Maintenance,2021/07/15,23.99
Mailchimp,Professional Communication Services,2021/07/18,111.92
Fairview Post,"Printed Matter, Books, Newspapers and Subscriptions",2021/07/22,56.99
Telus,Members’ Primary Residence Internet,2021/07/22,70.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/07/23,3362.00
TD Canada Trust,Banking Fees and Cheque Orders,2021/07/30,19.00
Golden West Broadcasting Ltd.,Advertising,2021/07/31,116.25
"Pure North Water Ltd. ",Spring Water,2021/07/31,7.50
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/08/01,267.75
Side Asset Management Ltd.,Office Rental and Related Fees,2021/08/01,4168.73
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/08/12,90.95
Alexander Security Inc.,Protection and Alarm Monitoring (Member's Office Budget),2021/09/01,420.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/09/01,256.79
Side Asset Management Ltd.,Office Rental and Related Fees,2021/09/01,4168.73
Canada Post – Postes Canada,"Postage, Parcel Post and Courier Services",2021/09/16,302.87
Side Asset Management Ltd.,Office Rental and Related Fees,2021/10/01,4168.73
