Supplier,Description,Date,Total
Champion Lock & Safe LTD,Repair of Office Equipment,2021/06/03,160.00
Lakefront graphix technology,Advertising,2021/06/24,1745.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,383.05
SNAPD OAKVILLE,Advertising,2021/07/01,337.50
BELL CANADA,Constituency Office Internet,2021/07/05,54.95
BELL CANADA,Constituency Office Internet,2021/07/05,54.95
BELL CANADA,Constituency Office Cable,2021/07/05,27.95
BELL CANADA,Constituency Office Cable,2021/07/05,27.95
Choice Communication (Canada) Ltd.,Advertising,2021/07/05,599.69
Bell Mobility – Bell Mobilité,Long Distance,2021/07/08,2.76
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/07/08,21.20
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/07/08,190.00
Choice Communication (Canada) Ltd.,Advertising,2021/07/08,316.54
White Oaks Janitorial Services and Supplies,Janitorial Services and Maintenance,2021/07/15,600.00
Canada Post – Postes Canada,Courier Services,2021/07/19,8.07
Canada Post – Postes Canada,Courier Services,2021/07/19,5.85
HENRY JELINEK ENTERPRISES LIMITED,Office Rental and Related Fees,2021/08/01,3600.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/04,190.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/04,21.40
Canada Post – Postes Canada,Courier Services,2021/08/10,6.81
White Oaks Janitorial Services and Supplies,Janitorial Services and Maintenance,2021/08/15,300.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/23,190.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/23,29.50
HENRY JELINEK ENTERPRISES LIMITED,Office Rental and Related Fees,2021/09/01,3600.00
House of Commons / Chambre des communes,Language Training,2021/09/10,217.47
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/09/13,20.90
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/09/13,190.00
White Oaks Janitorial Services and Supplies,Janitorial Services and Maintenance,2021/09/15,300.00
HENRY JELINEK ENTERPRISES LIMITED,Office Rental and Related Fees,2021/10/01,3600.00
