Supplier,Description,Date,Total
TekSavvy,Employees’ Primary Residence Internet (COVID-19),2021/03/16,59.95
Bell,Employees’ Primary Residence Internet (COVID-19),2021/04/04,44.95
FibreStream,Employees’ Primary Residence Internet (COVID-19),2021/04/16,50.00
Rogers,Employees’ Primary Residence Internet (COVID-19),2021/04/26,125.00
Comwave,Employees’ Primary Residence Internet (COVID-19),2021/04/30,93.86
Bell,Employees’ Primary Residence Internet (COVID-19),2021/05/04,44.95
Saaz 'O Awaz Broadcasting Ltd.,Advertising,2021/05/11,150.00
FibreStream,Employees’ Primary Residence Internet (COVID-19),2021/05/16,50.00
TekSavvy,Employees’ Primary Residence Internet (COVID-19),2021/05/16,59.95
Rogers,Employees’ Primary Residence Internet (COVID-19),2021/05/26,125.00
Comwave,Employees’ Primary Residence Internet (COVID-19),2021/05/30,93.86
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/06/01,21.25
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2021/06/02,145.26
Bell,Employees’ Primary Residence Internet (COVID-19),2021/06/04,44.95
Rogers,Employees’ Primary Residence Internet (COVID-19),2021/06/06,52.99
FibreStream,Employees’ Primary Residence Internet (COVID-19),2021/06/16,50.00
TekSavvy,Employees’ Primary Residence Internet (COVID-19),2021/06/16,59.95
Toronto Hydro,Public Utilities,2021/06/23,151.29
Rogers,Employees’ Primary Residence Internet (COVID-19),2021/06/26,125.00
7514433 Canada Corp O/A Bellwether Technologies,Advertising,2021/06/28,789.41
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,90.39
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,1.78
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/07/01,16.79
Bell Canada,Members’ Primary Residence Internet,2021/07/05,94.95
ETHNIC MEDIA INC.,Advertising,2021/07/05,250.00
KHAWATEEN TIMES,Advertising,2021/07/05,350.00
Canada Post – Postes Canada,"Postage, Parcel Post and Courier Services",2021/07/07,176.91
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/07/08,302.54
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/07/08,29.00
Choice Communication (Canada) Ltd.,Advertising,2021/07/08,316.54
Rogers,Constituency Office Internet,2021/07/09,132.99
Rogers,Constituency Office Cable,2021/07/09,30.48
Star Metroland Media,Advertising,2021/07/11,467.00
Weekly Bangla Mail,Advertising,2021/07/15,150.00
PRINT FAST,External Printing Costs,2021/07/16,250.00
Shree Balaji Inc. (Swadesh),Advertising,2021/07/17,50.00
ETHNIC MEDIA INC.,Advertising,2021/07/21,250.00
"Caribbean Camera, The",Advertising,2021/07/22,300.00
"Caribbean Camera, The",Advertising,2021/07/22,300.00
Pakistan Post,Advertising,2021/07/22,275.00
"Astral Media Affichage, S.E.C.",Advertising,2021/07/25,525.00
PATTISON OUTDOOR ADVERTISING LP,Signage,2021/07/26,125.00
PATTISON OUTDOOR ADVERTISING LP,Advertising,2021/07/26,1350.00
Toronto Hydro,Public Utilities,2021/07/26,291.34
Pakistan Post,Advertising,2021/07/29,350.00
Canada Post – Postes Canada,"Postage, Parcel Post and Courier Services",2021/07/31,133.58
Greek Press,Advertising,2021/07/31,250.00
Shree Balaji Inc. (Swadesh),Advertising,2021/07/31,394.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/08/01,16.79
Star Moon Inc.,Office Rental and Related Fees,2021/08/01,3000.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/04,222.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/04,34.60
Bell,Members’ Primary Residence Internet,2021/08/05,94.95
Rogers,Constituency Office Cable,2021/08/09,30.48
Rogers,Constituency Office Internet,2021/08/09,132.99
Weekly Bangla Mail,Advertising,2021/08/09,300.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/23,26.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/23,222.00
Toronto Hydro,Public Utilities,2021/08/25,332.49
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/09/01,46.75
Star Moon Inc.,Office Rental and Related Fees,2021/09/01,3000.00
Rogers,Constituency Office Cable,2021/09/09,30.48
Rogers,Constituency Office Internet,2021/09/09,132.99
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/09/13,8.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/09/13,222.00
Toronto Hydro,Public Utilities,2021/09/24,206.93
Star Moon Inc.,Office Rental and Related Fees,2021/10/01,3000.00
