Supplier,Description,Date,Total
"BERNARD, NUNAN",Employees’ Primary Residence Internet (COVID-19),2021/04/01,55.95
CANADIAN NETWORK BROADCASTING,Advertising,2021/04/01,639.00
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/04/02,11.12
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/04/09,11.54
Media Concepts,Photography and Video Services,2021/04/16,135.00
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/04/16,5.77
Publication Voyageur,Advertising,2021/04/21,195.10
Publication Voyageur,Advertising,2021/04/21,195.10
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/04/23,58.87
"BERNARD, NUNAN",Employees’ Primary Residence Internet (COVID-19),2021/05/01,55.95
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/05/07,18.86
CANADIAN NETWORK BROADCASTING,Advertising,2021/05/13,639.00
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/05/14,19.82
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/05/21,5.79
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/05/28,11.58
"BERNARD, NUNAN",Employees’ Primary Residence Internet (COVID-19),2021/06/01,55.95
Derro Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2021/06/01,264.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/06/01,16.79
Vianet,Constituency Office Internet,2021/06/01,129.00
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/06/04,17.66
Publication Voyageur,Advertising,2021/06/09,256.20
"RENAUD, NORMAND",Translation Services,2021/06/17,145.60
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/06/18,5.82
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/06/25,20.01
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,48.48
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,12.33
"BERNARD, NUNAN",Employees’ Primary Residence Internet (COVID-19),2021/07/01,55.95
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/07/01,29.75
Vianet,Constituency Office Internet,2021/07/01,129.00
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/07/02,5.82
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/07/08,8.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/07/08,280.00
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/07/09,11.68
Canada Post – Postes Canada,Courier Services,2021/07/19,6.48
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/07/23,28.34
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/07/30,22.93
Querney's Office Plus,"Office Supplies, Stationery and Accessories",2021/07/30,95.97
"BERNARD, NUNAN",Employees’ Primary Residence Internet (COVID-19),2021/08/01,58.95
Dalron Leasing Limited,Office Rental and Related Fees,2021/08/01,3000.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/08/01,25.50
Vianet,Constituency Office Internet,2021/08/01,129.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/04,280.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/04,18.00
"RENAUD, NORMAND",Translation Services,2021/08/04,73.36
Canada Post – Postes Canada,Courier Services,2021/08/10,8.32
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/08/13,11.78
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/23,280.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/08/23,8.00
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/08/27,5.89
Dalron Leasing Limited,Office Rental and Related Fees,2021/09/01,3000.00
"Nunan, Bernard",Employees’ Primary Residence Internet (COVID-19),2021/09/01,58.95
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/09/01,46.75
Vianet,Constituency Office Internet,2021/09/01,129.00
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/09/03,11.78
PUROLATOR INC.,"Postage, Parcel Post and Courier Services",2021/09/10,28.70
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/09/13,280.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/09/13,8.00
