Supplier,Description,Date,Total
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/06/01,236.75
"Bell Canada ",Constituency Office Internet,2021/06/13,125.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,0.46
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/07/01,222.25
Choice Communication (Canada) Ltd.,Advertising,2021/07/08,316.54
Bell Canada,Constituency Office Internet,2021/07/13,125.00
Canada Post – Postes Canada,Courier Services,2021/07/19,9.38
2446695 Ontario Inc.,Office Rental and Related Fees,2021/08/01,2700.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/08/01,229.04
Canada Post – Postes Canada,Courier Services,2021/08/10,11.46
BELL CANADA,Constituency Office Internet,2021/08/13,125.00
2446695 Ontario Inc.,Office Rental and Related Fees,2021/09/01,2700.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/09/01,226.04
