Supplier,Description,Date,Total
JRCC Exodus,Advertising,2020/05/25,540.00
UNIVERSAL PROMOTIONS & PUBLISHERS INC.,Advertising,2021/04/06,39.48
Alterna Savings,Banking Fees and Cheque Orders,2021/04/30,10.00
Lakefront graphix technology,Promotional Items,2021/05/28,1590.00
Alterna Savings,Banking Fees and Cheque Orders,2021/05/31,5.00
"Alectra Utilities ",Public Utilities,2021/06/17,96.74
Shoppers Drug Mart,"Office Supplies, Stationery and Accessories",2021/06/18,6.99
Rogers,Constituency Office Cable,2021/06/23,14.99
LoSpecchio,Advertising,2021/06/26,450.00
Fabricland,"Office Supplies, Stationery and Accessories",2021/06/27,35.43
Staples,"Office Supplies, Stationery and Accessories",2021/06/28,55.89
Alterna Savings,Banking Fees and Cheque Orders,2021/06/30,5.00
CORRIERE CANADESE INC.,Advertising,2021/06/30,170.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,0.44
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/06/30,28.26
GRAND ALARMS LTD.,Protection and Alarm Monitoring (Member's Office Budget),2021/07/01,129.00
King Weekly Sentinel,Advertising,2021/07/01,225.00
Rogers,Constituency Office Internet,2021/07/02,59.99
Prime Contact Group,Professional Communication Services,2021/07/06,968.03
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/07/08,74.00
Beth chabad Israeli Community Centre,Advertising,2021/07/08,450.00
Choice Communication (Canada) Ltd.,Advertising,2021/07/08,316.54
Staples Canada,"Framing, Outside Supplier",2021/07/09,36.00
"Staples Canada ","Office Supplies, Stationery and Accessories",2021/07/09,199.98
Star Metroland Media,Advertising,2021/07/11,1249.00
Canada Post – Postes Canada,Courier Services,2021/07/19,30.22
Canada Post – Postes Canada,Courier Services,2021/07/19,11.18
Canada Post – Postes Canada,Courier Services,2021/07/19,6.78
"Alectra Utilities ",Public Utilities,2021/07/20,152.01
Rogers,Constituency Office Cable,2021/07/23,14.99
King Weekly Sentinel,Advertising,2021/07/29,225.00
Alterna Savings,Banking Fees and Cheque Orders,2021/07/31,5.00
PARAPET VIEW ESTATES INC.,Office Rental and Related Fees,2021/08/01,2500.00
Rogers,Constituency Office Internet,2021/08/01,59.99
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/04,74.00
Canada Post – Postes Canada,Courier Services,2021/08/10,6.27
JRCC Exodus,Advertising,2021/08/11,540.00
"Alectra Utilities ",Public Utilities,2021/08/19,113.10
Choice Communication (Canada) Ltd.,Advertising,2021/08/19,324.71
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/08/23,74.00
Rogers,Constituency Office Cable,2021/08/23,14.99
PARAPET VIEW ESTATES INC.,Office Rental and Related Fees,2021/09/01,2500.00
Rogers,Constituency Office Internet,2021/09/01,59.99
Vanessa Galle Photography & Design Inc.,Professional Communication Services,2021/09/01,660.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/09/13,74.00
House of Commons / Chambre des communes,Householders – Paper Recovery,2021/09/16,14.00
Alectra Utilities,Public Utilities,2021/09/20,136.96
Rogers,Constituency Office Cable,2021/09/23,14.99
Rogers,Constituency Office Internet,2021/09/25,47.60
PARAPET VIEW ESTATES INC.,Office Rental and Related Fees,2021/10/01,2500.00
Home Depot,Office Decor,2021/12/06,39.97
