Supplier,Description,Date,Total
zoom,Computer Software and Licences,2021/03/26,200.00
BELL CANADA,Monthly Phone Service,2021/04/01,10.40
Estridev,Office Rental and Related Fees,2021/04/01,1350.00
Place de Moulin,Office Rental and Related Fees,2021/04/01,900.00
BELL CANADA,Constituency Office Cable,2021/04/04,13.95
BELL CANADA,Constituency Office Internet,2021/04/04,64.95
"Sherbrooke Record, The",Advertising,2021/04/06,350.00
Ville de Magog,Constituency Office Rental and Related Fees,2021/04/07,540.00
Vidéotron s.e.n.c,Constituency Office Internet,2021/04/16,89.95
Vidéotron s.e.n.c,Constituency Office Cable,2021/04/16,40.90
Softchoice,Licencing/Maintenance for Client Software Related to Distributed Computing Environment (DCE),2021/04/21,6.70
Softchoice,Client Software Related to Distributed Computing Environment (DCE),2021/04/21,133.92
Studio Nala Photographe,Photography and Video Services,2021/04/21,460.00
"Creation Vic&Tory, Les",Professional Communication Services,2021/04/26,50.00
INTACT INSURANCE COMPANY,Constituency Office Insurance,2021/04/28,1811.06
Affaires Politiques,Communications Officer,2021/04/30,2000.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,26.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,223.84
BELL CANADA,Monthly Phone Service,2021/05/01,3.62
Estridev,Office Rental and Related Fees,2021/05/01,1350.00
Place de Moulin,Office Rental and Related Fees,2021/05/01,900.00
BELL CANADA,Constituency Office Internet,2021/05/04,78.90
Canada Post – Postes Canada,Courier Services,2021/05/17,12.40
Canada Post – Postes Canada,Courier Services,2021/05/17,10.72
Canada Post – Postes Canada,Courier Services,2021/05/17,8.81
"Marchand, Sarah",Writer,2021/05/17,135.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/05/20,1601.00
"Creation Vic&Tory, Les",Professional Communication Services,2021/05/25,140.00
"Sherbrooke Record, The",Advertising,2021/05/25,350.00
Affaires Politiques,Communications Officer,2021/05/31,3000.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/05/31,462.10
Grand & Toy,Cleaning Products,2021/05/31,45.98
Estridev,Office Rental and Related Fees,2021/06/01,1350.00
Place de Moulin,Office Rental and Related Fees,2021/06/01,900.00
BELL CANADA,Constituency Office Internet,2021/06/04,78.90
Journal Le Tour,Advertising,2021/06/07,494.50
Canada Post – Postes Canada,Courier Services,2021/06/17,12.99
Canada Post – Postes Canada,Courier Services,2021/06/17,10.77
Canada Post – Postes Canada,Courier Services,2021/06/17,31.08
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,22.00
Bell Mobility – Bell Mobilité,Long Distance,2021/06/21,1.19
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,223.84
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/06/30,99.86
Estridev,Office Rental and Related Fees,2021/07/01,1350.00
Place de Moulin,Office Rental and Related Fees,2021/07/01,900.00
