Supplier,Description,Date,Total
Développement F.I. Sciences Inc.,Computer Software and Licences,2021/04/01,1485.00
"Dorval, Danyel",Janitorial Services and Maintenance,2021/04/01,255.00
PROMENADES SAINT-AUGUSTIN,Office Rental and Related Fees,2021/04/01,2662.88
Videotron,Constituency Office Internet,2021/04/02,200.69
Bureau en gros,"Office Supplies, Stationery and Accessories",2021/04/21,24.86
Cyberimpact,Professional Communication Services,2021/04/21,30.00
ID Design,Professional Communication Services,2021/04/27,1428.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,0.40
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,30.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,159.77
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,74.00
Grand & Toy,Bulk Paper Purchases,2021/04/30,94.80
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/04/30,49.18
Grand & Toy,Cleaning Products,2021/04/30,140.82
Grand & Toy,"Freight, Express and Cartage",2021/04/30,63.65
Grand & Toy,Cleaning Products,2021/04/30,109.52
House of Commons / Chambre des communes,"Printed Matter such as: Printed Envelopes, Maps, Printed Forms, Transparencies, Labels",2021/04/30,97.98
Vidéotron,Constituency Office Internet,2021/04/30,204.15
"Dorval, Danyel",Janitorial Services and Maintenance,2021/05/01,170.00
PROMENADES SAINT-AUGUSTIN,Office Rental and Related Fees,2021/05/01,2662.88
IXORE Inc.,Research Consultants,2021/05/03,695.88
Alimentation Alexandre Fortin,Cleaning Products,2021/05/11,15.52
ID Design,Professional Communication Services,2021/05/14,150.00
Impressions Luma inc,Signage,2021/05/20,2823.50
Cyberimpact,Professional Communication Services,2021/05/21,30.00
Vidéotron,Constituency Office Internet,2021/05/28,123.95
Vidéotron,Constituency Office Cable,2021/05/28,76.74
Chevaliers de Colomb de Pont-Rouge,Advertising,2021/05/29,300.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/05/31,58.83
Grand & Toy,"Freight, Express and Cartage",2021/05/31,6.59
Stratcom Tendances Inc.,Promotional Items,2021/05/31,1967.10
Mont Bel-Air,Spring Water,2021/06/01,14.00
PROMENADES SAINT-AUGUSTIN,Office Rental and Related Fees,2021/06/01,2662.88
Hockey mineur de Pont-Rouge,Advertising,2021/06/02,300.00
Poste Canada,"Postage, Parcel Post and Courier Services",2021/06/04,80.58
LP-X-ACT SOLUTIONS Inc.,Shredding,2021/06/09,39.00
Canada Post – Postes Canada,Courier Services,2021/06/17,11.03
Canada Post – Postes Canada,Courier Services,2021/06/17,30.28
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,229.30
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,89.83
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,-12.00
Grand & Toy,"Freight, Express and Cartage",2021/06/30,6.60
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/06/30,51.03
PROMENADES SAINT-AUGUSTIN,Office Rental and Related Fees,2021/07/01,2662.88
