Supplier,Description,Date,Total
Argos Building Maintenance Inc.,Janitorial Services and Maintenance,2021/04/01,300.00
MANDARIN SHOPPING CENTRE LIMITED,Office Rental and Related Fees,2021/04/01,1843.65
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/04/01,93.50
Zoom Video Communications Inc.,Computer Software and Licences,2021/04/02,20.00
Urdu Post Inc.,Advertising,2021/04/06,250.00
Mailchimp,Professional Communication Services,2021/04/07,111.57
GQ Multimedia,Advertising,2021/04/09,500.00
Metroland Media Group Ltd.,Advertising,2021/04/11,616.00
"Designers, Typesetters & Printers Inc.",Promotional Items,2021/04/13,265.00
"Designers, Typesetters & Printers Inc.","Postage, Parcel Post and Courier Services",2021/04/13,25.00
SOMALI CANADIAN TIMES,Advertising,2021/04/13,200.00
CANADIAN ASIAN NEWS INC.,Advertising,2021/04/14,300.00
Pakistan Post,Advertising,2021/04/15,500.00
URDU Khabarnama Inc.,Advertising,2021/04/15,300.00
HYPERTEC SYSTEMS INC.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/04/20,31.50
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,192.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,92.00
Correo Canadiense,Advertising,2021/04/30,47.36
MANDARIN SHOPPING CENTRE LIMITED,Office Rental and Related Fees,2021/05/01,1843.65
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/05/01,90.38
Vlambaram Publications Inc.,Advertising,2021/05/01,100.00
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2021/05/02,168.00
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2021/05/02,526.80
Zoom Video Communications Inc.,Computer Software and Licences,2021/05/02,20.00
SOMALI CANADIAN TIMES,Advertising,2021/05/04,200.00
GQ Multimedia,Advertising,2021/05/07,500.00
Mailchimp,Professional Communication Services,2021/05/07,108.97
No Frills,Spring Water,2021/05/09,15.88
Canada Post – Postes Canada,Postage and Parcel Post,2021/05/11,190.86
Dollorama,Promotional Items,2021/05/11,72.00
Walmart,Promotional Items,2021/05/11,212.69
Languages Com Inc.,Advertising,2021/05/12,1296.90
Pakistan Post,Advertising,2021/05/13,500.00
Urdu Post Inc.,Advertising,2021/05/13,350.00
Afghan Post - Ressala,Advertising,2021/05/14,474.73
LoSpecchio,Advertising,2021/05/14,55.70
The Weekly Awaaz Ltd.,Advertising,2021/05/14,150.00
The Weekly Voice Ltd.,Advertising,2021/05/14,175.00
CANADIAN ASIAN NEWS INC.,Advertising,2021/05/15,300.00
Facebook,Advertising,2021/05/15,500.00
Canada Post – Postes Canada,Courier Services,2021/05/17,8.49
Canada Post – Postes Canada,Courier Services,2021/05/17,8.45
Canada Post – Postes Canada,Courier Services,2021/05/17,8.45
House of Commons / Chambre des communes,Householders – Paper Recovery,2021/05/21,62.04
URDU Khabarnama Inc.,Advertising,2021/05/21,300.00
EELANADU the Tamil Weekly Newspaper,Advertising,2021/05/25,75.00
UTHAYAN PUBLISHERS,Advertising,2021/05/25,350.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/05/31,-63.12
MANDARIN SHOPPING CENTRE LIMITED,Office Rental and Related Fees,2021/06/01,1843.65
PHILIPPINE REPORTER INC.,Advertising,2021/06/11,401.00
Canada Post – Postes Canada,Courier Services,2021/06/17,38.44
Canada Post – Postes Canada,Courier Services,2021/06/17,11.01
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,129.49
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,192.00
MANDARIN SHOPPING CENTRE LIMITED,Office Rental and Related Fees,2021/07/01,1843.65
