Supplier,Description,Date,Total
Lookout Newspaper & Creative Services,Advertising,2021/03/31,675.00
"Bay & Area Advertiser Ontario Inc. 1853660, The",Advertising,2021/04/01,175.00
EDICA PROPERTIES INC. & 905889 ONTARIO LTD.,Office Rental and Related Fees,2021/04/01,1972.50
"Knights of Columbus, Council 6664",Advertising,2021/04/01,225.00
NORTH BAY SECURITY COMMUNICATIONS,Protection and Alarm Monitoring (Member's Office Budget),2021/04/01,168.00
NORTH BAY SECURITY COMMUNICATIONS,Protection and Alarm Monitoring (Member's Office Budget),2021/04/01,168.00
RJ Chartrand Holding Limited,Office Rental and Related Fees,2021/04/01,690.00
Cogeco Connexion inc.,Constituency Office Cable,2021/04/11,55.99
Cogeco Connexion inc.,Constituency Office Internet,2021/04/11,64.95
EASTLINK,Constituency Office Internet,2021/04/17,94.95
EASTLINK,Constituency Office Cable,2021/04/17,51.85
Small Town Times,Advertising,2021/04/22,250.00
HYDRO ONE NETWORKS INC.,Public Utilities,2021/04/23,59.12
Vista Radio Ltd,Advertising,2021/04/25,462.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,2.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,144.00
"PAQUETTE, VENISE",Janitorial Services and Maintenance,2021/04/30,120.00
"PAQUETTE, VENISE",Consumable Items for Constituency Offices (COVID19),2021/04/30,40.00
EDICA PROPERTIES INC. & 905889 ONTARIO LTD.,Office Rental and Related Fees,2021/05/01,1972.50
PHIPPEN SIGNS,Advertising,2021/05/01,450.00
RJ Chartrand Holding Limited,Office Rental and Related Fees,2021/05/01,690.00
Cogeco Connexion inc.,Constituency Office Cable,2021/05/11,55.99
Cogeco Connexion inc.,Constituency Office Internet,2021/05/11,64.95
EASTLINK,Constituency Office Internet,2021/05/17,94.95
EASTLINK,Constituency Office Cable,2021/05/17,51.85
HYDRO ONE NETWORKS INC.,Public Utilities,2021/05/21,58.22
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/05/31,63.17
Grand & Toy,Cleaning Products,2021/05/31,6.99
"PAQUETTE, VENISE",Janitorial Services and Maintenance,2021/05/31,120.00
"PAQUETTE, VENISE",Consumable Items for Constituency Offices (COVID19),2021/05/31,60.00
"WILLARD, LEA",Janitorial Services and Maintenance,2021/05/31,160.00
EDICA PROPERTIES INC. & 905889 ONTARIO LTD.,Office Rental and Related Fees,2021/06/01,1972.50
RJ Chartrand Holding Limited,Office Rental and Related Fees,2021/06/01,690.00
Cogeco Connexion inc.,Constituency Office Internet,2021/06/11,91.95
Cogeco Connexion inc.,Constituency Office Cable,2021/06/11,55.99
Canada Post – Postes Canada,Courier Services,2021/06/17,30.74
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,144.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,2.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/06/30,427.69
Grand & Toy,Bulk Paper Purchases,2021/06/30,116.00
Grand & Toy,Digital Communication Equipment,2021/06/30,19.66
EDICA PROPERTIES INC. & 905889 ONTARIO LTD.,Office Rental and Related Fees,2021/07/01,1972.50
RJ Chartrand Holding Limited,Office Rental and Related Fees,2021/07/01,690.00
