Supplier,Description,Date,Total
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/05/21,48.73
TNC PUBLICATIONS,Advertising,2021/02/18,405.00
TOFIELD MERCURY,Advertising,2021/03/31,507.50
TOFIELD MERCURY,Advertising,2021/03/31,77.60
Roger E Johnson Enterprises,Office Rental and Related Fees,2021/04/01,750.00
ROSE GRILL & BAKERY CO. LTD.,Office Rental and Related Fees,2021/04/01,976.50
Wainwright-Star News Inc.,Advertising,2021/04/02,175.00
"Oyen Echo, The",Advertising,2021/04/06,50.40
Receiver General of Canada,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/12,5.00
TBS CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/12,5.00
Knudson Furnace and Chimney Cleaning Services,"Repair of Heating, Air Conditioning and Refrigeration Equipment",2021/04/14,415.00
Netago,Constituency Office Internet,2021/04/14,75.00
EPCOR,Public Utilities,2021/04/15,194.51
EASTLINK,Constituency Office Internet,2021/04/17,130.70
Direct Energy Regulated Services,Public Utilities,2021/04/20,200.08
Purity Water,Spring Water,2021/04/22,15.50
EASTLINK,Constituency Office Cable,2021/04/24,96.20
CAPITAL PRINTERS LTD.,Advertising,2021/04/26,40.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/27,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/27,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/27,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/27,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/27,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/27,5.00
TBS- CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/27,5.00
TBS- CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/27,5.00
CAPITAL PRINTERS LTD.,Advertising,2021/04/28,40.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
TBS - CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
TBS- CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
TBS- CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/28,5.00
CAMROSE BOOSTER LTD.,Pins and Flags,2021/04/29,330.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,51.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,223.32
Black Press Group Ltd.,Advertising,2021/04/30,262.56
"DRUMHELLER MAIL, THE",Advertising,2021/04/30,99.00
"Facebook Ads Team ",Advertising,2021/04/30,100.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/30,5.00
TBS-COIB,"Printed Matter, Books, Newspapers and Subscriptions",2021/04/30,5.00
Roger E Johnson Enterprises,Office Rental and Related Fees,2021/05/01,750.00
ROSE GRILL & BAKERY CO. LTD.,Office Rental and Related Fees,2021/05/01,976.50
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/03,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/03,5.00
TOFIELD MERCURY,Advertising,2021/05/05,299.50
Zoom,Computer Software and Licences,2021/05/05,55.65
City of Camrose,Public Utilities,2021/05/06,62.20
EPCOR,Public Utilities,2021/05/13,183.99
"Canada Post ","Postage, Parcel Post and Courier Services",2021/05/14,34.79
"Netago ",Constituency Office Internet,2021/05/14,75.00
Postmedia Network Inc.,Advertising,2021/05/15,75.00
Canada Post – Postes Canada,Courier Services,2021/05/17,26.86
EASTLINK,Constituency Office Internet,2021/05/17,134.95
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/17,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/17,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/17,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/17,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/17,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/17,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/17,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/17,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/17,5.00
Direct Energy Regulated Services,Public Utilities,2021/05/18,114.47
"Government of Canada ","Printed Matter, Books, Newspapers and Subscriptions",2021/05/19,5.00
"Government of Canada ","Printed Matter, Books, Newspapers and Subscriptions",2021/05/19,5.00
"Government of Canada ","Printed Matter, Books, Newspapers and Subscriptions",2021/05/19,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/19,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/19,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/19,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/19,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/19,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/19,5.00
TOFIELD MERCURY,Advertising,2021/05/19,173.69
ECA REVIEW,Advertising,2021/05/21,120.09
EASTLINK,Constituency Office Cable,2021/05/24,95.95
JTB Developments,"Office Supplies, Stationery and Accessories",2021/05/24,275.16
"Government of Canada ","Printed Matter, Books, Newspapers and Subscriptions",2021/05/25,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/25,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/25,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/25,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/05/25,5.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/05/26,267.00
"The Consort Enterprise ",Advertising,2021/05/26,35.00
CAMROSE BOOSTER LTD.,"Office Supplies, Stationery and Accessories",2021/05/27,940.00
Black Press Group Ltd.,Advertising,2021/05/31,326.54
FaceBook,Advertising,2021/05/31,18.19
Grand & Toy,"Freight, Express and Cartage",2021/05/31,13.23
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/05/31,44.11
Grand & Toy,Cleaning Products,2021/05/31,9.99
Grand & Toy,Cleaning Products,2021/05/31,79.99
"Oyen Flowers and Giftware ",Gifts given as a matter of protocol,2021/05/31,75.95
Roger E Johnson Enterprises,Office Rental and Related Fees,2021/06/01,750.00
ROSE GRILL & BAKERY CO. LTD.,Office Rental and Related Fees,2021/06/01,976.50
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/01,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/01,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/01,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/02,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/02,5.00
Amazon,"Video Communication, Broadcasting Equipment and Televisions",2021/06/04,165.94
City of Camrose,Public Utilities,2021/06/06,62.20
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/07,5.00
TBS-CIOB,"Printed Matter, Books, Newspapers and Subscriptions",2021/06/07,5.00
Your Southwest Media Group,Advertising,2021/06/07,75.00
EPCOR,Public Utilities,2021/06/11,182.98
"Netago ",Constituency Office Internet,2021/06/14,75.00
"Hanna Herald ","Printed Matter, Books, Newspapers and Subscriptions",2021/06/16,45.00
House of Commons / Chambre des communes,Other Services,2021/06/16,190.91
Ponoka News,Advertising,2021/06/16,100.25
Canada Post – Postes Canada,Courier Services,2021/06/17,47.67
Direct Energy Regulated Services,Public Utilities,2021/06/17,85.58
Wainwright-Star News Inc.,Advertising,2021/06/18,100.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,223.32
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,22.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/06/30,85.41
Grand & Toy,Bulk Paper Purchases,2021/06/30,47.40
Grand & Toy,"Freight, Express and Cartage",2021/06/30,8.40
Grand & Toy,Cleaning Products,2021/06/30,50.85
Roger E Johnson Enterprises,Office Rental and Related Fees,2021/07/01,750.00
ROSE GRILL & BAKERY CO. LTD.,Office Rental and Related Fees,2021/07/01,976.50
