Supplier,Description,Date,Total
Centre Sportif Régional Louis Cyr Inc.,Advertising,2021/03/01,200.00
FABRIQUE DE LA PAROISSE SAINT-REMI,Office Rental and Related Fees,2021/04/01,500.00
"LEE, JAMES",Office Rental and Related Fees,2021/04/01,2180.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/04/01,16.79
Canada Post,"Postage, Parcel Post and Courier Services",2021/04/09,96.60
Bell Canada,Constituency Office Internet,2021/04/10,150.95
S.A.B. Au coeur du jardin,Advertising,2021/04/12,250.00
GraVité Média,Advertising,2021/04/21,510.00
GraVité Média,Advertising,2021/04/21,510.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/04/21,2020.00
Purolator Inc,"Postage, Parcel Post and Courier Services",2021/04/23,17.15
Canada Post,"Postage, Parcel Post and Courier Services",2021/04/28,96.60
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/04/30,250.76
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/04/30,53.30
Grand & Toy,Cleaning Products,2021/04/30,47.93
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/04/30,29.98
Grand & Toy,Cleaning Products,2021/04/30,22.47
Grand & Toy,Digital Communication Equipment,2021/04/30,19.66
Centre d'Action Bénévole du Grand Châteauguay,Advertising,2021/05/01,500.00
FABRIQUE DE LA PAROISSE SAINT-REMI,Office Rental and Related Fees,2021/05/01,500.00
"LEE, JAMES",Office Rental and Related Fees,2021/05/01,2180.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/05/01,16.23
JouRec,Advertising,2021/05/05,500.00
Bell Canada,Constituency Office Internet,2021/05/10,150.95
Our Lady of Perpetual Help Parish,Advertising,2021/05/12,480.00
Canada Post – Postes Canada,Courier Services,2021/05/17,9.46
Canada Post – Postes Canada,Courier Services,2021/05/17,7.99
Canada Post – Postes Canada,Courier Services,2021/05/17,18.05
Canada Post,"Postage, Parcel Post and Courier Services",2021/05/27,96.60
CARREFOUR JEUNESSE-EMPLOI CHATEAUGUAY,Advertising,2021/05/31,500.00
Club le Rendez-vous de Châteauguay,Advertising,2021/06/01,500.00
FABRIQUE DE LA PAROISSE SAINT-REMI,Office Rental and Related Fees,2021/06/01,500.00
"LEE, JAMES",Office Rental and Related Fees,2021/06/01,2180.00
Société Alzheimer du Haut-Richelieu,Advertising,2021/06/01,300.00
Canada Post – Postes Canada,Postage and Parcel Post,2021/06/08,387.75
O-Ké-Bel,Spring Water,2021/06/09,12.00
Bureau en Gros,"Office Supplies, Stationery and Accessories",2021/06/14,13.99
Canada Post – Postes Canada,Courier Services,2021/06/17,6.19
Canada Post – Postes Canada,Courier Services,2021/06/17,39.12
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/06/21,250.76
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/06/21,38.00
FABRIQUE DE LA PAROISSE SAINT-REMI,Office Rental and Related Fees,2021/07/01,500.00
"LEE, JAMES",Office Rental and Related Fees,2021/07/01,2180.00
