Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0214181,2020/08/20,2020/08/20,,,,,,,66.9600,0.0000,0.0000,0,0.0000,0,66.96
T0214181,2020/08/20,2020/08/20,"Fergus, Greg",Member,To attend an event as a guest speaker,2020/08/20,Toronto,Toronto,,,,,,,
T0214180,2021/05/31,2021/05/31,,,,,,,7.8300,0.0000,0.0000,0.0000,0,0,7.83
T0214180,2021/05/31,2021/05/31,"Fergus, Greg",Member,To conduct constituency office business,2021/05/31,Aylmer,Aylmer,,,,,,,
T0214182,2021/06/30,2021/06/30,,,,,,,18.8200,0.0000,0.0000,0.0000,0,0,18.82
T0214182,2021/06/30,2021/06/30,"McHarg, Kevin",Employee,To attend a constituency or community event,2021/06/30,Aylmer,Hull,,,,,,,
T0214182,2021/06/30,2021/06/30,"McHarg, Kevin",Employee,To attend a constituency or community event,2021/06/30,Hull,Aylmer,,,,,,,
T0214662,2021/07/26,2021/08/02,,,,,,,3538.3100,1117.8000,182.4000,0,2.0000,0,4838.51
T0214662,2021/07/26,2021/08/02,"Fergus, Greg",Member,To attend meetings with stakeholders about business of the House,2021/07/26,Gatineau,Winnipeg,,,,,,,
T0214662,2021/07/26,2021/08/02,"Fergus, Greg",Member,To attend meetings with stakeholders about business of the House,2021/07/29,Winnipeg,Regina,,,,,,,
T0214662,2021/07/26,2021/08/02,"Fergus, Greg",Member,To attend meetings with stakeholders about business of the House,2021/07/30,Saskatoon,Edmonton,,,,,,,
T0214662,2021/07/26,2021/08/02,"Fergus, Greg",Member,To attend meetings with stakeholders about business of the House,2021/08/01,Edmonton,Montreal,,,,,,,
T0215369,2021/08/01,2021/08/01,,,,,,,17.9900,0.0000,0.0000,0,0.0000,0,17.99
T0215369,2021/08/01,2021/08/01,"Fergus, Greg",Member,To attend a constituency or community event,2021/08/01,Montréal-Est,Montréal,,,,,,,
T0215371,2021/08/02,2021/08/02,,,,,,,49.1100,0.0000,0.0000,0.0000,0,0,49.11
T0215371,2021/08/02,2021/08/02,"Fergus, Greg",Member,To travel to/from constituency and Ottawa,2021/08/02,Ottawa,Aylmer,,,,,,,
