Supplier,Description,Date,Total
TD Bank,Banking Fees and Cheque Orders,2022/04/30,3.95
TD Bank,Banking Fees and Cheque Orders,2022/05/31,3.95
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/06/01,92.86
TD Bank,Banking Fees and Cheque Orders,2022/06/30,3.95
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2022/07/30,14.99
TD Bank,Banking Fees and Cheque Orders,2022/07/31,3.95
Dollarama,"Office Supplies, Stationery and Accessories",2022/08/08,1.25
Trade Wholesale Print,External Printing Costs,2022/08/16,319.00
Choice Communication (Canada) Ltd.,Advertising,2022/08/25,62.50
Choice Communication (Canada) Ltd.,Advertising,2022/08/25,31.02
Choice Communication (Canada) Ltd.,Advertising,2022/08/25,184.44
New York Times Co,"Printed Matter, Books, Newspapers and Subscriptions",2022/08/26,2.26
Amazon,"Office Supplies, Stationery and Accessories",2022/08/27,253.04
TD Bank,Banking Fees and Cheque Orders,2022/08/31,3.95
51.ca,Advertising,2022/09/01,960.00
NEWS REVIEW MEDIA INC.,Advertising,2022/09/01,495.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/09/02,143.06
"Sherwood, Robert",Advertising,2022/09/05,395.00
SING TAO NEWSPAPERS(CANADA 1988) LIMITED,Advertising,2022/09/12,680.00
Bloomberg LP,"Printed Matter, Books, Newspapers and Subscriptions",2022/09/13,48.02
MING PAO NEWSPAPERS (CANADA) LTD,Advertising,2022/09/15,925.44
Vista Print,External Printing Costs,2022/09/15,92.13
"Jewish Standard, The",Advertising,2022/09/20,90.00
Beth chabad Israeli Community,Advertising,2022/09/22,400.00
Choice Communication (Canada) Ltd.,Advertising,2022/09/23,150.00
Choice Communication (Canada) Ltd.,Advertising,2022/09/23,130.43
Choice Communication (Canada) Ltd.,Advertising,2022/09/23,76.80
Star Metroland Media,Advertising,2022/09/25,645.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/09/30,3207.82
Star Metroland Media,Advertising,2022/09/30,500.00
TD Bank,Banking Fees and Cheque Orders,2022/09/30,3.95
Toronto Star,"Printed Matter, Books, Newspapers and Subscriptions",2022/09/30,14.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,9.03
