Supplier,Description,Date,Total
TELUS Custom Security Systems / Price's Alarm Systems Ltd.,Protection and Alarm Monitoring (Member's Office Budget),2022/08/01,161.97
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2022/08/19,222.95
PACIFIC COAST FIRE EQUIPMENT (1976) LTD,"Safety Supplies (fire extinguishers, first aid kits)",2022/08/22,190.00
PACIFIC COAST FIRE EQUIPMENT (1976) LTD,Repair of Office Equipment,2022/08/22,82.69
LMP Publication Limited Partnership,Advertising,2022/08/24,375.00
London Drugs,Photography and Video Services,2022/08/29,15.99
Belcarra Barnacle,Advertising,2022/08/31,1900.00
Master Care Janitorial and facility services Inc.,Janitorial Services and Maintenance,2022/09/02,325.00
Staples,"Office Supplies, Stationery and Accessories",2022/09/02,44.09
"Anmore Times, The",Advertising,2022/09/07,500.00
LMP Publication Limited Partnership,Advertising,2022/09/07,2329.00
Shining Signs,Promotional Items,2022/09/08,1241.20
Staples,External Printing Costs,2022/09/09,296.08
Minuteman Press,Promotional Items,2022/09/14,352.03
Creative Outdoor Advertising,Advertising,2022/09/15,256.00
Shaw cablesystems G.P./Shaw Direct,Constituency Office Cable,2022/09/19,222.95
JEWISH INDEPENDENT,Advertising,2022/09/23,204.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/09/30,154.32
Grand & Toy,Bulk Paper Purchases,2022/09/30,93.94
Grand & Toy,Office Equipment,2022/09/30,471.04
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/09/30,42.02
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,19.17
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,262.33
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/10/01,10.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/10/01,135.28
NETFORE SYSTEMS INC.,Computer Software and Licences,2022/10/01,2000.00
Master Care Janitorial and facility services Inc.,Janitorial Services and Maintenance,2022/10/02,325.00
MING PAO NEWSPAPERS (CANADA) LTD,Advertising,2022/10/03,202.40
Safeway,Spring Water,2022/10/05,6.52
Safeway,Cleaning Products,2022/10/07,21.39
Elderberry Floral,Office Plants and Flowers,2022/10/11,165.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/10/12,3.14
MING PAO NEWSPAPERS (CANADA) LTD,Advertising,2022/10/13,33.81
Creative Outdoor Advertising,Advertising,2022/10/15,256.00
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2022/10/19,222.95
Steady Studio,Professional Communication Services,2022/10/19,900.00
PUNJAB GUARDIAN INC.THE,Advertising,2022/10/21,300.00
Indo-Canadian Voice Communications Ltd.,Advertising,2022/10/22,1000.00
BOMIA (Bom Media) Group,Advertising,2022/10/28,850.00
Canada Post – Postes Canada,Postage and Parcel Post,2022/10/31,251.04
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/10/31,490.34
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/10/31,51.98
DANADA HOLDINGS LTD.,Office Rental,2022/11/01,1575.00
DANADA HOLDINGS LTD.,Office Rental Related Fees,2022/11/01,1450.00
DARPAN PUBLICATION LTD.,Advertising,2022/11/01,110.00
TELUS Custom Security Systems / Price's Alarm Systems Ltd.,Protection and Alarm Monitoring (Member's Office Budget),2022/11/01,161.97
Master Care Janitorial and facility services Inc.,Janitorial Services and Maintenance,2022/11/02,325.00
Indo-Canadian Voice Communications Ltd.,Advertising,2022/11/05,1000.00
MVM Moving & Storage Inc,Office Relocation,2022/11/05,435.00
BC HYDRO,Public Utilities,2022/11/09,180.31
Canada Post – Postes Canada,Courier Services,2022/11/09,69.38
Canada Post – Postes Canada,Courier Services,2022/11/14,16.54
Canada Post – Postes Canada,Courier Services,2022/11/14,63.47
"Hosak, Mark",Office Support,2022/11/14,5345.50
Canada Post – Postes Canada,Courier Services,2022/11/15,15.01
Canada Post – Postes Canada,Courier Services,2022/11/15,127.48
Canada Post – Postes Canada,Courier Services,2022/11/15,61.13
LMP Publication Limited Partnership,Advertising,2022/11/16,350.00
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2022/11/19,222.95
austin Heights BIA,Advertising,2022/11/23,50.00
House of Commons / Chambre des communes,Framing Done at the House of Commons,2022/11/30,116.82
DANADA HOLDINGS LTD.,Office Rental Related Fees,2022/12/01,1450.00
DANADA HOLDINGS LTD.,Office Rental,2022/12/01,1575.00
Master Care Janitorial and facility services Inc.,Janitorial Services and Maintenance,2022/12/02,325.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/12/09,308.00
House of Commons / Chambre des communes,Language Training,2022/12/13,671.14
DANADA HOLDINGS LTD.,Office Rental,2023/01/01,1575.00
DANADA HOLDINGS LTD.,Office Rental Related Fees,2023/01/01,1450.00
