Supplier,Description,Date,Total
Canva US Inc,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/10,128.23
Meridian,Banking Fees and Cheque Orders,2022/07/31,5.00
"Network Solutions, LLC",Computer Software and Licences,2022/08/26,12.68
Village Media Inc,Advertising,2022/08/30,500.00
Meridian,Banking Fees and Cheque Orders,2022/08/31,5.00
Star Metroland Media,Advertising,2022/08/31,2248.50
EAGLE RIDGE PROFESSIONAL COMPLEX INC.,Repair of Office Equipment,2022/09/01,114.62
EAGLE RIDGE PROFESSIONAL COMPLEX INC.,Office Rental Related Fees,2022/09/01,-780.56
EAGLE RIDGE PROFESSIONAL COMPLEX INC.,Office Rental,2022/09/01,-2146.83
PAR-Med Property Services Inc,Office Rental,2022/09/01,2146.83
PAR-Med Property Services Inc,Office Rental Related Fees,2022/09/01,780.56
"Less Annoying Software, LLC",Computer Software and Licences,2022/09/03,76.16
"Network Solutions, LLC",Computer Software and Licences,2022/09/06,5.59
Star Metroland Media,Advertising,2022/09/11,299.00
"Zoom Video Communications Inc. ",Computer Software and Licences,2022/09/11,20.00
Star Metroland Media,Advertising,2022/09/18,299.00
"Network Solutions, LLC",Computer Software and Licenses,2022/09/23,12.68
Star Metroland Media,Advertising,2022/09/25,499.00
Kiwanis Club of Barrie,Advertising,2022/09/27,250.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/09/30,75.60
Meridian,Banking Fees and Cheque Orders,2022/09/30,5.00
Star Metroland Media,Advertising,2022/09/30,1548.50
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,163.42
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,22.23
Barrie Public Libary,Public Meeting Room Rentals,2022/10/01,180.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/10/01,144.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/10/01,41.00
EAGLE RIDGE PROFESSIONAL COMPLEX INC.,Office Rental,2022/10/01,-2146.83
EAGLE RIDGE PROFESSIONAL COMPLEX INC.,Office Rental Related Fees,2022/10/01,-780.56
"HORSEPOWER SPORTS & ENTERTAINMENT GROUP INC, THE",Advertising,2022/10/01,2750.00
PAR-Med Property Services Inc,Office Rental Related Fees,2022/10/01,780.56
PAR-Med Property Services Inc,Office Rental,2022/10/01,2146.83
FedEx Express Canada,"Postage, Parcel Post and Courier Services",2022/10/03,243.51
"Less Annoying Software, LLC",Computer Software and Licenses,2022/10/03,88.86
Burke Solutions,Promotional Items,2022/10/04,3012.50
"Network Solutions, LLC",Computer Software and Licenses,2022/10/04,5.59
Rogers,Constituency Office Cable,2022/10/06,19.99
Rogers,Constituency Office Internet,2022/10/06,109.99
Canada Post – Postes Canada,Postage and Parcel Post,2022/10/07,393.16
Zoom Communications Inc.,Image/Video Communications Services,2022/10/11,20.00
"Mailchimp c/o The Rocket Science Group, LLC",Professional Communication Services,2022/10/12,55.70
Barrie Indian Association,Advertising,2022/10/18,500.00
"Network Solutions, LLC",Computer Software and Licenses,2022/10/21,12.68
Canada Post – Postes Canada,Postage and Parcel Post,2022/10/24,393.22
Meridian,Banking Fees and Cheque Orders,2022/10/31,5.00
FedEx Express Canada,Advertising,2022/11/01,240.13
"Network Solutions, LLC",Computer Software and Licenses,2022/11/01,5.59
PAR-Med Property Services Inc,Office Rental,2022/11/01,2146.83
PAR-Med Property Services Inc,Office Rental Related Fees,2022/11/01,780.56
"Less Annoying Software, LLC",Computer Software and Licenses,2022/11/03,88.86
Rogers,Constituency Office Internet,2022/11/06,109.99
Rogers,Constituency Office Cable,2022/11/06,19.99
Corus Sales Inc (Chay),Advertising,2022/11/07,200.00
Corus Sales Inc (CIQB),Advertising,2022/11/07,150.00
"MacLennan, Robin",Subject Matter Expert,2022/11/07,1010.00
Zoom Video Communications Inc.,Computer Software and Licenses,2022/11/11,20.00
"Mailchimp c/o The Rocket Science Group, LLC",Professional Communication Services,2022/11/12,54.56
Star Metroland Media,Advertising,2022/11/13,299.00
Prosigns.ca,Advertising,2022/11/14,103.97
Canada Post – Postes Canada,Courier Services,2022/11/15,20.17
Canada Post – Postes Canada,Courier Services,2022/11/15,13.91
Canada Post – Postes Canada,Courier Services,2022/11/15,74.10
Allegra,External Printing Costs,2022/11/17,165.53
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/11/30,77.12
Grand & Toy,Other Consumable Supplies From Stores,2022/11/30,18.45
"MacLennan, Robin",Subject Matter Expert,2022/11/30,2540.00
Star Metroland Media,Advertising,2022/11/30,799.00
FedEx Express Canada,"Postage, Parcel Post and Courier Services",2022/12/01,301.54
PAR-Med Property Services Inc,Office Rental Related Fees,2022/12/01,780.56
PAR-Med Property Services Inc,Office Rental,2022/12/01,2146.83
The 5 N's Publishing House,Advertising,2022/12/01,140.00
Corus Sales (CHAY),Advertising,2022/12/05,630.00
Corus Sales (CIQB),Advertising,2022/12/05,450.00
Rogers,Constituency Office Cable,2022/12/06,19.99
Rogers,Constituency Office Internet,2022/12/06,109.99
Allegra,Promotional Items,2022/12/08,328.62
Zoom Video Communications Inc.,Computer Software and Licenses,2022/12/11,20.00
"Mailchimp c/o The Rocket Science Group, LLC",Professional Communication Services,2022/12/12,55.03
Blacklock's Reporter,"Printed Matter, Books, Newspapers and Subscriptions",2022/12/14,314.00
PAR-Med Property Services Inc,Office Rental,2023/01/01,2146.83
PAR-Med Property Services Inc,Office Rental Related Fees,2023/01/01,780.56
