Supplier,Description,Date,Total
Starboard Communications Ltd,Advertising,2022/08/28,265.60
Starboard Communications Ltd,Advertising,2022/08/28,265.60
CULLIGAN WATER,Spring Water,2022/08/31,22.05
BARRATT'S OFFICE PRO,Office Furniture and Fixtures,2022/09/09,80.00
Chapters,"Office Supplies, Stationery and Accessories",2022/09/12,24.99
Chapters,"Office Supplies, Stationery and Accessories",2022/09/12,24.99
KKP Belleville,External Printing Costs,2022/09/12,91.48
Staples,"Office Supplies, Stationery and Accessories",2022/09/13,45.38
GLI Promotions,"Office Supplies, Stationery and Accessories",2022/09/14,113.45
CULLIGAN WATER,Spring Water,2022/09/16,15.95
Rexall,"Office Supplies, Stationery and Accessories",2022/09/16,2.99
Shoppers Drug Mart,"Office Supplies, Stationery and Accessories",2022/09/20,12.87
Meta - Facebook,Advertising,2022/09/21,95.56
Winners,"Office Supplies, Stationery and Accessories",2022/09/22,369.95
Starboard Communications Ltd,Advertising,2022/09/25,215.20
Starboard Communications Ltd,Advertising,2022/09/25,215.20
Walmart,"Office Supplies, Stationery and Accessories",2022/09/26,21.36
CULLIGAN WATER,Spring Water,2022/09/30,15.95
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/09/30,394.54
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/09/30,916.52
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,130.67
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,118.80
Alarm Systems,Protection and Alarm Monitoring (Member's Office Budget),2022/10/01,54.95
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/10/01,222.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/10/01,8.00
Mopsinc Ltd.,Janitorial Services and Maintenance,2022/10/01,240.00
LARO Communications,Professional Communication Services,2022/10/03,565.00
Staples,"Office Supplies, Stationery and Accessories",2022/10/05,101.58
Best Buy,Appliances,2022/10/07,249.99
Gordon Locksmith,"Office Supplies, Stationery and Accessories",2022/10/07,12.50
GLI Promotions,Promotional Items,2022/10/12,1588.80
House of Commons,"Office Supplies, Stationery and Accessories",2022/10/14,62.14
The Flag Store,Pins and Flags,2022/10/14,1250.00
The Flag Store,"Postage, Parcel Post and Courier Services",2022/10/14,14.00
Canada Post – Postes Canada,Postage and Parcel Post,2022/10/17,323.07
KKP Belleville,Signage,2022/10/18,164.33
Cogeco Connexion inc.,Constituency Office Internet,2022/10/22,329.90
Cogeco Connexion inc.,Constituency Office Cable,2022/10/22,39.95
GLI Promotions,Signage,2022/10/22,40.00
Jenn Munro Photography,Photography and Video Services,2022/10/26,203.54
Mopsinc Ltd.,Janitorial Services and Maintenance,2022/10/28,240.00
Starboard Communications Ltd,Advertising,2022/10/30,316.00
Starboard Communications Ltd,Advertising,2022/10/30,316.00
2589989 Ontario Inc.,Office Rental,2022/11/01,2360.17
Alarm Systems,Protection and Alarm Monitoring (Member's Office Budget),2022/11/01,54.95
Kotsovos Brothers Inc.,Office Rental,2022/11/01,1000.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/11/01,308.00
Canada Post – Postes Canada,Courier Services,2022/11/09,11.03
Canada Post – Postes Canada,Courier Services,2022/11/09,44.80
GLI Promotions,"Office Supplies, Stationery and Accessories",2022/11/12,108.00
Canada Post – Postes Canada,Courier Services,2022/11/15,8.21
Canada Post – Postes Canada,Courier Services,2022/11/15,7.05
Canada Post – Postes Canada,Courier Services,2022/11/15,22.18
CULLIGAN WATER,Spring Water,2022/11/16,15.95
Dollarama,"Office Supplies, Stationery and Accessories",2022/11/17,38.82
Walmart,"Office Supplies, Stationery and Accessories",2022/11/17,16.36
Walmart,"Office Supplies, Stationery and Accessories",2022/11/17,54.96
The Logic,"Printed Matter, Books, Newspapers and Subscriptions",2022/11/18,224.99
Dollarama,"Office Supplies, Stationery and Accessories",2022/11/20,22.50
The Original Flag Store,Pins and Flags,2022/11/21,1264.00
Cogeco Connexion inc.,Constituency Office Cable,2022/11/22,39.95
Cogeco Connexion inc.,Constituency Office Internet,2022/11/22,329.90
Parliamentary Gift Shop,Gifts given as a matter of protocol,2022/11/22,68.13
Parliamentary Gift Shop,Gifts given as a matter of protocol,2022/11/22,233.73
Dollarama,"Office Supplies, Stationery and Accessories",2022/11/23,18.83
Staples,"Office Supplies, Stationery and Accessories",2022/11/23,129.56
QUINTE BROADCASTING COMPANY LTD.,Advertising,2022/11/27,135.00
QUINTE BROADCASTING COMPANY LTD.,Advertising,2022/11/27,135.00
QUINTE BROADCASTING COMPANY LTD.,Advertising,2022/11/27,180.00
Starboard Communications Ltd,Advertising,2022/11/27,265.60
Starboard Communications Ltd,Advertising,2022/11/27,210.00
Starboard Communications Ltd,Advertising,2022/11/27,210.00
Starboard Communications Ltd,Advertising,2022/11/27,265.60
Choicecom,"Office Supplies, Stationery and Accessories",2022/11/28,75.00
Loyalist College Radio,Advertising,2022/11/30,199.00
Mopsinc Ltd.,Janitorial Services and Maintenance,2022/11/30,240.00
2589989 Ontario Inc.,Office Rental,2022/12/01,2360.17
Alarm Systems,Protection and Alarm Monitoring (Member's Office Budget),2022/12/01,54.95
Kipsu,Computer Software and Licenses,2022/12/01,666.44
Kotsovos Brothers Inc.,Office Rental,2022/12/01,1000.00
Quinte Ballet School of Canada,Advertising,2022/12/01,485.00
GLI Promotions,Signage,2022/12/10,112.50
House of Commons / Chambre des communes,Language Training,2022/12/13,87.54
2589989 Ontario Inc.,Office Rental,2023/01/01,2360.17
Kotsovos Brothers Inc.,Office Rental,2023/01/01,1000.00
