Supplier,Description,Date,Total
Whatcha Wanna Wear,"Office Supplies, Stationery and Accessories",2022/08/10,301.30
Whatcha Wanna Wear,Professional Communication Services,2022/08/10,45.00
Purolator,"Postage, Parcel Post and Courier Services",2022/09/09,7.45
Meta Platforms Inc.,Advertising,2022/09/12,76.97
Meta Platforms Inc.,Advertising,2022/09/16,100.00
Purolator,"Postage, Parcel Post and Courier Services",2022/09/16,6.97
Meta Platforms Inc.,Advertising,2022/09/18,100.00
Purolator,"Postage, Parcel Post and Courier Services",2022/09/23,6.97
Meta Platforms Inc.,Advertising,2022/09/24,100.00
Postmedia Network Inc.,Advertising,2022/09/24,250.00
Rogers,Constituency Office Cable,2022/09/24,89.99
Rogers,Constituency Office Internet,2022/09/24,19.99
Shredding Barriers Brantford Document Destruction,Shredding,2022/09/26,210.00
TURTLE ISLAND NEWS,Advertising,2022/09/26,170.00
Parliamentary Boutique,"Office Supplies, Stationery and Accessories",2022/09/27,53.39
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/09/30,14.89
Grand & Toy,Cleaning Products,2022/09/30,54.57
Grand & Toy,Bulk Paper Purchases,2022/09/30,65.10
Meta,Advertising,2022/09/30,100.00
Purolator,"Postage, Parcel Post and Courier Services",2022/09/30,6.97
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,8.96
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,357.04
B Scene,Advertising,2022/10/01,100.00
"BABINETZ, DONNA",Janitorial Services and Maintenance,2022/10/01,198.82
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/10/01,156.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/10/01,18.80
BrokerLink Inc,Constituency Office Insurance,2022/10/04,1166.40
Purolator,"Postage, Parcel Post and Courier Services",2022/10/07,13.94
Meta,Advertising,2022/10/11,100.00
Meta,Advertising,2022/10/12,2.36
COUNTY OF BRANT,Advertising,2022/10/13,183.96
Purolator,"Postage, Parcel Post and Courier Services",2022/10/14,7.07
Postmedia Network Inc.,Advertising,2022/10/15,200.00
