Supplier,Description,Date,Total
Truwan Holdings Ltd.,Office Rental,2021/12/01,-697.66
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/06/01,92.86
NIAGARA ESCARPMENT VIEWS,Advertising,2022/07/31,249.00
Zoom Video Communication Inc.,Image/Video Communications Services,2022/08/13,20.00
MailChimp,Professional Communication Services,2022/08/28,77.36
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/09/02,143.06
Dollarama,"Office Supplies, Stationery and Accessories",2022/09/08,18.75
Zoom Video Communication Inc.,Image/Video Communications Services,2022/09/13,20.00
Staples Canada,"Office Supplies, Stationery and Accessories",2022/09/14,47.77
Alectra Utilities Corporation,Public Utilities,2022/09/15,234.43
Value Village,"Office Supplies, Stationery and Accessories",2022/09/19,7.54
MailChimp,Professional Communication Services,2022/09/28,81.70
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,1.10
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,350.99
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/10/01,42.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/10/01,64.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/10/01,151.78
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/10/04,149.39
Star Metroland Media,Advertising,2022/10/09,383.00
Ikea,"Office Supplies, Stationery and Accessories",2022/10/13,7.96
Zoom,Professional Communication Services,2022/10/13,20.00
Alectra Utilities Corporation,Public Utilities,2022/10/17,212.96
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/10/28,165.58
MailChimp,Professional Communication Services,2022/10/28,80.82
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/10/31,43.98
Grand & Toy,Cleaning Products,2022/10/31,55.66
Truwan Holdings Ltd.,Office Rental Related Fees,2022/11/01,1231.76
Truwan Holdings Ltd.,Office Rental,2022/11/01,1873.13
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/11/02,146.23
"Michelle MacLeod Photography ",Photography and Video Services,2022/11/10,300.00
Zoom,"Printed Matter, Books, Newspapers and Subscriptions",2022/11/13,20.00
Alectra Utilities Corporation,Public Utilities,2022/11/14,184.04
Canada Post – Postes Canada,Courier Services,2022/11/14,29.81
Staples,"Office Supplies, Stationery and Accessories",2022/11/16,183.40
Staples,"Office Supplies, Stationery and Accessories",2022/11/24,33.67
Dollar IT,"Office Supplies, Stationery and Accessories",2022/11/25,8.57
Canva,"Printed Matter, Books, Newspapers and Subscriptions",2022/11/26,149.99
Dollarama,"Office Supplies, Stationery and Accessories",2022/11/26,9.58
MailChimp,"Printed Matter, Books, Newspapers and Subscriptions",2022/11/28,79.47
Grand & Toy,Bulk Paper Purchases,2022/11/30,65.10
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/11/30,46.83
Truwan Holdings Ltd.,Office Rental Related Fees,2022/12/01,1231.76
Truwan Holdings Ltd.,Office Rental,2022/12/01,1907.81
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/12/02,144.78
Staples,"Office Supplies, Stationery and Accessories",2022/12/02,77.55
Fortinos,Cleaning Products,2022/12/09,10.77
Truwan Holdings Ltd.,Office Rental Related Fees,2023/01/01,1231.76
Truwan Holdings Ltd.,Office Rental Related Fees,2023/01/01,68.81
Truwan Holdings Ltd.,Office Rental,2023/01/01,1907.81
