Supplier,Description,Date,Total
Mark's,"Safety Supplies (fire extinguishers, first aid kits)",2022/04/11,239.97
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/06/01,92.86
Google,Voice Communication Equipment,2022/07/28,259.99
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/09/02,143.06
Reppa Flags & Souvenirs,Promotional Items,2022/09/08,378.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,21.47
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,153.12
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/10/01,30.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/10/01,151.78
House of Commons / Chambre des communes,Householders – Paper Recovery,2022/10/01,33.25
Mailchimp,Professional Communication Services,2022/10/01,262.93
Zoom Video Communications Inc.,Image/Video Communications Services,2022/10/01,87.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/10/04,149.39
Toronto Public LIbrary,Public Meeting Room Rentals,2022/10/04,68.72
Altech Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2022/10/14,1293.50
Canada Post – Postes Canada,Postage and Parcel Post,2022/10/17,456.40
Enbridge,Public Utilities,2022/10/18,76.03
Rogers,Constituency Office Internet,2022/10/18,214.99
Canva,Computer Software and Licences,2022/10/20,16.99
Toronto Hydro Electric Systems Ltd,Public Utilities,2022/10/20,116.71
Walmart,"Office Supplies, Stationery and Accessories",2022/10/20,29.88
Westmall Variety,"Office Supplies, Stationery and Accessories",2022/10/21,13.55
"Astral Media Affichage, S.E.C.",Advertising,2022/10/26,600.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/10/28,165.58
"Astral Media Affichage, S.E.C.",Advertising,2022/10/30,1617.06
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/10/31,107.25
Neighbur Inc.,Advertising,2022/10/31,625.00
790363 ONTARIO LTD,Office Rental,2022/11/01,1793.75
790363 ONTARIO LTD,Office Rental Related Fees,2022/11/01,1048.99
Mailchimp,Professional Communication Services,2022/11/01,260.00
Zoom Video Communications Inc.,Image/Video Communications Services,2022/11/01,87.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/11/02,146.22
Canada Post – Postes Canada,Courier Services,2022/11/09,14.03
Star Metroland Media,Advertising,2022/11/13,569.00
Canada Post – Postes Canada,Courier Services,2022/11/14,11.26
Enbridge,Public Utilities,2022/11/16,127.59
Rogers,Constituency Office Internet,2022/11/18,214.99
Meta,Advertising,2022/11/19,1108.00
Canva,Computer Software and Licenses,2022/11/20,16.99
Toronto Hydro Electric Systems Ltd,Public Utilities,2022/11/21,127.16
New Pathway Ukrainian News,Advertising,2022/11/24,650.00
Meta,Advertising,2022/11/27,1108.00
Grand & Toy,Cleaning Products,2022/11/30,185.94
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2022/11/30,30.10
Grand & Toy,Digital Communication Equipment,2022/11/30,17.78
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/11/30,113.86
Meta,Advertising,2022/11/30,625.30
790363 ONTARIO LTD,Office Rental Related Fees,2022/12/01,1048.99
790363 ONTARIO LTD,Office Rental,2022/12/01,1793.75
Mailchimp,Professional Communication Services,2022/12/01,258.26
Peter Foy & Associates (2013) Inc.,Advertising,2022/12/01,1250.00
Zoom Video Communications Inc.,Image/Video Communications Services,2022/12/01,87.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/12/02,144.78
Timeline Printing inc.,External Printing Costs,2022/12/07,585.00
House of Commons / Chambre des communes,Language Training,2022/12/13,87.54
790363 ONTARIO LTD,Office Rental,2023/01/01,1793.75
790363 ONTARIO LTD,Office Rental Related Fees,2023/01/01,1048.99
