Supplier,Description,Date,Total
Issatik Hunters and Trappers Organization,Public Meeting Room Rentals,2022/08/11,450.00
Staples Canada,"Office Supplies, Stationery and Accessories",2022/08/16,7.74
Staples Canada,"Postage, Parcel Post and Courier Services",2022/08/19,28.53
Canada Post,"Postage, Parcel Post and Courier Services",2022/09/16,25.20
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/09/30,40.75
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/09/30,28.90
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/10/01,160.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/10/01,190.00
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2022/10/01,2.90
Nunatsiaq News,Advertising,2022/10/07,1674.40
"Qiniq ",Constituency Office Internet,2022/10/11,80.00
Iqaluit Cable,Constituency Office Cable,2022/10/16,54.85
Canada Post – Postes Canada,Postage and Parcel Post,2022/10/24,64.62
Canada Post,"Postage, Parcel Post and Courier Services",2022/10/31,287.88
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/10/31,127.26
Iqaluit Law Chambers,Office Rental,2022/11/01,3240.00
Canada Post – Postes Canada,Courier Services,2022/11/09,23.03
Canada Post – Postes Canada,Courier Services,2022/11/09,30.24
Canada Post – Postes Canada,Courier Services,2022/11/09,14.13
Canada Post – Postes Canada,Courier Services,2022/11/09,14.13
Canada Post – Postes Canada,Courier Services,2022/11/14,36.73
Iqaluit Cable,Constituency Office Cable,2022/11/16,54.85
Qiniq,Constituency Office Internet,2022/11/28,40.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/11/30,59.40
Iqaluit Law Chambers,Office Rental,2022/12/01,3240.00
Iqaluit Law Chambers,Office Rental,2023/01/01,3240.00
