Supplier,Description,Date,Total
ASIAN TRIBUNE LTD.,Advertising,2020/11/06,700.00
Kapwing INC,Licence Renewal,2020/11/09,26.66
Mailchimp,Professional Communication Services,2020/11/10,69.80
NationBuilder,Professional Communication Services,2020/11/22,35.00
Canadian Safety Supplies,"Safety Supplies (fire extinguishers, first aid kits)",2020/11/27,177.78
Amazon,Office Decor,2020/11/29,118.13
Parvasi Punjabi Ltd.,Advertising,2020/11/30,350.00
Parvasi Punjabi Ltd.,Advertising,2020/11/30,350.00
PATTISON OUTDOOR ADVERTISING LP,Advertising,2020/11/30,1875.00
Rexall,"Office Supplies, Stationery and Accessories",2020/11/30,17.98
BEREZAN MANAGEMENT (ALTA) LTD.,Office Rental and Related Fees,2020/12/01,-400.96
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/12/01,260.79
PUNJABI AKHBAAR INC,Advertising,2020/12/05,500.00
Shaw cablesystems G.P./Shaw Direct,Cable and Internet Fees,2020/12/06,282.00
Kapwing INC,Licence Renewal,2020/12/09,25.98
Mailchimp,Professional Communication Services,2020/12/10,68.53
"CANADIAN TIMES, THE",Advertising,2020/12/18,250.00
Government of Canada,"Printed Matter, Books, Newspapers and Subscriptions",2020/12/18,5.00
Lok Sathh Broadcasting Corporation,Advertising,2020/12/19,250.00
NationBuilder,Professional Communication Services,2020/12/22,35.00
Prime Asia TV Ltd.,Advertising,2020/12/22,1600.00
Facebook,Advertising,2020/12/25,19.95
Facebook,Advertising,2020/12/25,20.05
Parvasi Punjabi Ltd.,Advertising,2020/12/25,700.00
Ethnic Synergy Association,Advertising,2020/12/27,275.00
Facebook,Advertising,2020/12/27,36.90
Facebook,Advertising,2020/12/27,3.10
Facebook,Advertising,2020/12/28,25.70
PATTISON OUTDOOR ADVERTISING LP,Advertising,2020/12/28,468.75
Times of Asia Media Inc.,Advertising,2020/12/28,600.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/12/31,178.92
Grand & Toy,Office Equipment,2020/12/31,30.93
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,183.17
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,199.70
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2021/01/01,236.54
UNITED ALARM SYSTEM INC.,Protection and Alarm Monitoring (Member's Office Budget),2021/01/04,64.50
PUNJABI NATIONAL LTD.,Advertising,2021/01/05,390.00
Shaw cablesystems G.P./Shaw Direct,Cable and Internet Fees,2021/01/06,282.00
Facebook,Advertising,2021/01/07,13.34
Kapwing INC,Licence Renewal,2021/01/09,20.00
Lok Sathh Broadcasting Corporation,Advertising,2021/01/10,250.00
mailchimp,Professional Communication Services,2021/01/10,68.53
Momentuum BPO Inc.,Licence Renewal,2021/01/14,2200.00
1824400 Alberta Ltd,Communications Officer,2021/01/15,3500.00
Culligan water,Spring Water,2021/01/20,84.00
Canada Post – Postes Canada,Courier Services,2021/01/25,44.82
Canada Post – Postes Canada,Courier Services,2021/01/25,11.13
Canada Post – Postes Canada,Courier Services,2021/01/25,15.31
GoDaddy,Web Site Hosting/Domain Name,2021/01/29,315.63
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/01/31,87.49
Parvasi Punjabi Ltd.,Advertising,2021/01/31,500.00
