Supplier,Description,Date,Total
Gor Family Investments Inc.,Office Rental and Related Fees,2020/11/01,104.53
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/11/18,146.21
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/11/18,121.05
STERLING MARKING PRODUCTS INC,"Office Supplies, Stationery and Accessories",2020/11/24,24.80
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/11/25,676.00
RBC,Banking Fees and Cheque Orders,2020/11/25,65.55
Apple Canada Inc.,Voice Communication Equipment,2020/11/27,169.00
Apple Canada Inc.,Voice Communication Equipment,2020/11/27,169.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,10.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,329.72
Dollarama,"Office Supplies, Stationery and Accessories",2020/12/09,27.80
Hi-Rise Newspaper,Advertising,2020/12/09,526.80
Walmart,Appliances,2020/12/09,98.00
Walmart,Appliances,2020/12/09,84.97
Walmart,Appliances,2020/12/09,19.98
Walmart,"Office Supplies, Stationery and Accessories",2020/12/09,29.98
Walmart,Appliances,2020/12/09,20.00
Gor Family Investments Inc,Public Utilities,2020/12/14,138.57
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/12/14,280.29
Chappell Partners LLP,Legal Services for Office Leases,2020/12/15,548.59
Signarama Toronto,Signage,2020/12/17,1895.00
SIgnarama Toronto,Signage,2020/12/17,1247.50
"Rogers ",Cable and Internet Fees,2020/12/20,79.99
Grand & Toy,Other Consumable Supplies From Stores,2020/12/31,24.96
Grand & Toy,Digital Communication Equipment,2020/12/31,52.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/12/31,1200.21
Grand & Toy,"Other Furniture, Fixtures and Furnishings",2020/12/31,125.26
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,10.66
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,2.61
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,190.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,48.00
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/01/01,40.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/01/06,801.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/01/06,50.25
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/01/08,90.00
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2021/01/15,130.49
"Rogers ",Cable and Internet Fees,2021/01/20,79.99
Canada Post – Postes Canada,Courier Services,2021/01/25,7.80
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/01/26,1601.00
Gor Family Investments Inc.,Office Rental and Related Fees,2021/02/01,3720.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/02/02,20.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/02/02,190.00
Canada Post – Postes Canada,Courier Services,2021/02/02,5.11
Canada Post – Postes Canada,Courier Services,2021/02/02,5.11
Zoom Video Communications Inc.,Licence Renewal,2021/02/04,20.00
"Rogers ",Cable and Internet Fees,2021/02/20,79.99
Canada Post – Postes Canada,Courier Services,2021/02/23,5.30
Isure Insurance Inc,Constituency Office Insurance,2021/02/28,1760.00
Balita Media Inc.,Advertising,2021/03/01,250.00
Gor Family Investments Inc.,Office Rental and Related Fees,2021/03/01,3720.00
Green Florist,Gifts given as a matter of protocol,2021/03/03,71.99
"Zoom Video Communications Inc. ",Licence Renewal,2021/03/04,20.00
Peter Lovering (Sumach Designs),Advertising,2021/03/11,365.00
Canada Post – Postes Canada,Courier Services,2021/03/12,5.78
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2021/03/12,101.17
Hi-Rise Newspaper,Advertising,2021/03/20,954.00
Canada Post – Postes Canada,Courier Services,2021/03/24,5.78
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,74.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/03/31,190.00
Canada Post – Postes Canada,Courier Services,2021/03/31,5.78
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/03/31,79.48
MunchMore Media Inc,Communications Officer,2021/03/31,7000.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/03/31,0.27
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/03/31,3.50
