Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0235559,2022/06/15,2022/06/17,,,,,,,656.6000,0.0000,0.0000,1.0000,0,0,656.60
T0235559,2022/06/15,2022/06/17,"Windmill, Adrienne",Employee,To travel to/from constituency and Ottawa,2022/06/15,Toronto,Ottawa,,,,,,,
T0235559,2022/06/15,2022/06/17,"Windmill, Adrienne",Employee,To travel to/from constituency and Ottawa,2022/06/17,Ottawa,Toronto,,,,,,,
T0233720,2022/07/23,2022/07/26,,,,,,,11.1000,0.0000,0.0000,0,0,0,11.10
T0233720,2022/07/23,2022/07/26,"Damoff, Pam",Member,To travel to/from constituency and Ottawa,2022/07/23,Oakville,Ottawa,,,,,,,
T0235576,2022/08/21,2022/08/24,,,,,,,490.8100,0.0000,0.0000,1.0000,0,0,490.81
T0235576,2022/08/21,2022/08/24,"Damoff, Pam",Member,To travel to/from constituency and Ottawa,2022/08/21,Oakville,Ottawa,,,,,,,
T0235576,2022/08/21,2022/08/24,"Damoff, Pam",Member,To travel to/from constituency and Ottawa,2022/08/24,Ottawa,Oakville,,,,,,,
T0239421,2022/08/23,2022/08/30,,,,,,,598.0000,0.0000,0.0000,1.0000,0,0,598.00
T0239421,2022/08/23,2022/08/30,"Kelly, Reid",Employee,To travel to/from constituency and Ottawa,2022/08/23,Ottawa,Toronto,,,,,,,
T0239421,2022/08/23,2022/08/30,"Kelly, Reid",Employee,To travel to/from constituency and Ottawa,2022/08/30,Toronto,Ottawa,,,,,,,
T0235888,2022/08/31,2022/09/02,,,,,,,1284.9000,454.7000,0.0000,0,1.0000,0,1739.60
T0235888,2022/08/31,2022/09/02,"Thomas, Sarah",Employee,Attending event with Member,2022/08/31,Ottawa,Sept-Îles,,,,,,,
T0235888,2022/08/31,2022/09/02,"Thomas, Sarah",Employee,Attending event with Member,2022/09/02,Sept-Îles,Ottawa,,,,,,,
T0237090,2022/08/31,2022/09/30,,,,,,,0.0000,25.5000,0.0000,0,0,0,25.50
T0237090,2022/08/31,2022/09/30,"Damoff, Pam",Member,Secondary Residence,2022/08/31,,Ottawa,,,,,,,
T0236135,2022/09/09,2022/09/13,,,,,,,1220.4600,1144.6800,390.9400,0,1.0000,0,2756.08
T0236135,2022/09/09,2022/09/13,"Damoff, Pam",Member,To attend a national caucus meeting,2022/09/09,Oakville,St. Andrews,,,,,,,
T0236135,2022/09/09,2022/09/13,"Damoff, Pam",Member,To attend a national caucus meeting,2022/09/13,St. Andrews,Oakville,,,,,,,
T0237084,2022/09/14,2022/09/15,,,,,,,1629.8800,170.9600,136.7000,0,1.0000,0,1937.54
T0237084,2022/09/14,2022/09/15,"Damoff, Pam",Member,To attend an event as a guest speaker,2022/09/14,Oakville,Gander,,,,,,,
T0237084,2022/09/14,2022/09/15,"Damoff, Pam",Member,To attend an event as a guest speaker,2022/09/15,Gander,Oakville,,,,,,,
T0236597,2022/09/18,2022/09/22,,,,,,,872.1300,0.0000,341.7400,1.0000,0,0,1213.87
