Supplier,Description,Date,Total
MADD Canada,Advertising,2022/02/08,299.00
Front Line Support- Ten Eight,Advertising,2022/04/13,340.00
Rogers,Constituency Office Cable,2022/04/24,116.15
Rogers,Constituency Office Internet,2022/04/24,215.99
Bank of Montreal,Banking Fees and Cheque Orders,2022/04/25,10.95
Oshawa Sports Hall of Fame,Advertising,2022/04/28,125.00
Canadian Shield Ice and Water,Spring Water,2022/04/29,32.00
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/05/07,80.00
STANLEY STREET COMMUNICATIONS,Writer,2022/05/16,2193.75
"OSHAWA EXPRESS, THE",Advertising,2022/05/17,495.00
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/05/21,80.00
Rogers,Constituency Office Internet,2022/05/24,215.99
Rogers,Constituency Office Cable,2022/05/24,116.15
Bank of Montreal,Banking Fees and Cheque Orders,2022/05/25,10.95
"Oshawa Senior Community Centres, The",Advertising,2022/05/27,400.00
Bank of Montreal,Banking Fees and Cheque Orders,2022/05/31,10.95
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/06/01,207.83
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/06/11,80.00
STANLEY STREET COMMUNICATIONS,Writer,2022/06/15,2193.75
Michaels,Gifts given as a matter of protocol,2022/06/22,7.16
Rogers,Constituency Office Internet,2022/06/24,215.99
Rogers,Constituency Office Cable,2022/06/24,116.15
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/06/25,80.00
STANLEY STREET COMMUNICATIONS,Writer,2022/06/30,2193.75
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/07/01,210.33
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/07/09,80.00
Canada Post – Postes Canada,Courier Services,2022/07/12,40.01
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/07/12,111.20
Lisa Belcourt,"Printed Matter, Books, Newspapers and Subscriptions",2022/07/13,60.00
STANLEY STREET COMMUNICATIONS,Writer,2022/07/16,2193.75
Rogers,Constituency Office Internet,2022/07/24,215.99
Rogers,Constituency Office Cable,2022/07/24,116.15
Bank of Montreal,Banking Fees and Cheque Orders,2022/07/25,10.95
"Shred-it, C/O Stericycle ULC",Shredding,2022/07/25,407.91
Neighbour Today Inc.,Advertising,2022/07/27,345.00
Bank of Montreal,Banking Fees and Cheque Orders,2022/07/29,11.95
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/07/30,80.00
STANLEY STREET COMMUNICATIONS,Writer,2022/07/31,2193.75
358097 ONTARIO LIMITED,Office Rental,2022/08/01,2850.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/08/01,211.39
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/08/02,5.87
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/08/06,40.00
Canadian Shield Ice & Water,Spring Water,2022/08/08,32.00
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/08/13,40.00
STANLEY STREET COMMUNICATIONS,Writer,2022/08/16,2193.75
"Oshawa Senior Community Centres, The",Advertising,2022/08/18,400.00
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/08/20,40.00
Costco,"Office Supplies, Stationery and Accessories",2022/08/23,73.96
Rogers,Constituency Office Internet,2022/08/24,215.99
Rogers,Constituency Office Cable,2022/08/24,119.10
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/08/26,40.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/08/31,140.72
Grand & Toy,Bulk Paper Purchases,2022/08/31,135.03
STANLEY STREET COMMUNICATIONS,Writer,2022/08/31,2193.75
358097 ONTARIO LIMITED,Office Rental,2022/09/01,2850.00
Costco,"Office Supplies, Stationery and Accessories",2022/09/07,19.99
Fabricland,"Office Supplies, Stationery and Accessories",2022/09/08,5.25
Drialys Isaac Matos,Janitorial Services and Maintenance,2022/09/11,40.00
Fabricland,"Office Supplies, Stationery and Accessories",2022/09/11,10.50
358097 ONTARIO LIMITED,Office Rental,2022/10/01,2850.00
