Supplier,Description,Date,Total
Mills Office Productivity,"Office Supplies, Stationery and Accessories",2022/06/04,37.48
Canada Post,"Postage, Parcel Post and Courier Services",2022/06/07,59.13
Canada Post,"Postage, Parcel Post and Courier Services",2022/06/07,11.20
Home Hardware,Cleaning Products,2022/06/07,47.06
Canada Post,"Postage, Parcel Post and Courier Services",2022/06/15,41.46
Terrace Riverboat Days Society,Equipment Rental (non-hospitality related),2022/06/15,125.00
Mills Office Productivity,"Office Supplies, Stationery and Accessories",2022/06/16,29.95
Paradies Lagardere,"Office Supplies, Stationery and Accessories",2022/06/16,29.99
Shopper's Drug Mart,"Office Supplies, Stationery and Accessories",2022/06/16,7.48
Canada Post,"Postage, Parcel Post and Courier Services",2022/06/17,32.40
Canadian Tire,"Office Supplies, Stationery and Accessories",2022/06/17,35.30
Dollarama,"Office Supplies, Stationery and Accessories",2022/06/17,16.48
Staples,"Office Supplies, Stationery and Accessories",2022/06/17,9.51
Your Dollar Store,"Office Supplies, Stationery and Accessories",2022/06/17,8.83
Canada Post,"Postage, Parcel Post and Courier Services",2022/06/20,58.30
Home Hardware,Cleaning Products,2022/06/20,6.39
Shoppers Drug Mart,"Postage, Parcel Post and Courier Services",2022/06/20,35.43
Shoppers Drug Mart,"Office Supplies, Stationery and Accessories",2022/06/21,5.87
Bell Média Inc.,Advertising,2022/06/26,240.00
Bell Média Inc.,Advertising,2022/06/26,240.00
Bell Média Inc.,Advertising,2022/06/26,240.00
Bell Média Inc.,Advertising,2022/06/26,360.00
Canada Post,"Postage, Parcel Post and Courier Services",2022/06/27,42.80
Wholesale Club,Gifts given as a matter of protocol,2022/06/28,95.17
Black Press Group Ltd.,Advertising,2022/06/30,2178.00
Dollarama,"Office Supplies, Stationery and Accessories",2022/06/30,21.49
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/06/30,45.20
Grand & Toy,"Freight, Express and Cartage",2022/06/30,10.76
Save On Foods,Gifts given as a matter of protocol,2022/06/30,91.38
Walmart,Gifts given as a matter of protocol,2022/06/30,40.90
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/07/01,183.27
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/07/01,242.94
CityWest,Constituency Office Internet,2022/07/01,133.75
Michelle Stoney Designs,Office Decor,2022/07/02,100.00
Canada Post – Postes Canada,Postage and Parcel Post,2022/07/04,246.90
Mills Office Productivity,"Office Supplies, Stationery and Accessories",2022/07/06,47.83
Local Supply Co Ltd,Office Equipment,2022/07/07,481.49
Randy's Image Design Ltd.,Promotional Items,2022/07/08,53.50
Garmin Services Inc,Changes to Voice Communication Services and Equipment,2022/07/10,64.10
Canada Post – Postes Canada,Courier Services,2022/07/12,102.05
Canada Post – Postes Canada,Courier Services,2022/07/12,60.21
Canada Post – Postes Canada,Courier Services,2022/07/12,103.82
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/07/12,352.85
Hermann's Fire Extinguishers,"Safety Supplies (fire extinguishers, first aid kits)",2022/07/20,30.00
Misty River Books,"Office Supplies, Stationery and Accessories",2022/07/20,26.75
Bulkley Valley Wholesale,Gifts given as a matter of protocol,2022/07/21,184.41
House of Commons / Chambre des communes,Framing Done at the House of Commons,2022/07/21,53.40
Randy's Image Design Ltd.,Promotional Items,2022/07/21,42.80
Mills Office Productivity,"Office Supplies, Stationery and Accessories",2022/07/22,29.61
Mills Office Productivity,"Office Supplies, Stationery and Accessories",2022/07/22,29.61
Stuck On Designs,Signage,2022/07/27,206.77
Best Buy,Computer Equipment,2022/07/29,43.49
Tip of the Glacier Water Ltd.,Spring Water,2022/07/29,71.50
Bell Média Inc.,Advertising,2022/07/31,360.00
Bell Média Inc.,Advertising,2022/07/31,360.00
Bell Média Inc.,Advertising,2022/07/31,360.00
Bell Média Inc.,Advertising,2022/07/31,540.00
Grand & Toy,"Freight, Express and Cartage",2022/07/31,36.10
Grand & Toy,Bulk Paper Purchases,2022/07/31,77.04
645999 BC LTD.,Office Rental Related Fees,2022/08/01,850.00
645999 BC LTD.,Office Rental,2022/08/01,1362.81
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/08/01,234.53
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/08/01,67.00
CityWest,Constituency Office Internet,2022/08/01,133.75
Comtek Security Solutions,Protection and Alarm Monitoring (Member's Office Budget),2022/08/01,420.00
Comtek Security Solutions,Protection and Alarm Monitoring (Member's Office Budget),2022/08/01,420.00
Province of BC - Legislative Assembly Revenue (Loc.#02000),Office Rental,2022/08/01,335.00
Sunny Ridge Holdings Inc.,Office Rental,2022/08/01,2100.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/08/02,49.72
Garmin Services Inc,Changes to Voice Communication Services and Equipment,2022/08/09,16.00
Bulkley Valley Wholesale,Gifts given as a matter of protocol,2022/08/22,183.06
Mills Office Productivity,"Office Supplies, Stationery and Accessories",2022/08/23,24.91
Bell Média Inc.,Advertising,2022/08/28,180.00
Bell Média Inc.,Advertising,2022/08/28,120.00
Bell Média Inc.,Advertising,2022/08/28,120.00
Bell Média Inc.,Advertising,2022/08/28,120.00
645999 BC LTD.,Office Rental,2022/09/01,1362.81
645999 BC LTD.,Office Rental Related Fees,2022/09/01,850.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/09/01,239.98
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/09/01,155.14
CityWest,Constituency Office Internet,2022/09/01,133.75
Province of BC - Legislative Assembly Revenue (Loc.#02000),Office Rental,2022/09/01,335.00
Sunny Ridge Holdings Inc.,Office Rental,2022/09/01,2100.00
Garmin Services Inc,Computer Software and Licences,2022/09/09,16.00
Four Dimension Computer Centre,"Office Supplies, Stationery and Accessories",2022/09/13,26.75
645999 BC LTD.,Office Rental,2022/10/01,1362.81
645999 BC LTD.,Office Rental Related Fees,2022/10/01,850.00
Province of BC - Legislative Assembly Revenue (Loc.#02000),Office Rental,2022/10/01,335.00
Sunny Ridge Holdings Inc.,Office Rental,2022/10/01,2100.00
