Supplier,Description,Date,Total
Librairie Renaud-Bray,"Office Supplies, Stationery and Accessories",2021/12/16,19.95
HCGM NEWS,Advertising,2022/04/22,29.16
English Montreal School Board – Commission Scolaire English-Montréal,Advertising,2022/05/26,140.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/06/01,165.00
ASIB,Advertising,2022/06/04,325.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/06/07,140.82
Aditya Youth Trust Fund (AYTF),Advertising,2022/06/15,500.00
II Cittadino Canadese,Advertising,2022/06/22,60.00
The North American Filipino Star (Filcan Publications Inc.),Advertising,2022/06/22,67.50
L'initiative,Advertising,2022/06/23,38.81
L'initiative,Advertising,2022/06/23,38.81
Vidéotron s.e.n.c,Constituency Office Internet,2022/06/24,185.37
Métro Média,Advertising,2022/06/25,485.50
IGA,Gifts given as a matter of protocol,2022/06/26,29.99
Jean Coutu,Gifts given as a matter of protocol,2022/06/26,1.19
Jean Coutu,Gifts given as a matter of protocol,2022/06/26,7.54
Apple,Voice Communication Equipment,2022/06/29,329.00
Apple,Computer Equipment,2022/06/29,117.00
Dollarama,"Office Supplies, Stationery and Accessories",2022/06/30,12.00
Journal El Chasqui Latino Inc.,Advertising,2022/06/30,25.00
LusoPress Inc.,Advertising,2022/06/30,64.80
"SUBURBAN, THE",Advertising,2022/06/30,100.00
ZIGZAG ROMAN-CANADIAN INC.,Advertising,2022/06/30,19.75
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/07/01,90.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/07/01,96.92
Le Montreal Africain,Advertising,2022/07/01,74.75
Nawai Pakistan,Advertising,2022/07/01,112.50
Radio Humsafar (7590474 Inc.),Advertising,2022/07/01,45.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/07/01,65.00
Telus,Protection and Alarm Monitoring (Member's Office Budget),2022/07/01,60.00
Métro Média,Advertising,2022/07/02,423.00
Jung weekly,Advertising,2022/07/04,50.00
Maghreb Canada Express,Advertising,2022/07/05,29.95
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2022/07/06,111.43
Choice Communication (Canada) Ltd.,Advertising,2022/07/07,311.71
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/07/07,139.53
Winners Homesense,Office Decor,2022/07/08,21.98
Journal Hafteh (4479777 Canada Inc),Advertising,2022/07/09,38.00
Canada Post – Postes Canada,Courier Services,2022/07/12,10.80
Canada Post – Postes Canada,Courier Services,2022/07/12,8.40
Canada Post – Postes Canada,Courier Services,2022/07/12,9.89
Canada Post – Postes Canada,Courier Services,2022/07/12,13.25
GROUPE ATLAS MEDIA INC.,Advertising,2022/07/12,125.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/07/12,32.10
Nova West Island,Advertising,2022/07/13,500.00
Council of Canadian Filipino Ass. of Quebec,Advertising,2022/07/24,100.00
Big Brothers and Big Sisters of West Island,Advertising,2022/07/27,350.00
PISCINE WESTMINSTER POOL,Advertising,2022/07/27,500.00
Vidéotron s.e.n.c,Constituency Office Internet,2022/07/29,89.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/08/01,22.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/08/01,96.92
GROUPE HOM,Advertising,2022/08/01,100.00
Munigad Investments Inc.,Office Rental,2022/08/01,3844.67
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/08/01,139.53
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/08/01,324.52
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/08/02,57.24
ICKPK,Advertising,2022/08/07,500.00
Weekly Jang Montreal,Advertising,2022/08/10,75.00
DDO SENIORS CLUB,Advertising,2022/08/11,250.00
GLENMORE CURLING CLUB,Advertising,2022/08/11,300.00
Radio Humsafar,Advertising,2022/08/12,45.00
SERVICES D AFFAIRES SUD ASIATIQUES SAWID Inc,Advertising,2022/08/12,43.13
Les publications Arméniennes (1991) Inc. Horizon,Advertising,2022/08/15,35.00
Choice communication,Advertising,2022/08/25,31.02
Com c'est nous,Advertising,2022/08/25,80.00
Vidéotron s.e.n.c,Constituency Office Internet,2022/08/26,89.95
House of Commons / Chambre des communes,Language Training,2022/08/31,204.26
House of Commons / Chambre des communes,Language Training,2022/08/31,233.44
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/09/01,96.92
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/09/01,94.00
Munigad Investments Inc.,Office Rental,2022/09/01,3844.67
Munigad Investments Inc.,Office Rental,2022/10/01,3844.67
