Supplier,Description,Date,Total
ATLANTIC DOCUSHRED INC.,Shredding,2021/08/31,540.00
ATLANTIC DOCUSHRED INC.,Shredding,2021/09/20,120.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/21,16.31
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/21,2.27
EASTLINK,Constituency Office Internet,2021/09/24,32.76
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,0.01
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/01,29.75
Canada Post – Postes Canada,Courier Services,2021/10/25,16.25
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/01,391.02
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/11/01,8.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/11/01,29.75
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/17,152.86
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/11/25,2.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/25,32.43
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/11/25,25.00
