Supplier,Description,Date,Total
Shaw Cablesystems G.P.,Constituency Office Internet,2021/08/23,159.38
Recycling Alternative,Shredding,2021/08/31,47.83
City of New Westminster,Public Utilities,2021/09/03,87.38
Shaw Cablesystems,Constituency Office Internet,2021/09/23,159.38
LMP Publication Limited Partnership,Advertising,2021/09/30,430.87
LMP Publication Limited Partnership,Advertising,2021/09/30,224.91
Recycling Alternative,Shredding,2021/09/30,53.33
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/09/30,432.69
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/09/30,6.36
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/09/30,6.36
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/09/30,434.12
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,149.15
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,2.93
Paladin Technologies,Protection and Alarm Monitoring (Member's Office Budget),2021/10/01,105.00
Progressive Nation,Professional Communication Services,2021/10/01,325.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/01,77.00
"Wood, Sasha",Office Assistant,2021/10/01,4786.32
Selen Calderon,Janitorial Services and Maintenance,2021/10/04,180.00
Canada Post – Postes Canada,Courier Services,2021/10/07,9.58
Canada Post – Postes Canada,Courier Services,2021/10/07,7.32
Canada Post – Postes Canada,Courier Services,2021/10/12,6.59
Canada Post – Postes Canada,Courier Services,2021/10/12,7.91
David Hogben,"Temporary, Administrative Services",2021/10/12,182.00
LMP Publication Limited Partnership,Advertising,2021/10/13,179.00
The Society To End Homelessness in Burnaby,Advertising,2021/10/13,200.00
City of New Westminster,Public Utilities,2021/10/14,123.67
MING PAO NEWSPAPERS (CANADA) LTD,Advertising,2021/10/15,160.00
ULINE Canada Corporation,Office Furniture and Fixtures,2021/10/19,317.79
ULINE Canada Corporation,"Postage, Parcel Post and Courier Services",2021/10/19,49.81
Shaw Cablesystems G.P.,Constituency Office Internet,2021/10/23,159.38
Canada Post – Postes Canada,Courier Services,2021/10/25,7.76
Canada Post – Postes Canada,Courier Services,2021/10/25,6.62
Canada Post – Postes Canada,Courier Services,2021/10/25,23.10
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/10/26,6.36
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/28,-39.74
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/28,-51.33
Indo Canadian Awaaz,Advertising,2021/10/29,180.00
Indo-Canadian Voice Communications Ltd.,Advertising,2021/10/30,180.00
Grand & Toy,Cleaning Products,2021/10/31,82.34
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/10/31,74.50
LMP Publication Limited Partnership,Advertising,2021/10/31,340.00
PUNJAB GUARDIAN INC.THE,Advertising,2021/10/31,200.00
Recycling Alternative,Shredding,2021/10/31,50.03
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/11/01,36.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/01,32.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/01,125.74
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/11/01,2.00
First Capital Asset Management LP,Office Rental and Related Fees,2021/11/01,4356.29
Progressive Nation,Professional Communication Services,2021/11/01,325.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/11/01,77.00
Selen Calderon,Janitorial Services and Maintenance,2021/11/02,90.00
Canada Post,"Postage, Parcel Post and Courier Services",2021/11/08,22.90
LMP Publication Limited Partnership,Advertising,2021/11/09,224.78
LMP Publication Limited Partnership,Advertising,2021/11/09,176.70
Canada Post – Postes Canada,"Postage, Parcel Post and Courier Services",2021/11/12,131.68
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/17,157.04
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/11/17,8.20
City of New Westminster,Public Utilities,2021/11/17,169.68
Canada Post – Postes Canada,Courier Services,2021/11/18,7.87
Canada Post – Postes Canada,Courier Services,2021/11/18,7.35
