Supplier,Description,Date,Total
Imagery,"Photography and Video Services, Including Film Proc",2021/06/12,37.10
Royal Bank of Canada,Banking Fees and Cheque Orders,2021/09/29,8.85
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/09/30,142.59
Grand & Toy,Cleaning Products,2021/09/30,58.50
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,1222.93
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,0.10
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/01,155.00
Shaw Business,Constituency Office Cable,2021/10/01,95.40
Shaw Business,Constituency Office Internet,2021/10/01,115.76
Michaels,"Framing, Outside Supplier",2021/10/05,115.54
Victory Majors Investments Corp,Office Rental and Related Fees,2021/10/05,40.00
Canada Post – Postes Canada,Courier Services,2021/10/07,11.74
Canada Post – Postes Canada,Courier Services,2021/10/07,11.57
Real Canadian Superstore,Cleaning Products,2021/10/07,3.69
Real Canadian Superstore,"Office Supplies, Stationery and Accessories",2021/10/07,13.74
Saskatoon Poppy Campaign,Office Plants and Flowers,2021/10/07,75.00
Canada Post – Postes Canada,Courier Services,2021/10/12,16.26
Canada Post – Postes Canada,Courier Services,2021/10/12,11.62
Costco Wholesale,"Office Supplies, Stationery and Accessories",2021/10/14,34.43
Imagery,Photography and Video Services,2021/10/14,413.40
Sasktel,Members’ Primary Residence Internet,2021/10/16,111.24
Canada Post – Postes Canada,Courier Services,2021/10/25,16.34
Canada Post – Postes Canada,Courier Services,2021/10/25,11.62
Amazon.ca,Office Furniture and Fixtures,2021/10/26,48.73
Royal Bank of Canada,Banking Fees and Cheque Orders,2021/10/29,8.25
Grand & Toy,Bulk Paper Purchases,2021/10/31,168.18
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/01,30.00
CREATIVE OUTDOOR ADVERTISING,Advertising,2021/11/01,1114.20
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/11/01,145.75
Shaw Business,Constituency Office Cable,2021/11/01,95.40
Shaw Business,Constituency Office Internet,2021/11/01,165.36
Victory Majors Investments Corp.,Office Rental and Related Fees,2021/11/01,3650.00
Victory Majors Investments Corporation,Office Rental and Related Fees,2021/11/01,45.00
Saskatoon Business College,Professional Development and Training for Members' Employees,2021/11/10,310.00
SaskTel,Employees’ Primary Residence Internet (COVID-19),2021/11/16,111.24
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/17,30.00
Canada Post – Postes Canada,Courier Services,2021/11/18,11.77
Canada Post – Postes Canada,Courier Services,2021/11/18,18.40
Blacksun,Web Site Hosting/Domain Name,2021/11/20,26.49
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/11/30,77.10
Grand & Toy,Digital Communication Equipment,2021/11/30,41.68
Royal Bank of Canada,Banking Fees and Cheque Orders,2021/11/30,8.25
The Globe & Mail,"Printed Matter, Books, Newspapers and Subscriptions",2021/12/01,83.88
Victory Majors Investments Corp,Office Rental and Related Fees,2021/12/01,45.00
Victory Majors Investments Corp.,Office Rental and Related Fees,2021/12/01,3650.00
Canada Post – Postes Canada,Courier Services,2021/12/17,15.22
Canada Post – Postes Canada,Courier Services,2021/12/17,435.95
Canada Post – Postes Canada,Courier Services,2021/12/17,68.01
Victory Majors Investments Corp.,Office Rental and Related Fees,2022/01/01,3650.00
