Supplier,Description,Date,Total
URBAN IMPACT RECYCLING LTD.,Shredding,2021/07/01,85.80
D & L Investments,Advertising,2021/07/24,117.00
"Sagar, Alison",Communications Officer,2021/07/29,2902.50
Black Press Group Ltd.,Advertising,2021/07/31,604.25
D & L investments,Advertising,2021/08/13,81.00
Fortis BC - Natural Gas,Public Utilities,2021/08/16,29.05
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2021/08/18,127.26
Shaw cablesystems G.P./Shaw Direct,Constituency Office Cable,2021/08/18,68.96
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/08/31,629.49
Grand & Toy,Bulk Paper Purchases,2021/08/31,250.24
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/08/31,121.66
Grand & Toy,Cleaning Products,2021/08/31,13.48
Legacy Fire & Safety,"Safety Supplies (fire extinguishers, first aid kits)",2021/08/31,152.06
"Sattar, Tahir",Communications Officer,2021/08/31,1500.00
Crystal Clear Building Maintenance Inc.,Janitorial Services and Maintenance,2021/09/15,350.00
Fortis BC - Natural Gas,Public Utilities,2021/09/15,30.99
Shaw cablesystems G.P./Shaw Direct,Constituency Office Cable,2021/09/18,68.96
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2021/09/18,127.26
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/09/30,92.58
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/09/30,432.69
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/09/30,434.12
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/09/30,6.36
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/09/30,6.36
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,388.80
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,0.76
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/01,16.79
URBAN IMPACT RECYCLING LTD.,Shredding,2021/10/01,85.80
TDH Strategies,Communications Officer,2021/10/05,3785.71
Canada Post – Postes Canada,Courier Services,2021/10/07,10.68
Canada Post – Postes Canada,Courier Services,2021/10/12,11.74
Canada Post – Postes Canada,Courier Services,2021/10/12,11.79
First Nations Drum,Advertising,2021/10/12,125.00
Crystal Clear Building Maintenance Inc.,Janitorial Services and Maintenance,2021/10/14,350.00
Fortis BC - Natural Gas,Public Utilities,2021/10/15,64.71
Canada Post – Postes Canada,Courier Services,2021/10/25,10.73
Canada Post – Postes Canada,Courier Services,2021/10/25,17.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/10/26,6.36
Luminary Tech Consulting,Subject Matter Expert,2021/10/28,3000.00
Grand & Toy,Cleaning Products,2021/10/31,83.01
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/10/31,540.58
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/10/31,170.20
0985302 BC LTD,Office Rental and Related Fees,2021/11/01,3000.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/01,226.25
Bell Mobility – Bell Mobilité,Long Distance,2021/11/01,0.70
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/11/01,47.60
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/11/01,16.79
TDH Strategies,Communications Officer,2021/11/03,3785.71
FORTIS BC-NATURAL GAS,Public Utilities,2021/11/16,123.26
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/11/17,10.20
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/17,223.66
Canada Post – Postes Canada,Courier Services,2021/11/18,25.51
Canada Post – Postes Canada,Courier Services,2021/11/18,10.87
Canada Post – Postes Canada,Courier Services,2021/11/18,17.00
TDH Strategies,Communications Officer,2021/11/25,3785.71
Black Press Group Ltd.,Advertising,2021/11/30,281.25
Grand & Toy,Bulk Paper Purchases,2021/11/30,312.54
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/11/30,657.38
Grand & Toy,Cleaning Products,2021/11/30,18.00
0985302 BC LTD,Office Rental and Related Fees,2021/12/01,3000.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/12/10,6.36
FORTIS BC-NATURAL GAS,Public Utilities,2021/12/15,170.69
Canada Post – Postes Canada,Courier Services,2021/12/17,30.74
Canada Post – Postes Canada,Courier Services,2021/12/17,7.73
Canada Post – Postes Canada,Courier Services,2021/12/17,14.98
0985302 BC LTD,Office Rental and Related Fees,2022/01/01,3000.00
