Supplier,Description,Date,Total
Simplecast,Professional Communication Services,2021/05/27,75.00
Wawanesa Insurance BrokerLink,Constituency Office Insurance,2021/07/21,112.67
Hi-Rise Newspaper,Advertising,2021/08/03,85.00
"Bell ",Employees’ Primary Residence Internet (COVID-19),2021/08/06,94.95
"ROGERS ",Employees’ Primary Residence Internet (COVID-19),2021/08/08,155.99
CIBC,Banking Fees and Cheque Orders,2021/08/10,22.50
TekSavvy,Employees’ Primary Residence Internet (COVID-19),2021/08/17,58.95
Wawanesa Insurance BrokerLink,Constituency Office Insurance,2021/08/21,112.67
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,"Security Equipment, Intercom and Alarm System (Member's Office Budget)",2021/09/02,105.00
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2021/09/02,113.97
Adobe,Computer Software and Licences,2021/09/04,104.99
Adobe,Computer Software and Licences,2021/09/04,104.99
Bell,Employees’ Primary Residence Internet (COVID-19),2021/09/06,109.95
Rogers,Employees’ Primary Residence Internet (COVID-19),2021/09/08,155.99
GTekSavvy,Employees’ Primary Residence Internet (COVID-19),2021/09/17,58.95
Zoom,Professional Communication Services,2021/09/18,20.00
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2021/09/20,257.80
Wawanesa Insurance BrokerLink,Constituency Office Insurance,2021/09/21,112.67
Rexall,Cleaning Products,2021/09/29,13.09
4 OFFICE AUTOMATION LTD.,Photocopier Rental and Related Costs,2021/09/30,65.08
Bluffs Monitor,Advertising,2021/09/30,135.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/09/30,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/09/30,216.35
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/09/30,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/09/30,217.06
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,8.88
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/09/30,3.21
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/10/01,264.79
Adobe,Computer Software and Licences,2021/10/04,104.99
Adobe,Computer Software and Licences,2021/10/04,104.99
Bell,Employees’ Primary Residence Internet (COVID-19),2021/10/06,109.95
Canada Post – Postes Canada,Courier Services,2021/10/07,7.20
Canada Post – Postes Canada,Courier Services,2021/10/07,8.36
Rogers,Employees’ Primary Residence Internet (COVID-19),2021/10/08,155.99
Bell,Members’ Primary Residence Internet,2021/10/10,206.40
Canada Post – Postes Canada,Courier Services,2021/10/12,5.75
ROGERS CABLE,Constituency Office Internet,2021/10/12,345.76
TekSavvy,Employees’ Primary Residence Internet (COVID-19),2021/10/17,61.95
Zoom,Professional Communication Services,2021/10/18,20.00
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2021/10/19,82.88
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2021/10/20,144.45
Wawanesa Insurance BrokerLink,Constituency Office Insurance,2021/10/21,112.67
Canada Post – Postes Canada,Courier Services,2021/10/25,7.76
Fedex Canada,"Postage, Parcel Post and Courier Services",2021/10/25,11.90
4 OFFICE AUTOMATION LTD.,Photocopier Rental and Related Costs,2021/10/26,65.08
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/10/26,3.18
Bluffs Monitor,Advertising,2021/10/31,101.70
1113959 ONTARIO INC.,Office Rental and Related Fees,2021/11/01,3539.82
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/01,32.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/11/01,201.04
Adobe Inc.,Computer Software and Licences,2021/11/04,104.99
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2021/11/04,50.33
Rogers,Employees’ Primary Residence Internet (COVID-19),2021/11/08,155.99
Bell,Members’ Primary Residence Internet,2021/11/10,206.40
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/11/12,121.55
MailChimp,Professional Communication Services,2021/11/12,89.69
Rogers,Constituency Office Internet,2021/11/12,172.88
HYPERTEC SYSTEMS INC.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/11/15,256.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/11/17,32.00
Veronica Kameka,Janitorial Services and Maintenance,2021/11/17,100.00
Canada Post – Postes Canada,Courier Services,2021/11/18,9.63
Canada Post – Postes Canada,Courier Services,2021/11/18,5.78
Canada Post – Postes Canada,Courier Services,2021/11/18,16.19
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/11/23,122.00
"GLOBE AND MAIL, THE","Printed Matter, Books, Newspapers and Subscriptions",2021/11/25,936.05
4 OFFICE AUTOMATION LTD.,Photocopier Rental and Related Costs,2021/11/29,65.87
Bluffs Monitor,Advertising,2021/11/29,90.00
1113959 ONTARIO INC.,Office Rental and Related Fees,2021/12/01,3539.82
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/12/10,3.18
MailChimp,Professional Communication Services,2021/12/12,80.87
Rogers,Constituency Office Internet,2021/12/12,172.88
1113959 ONTARIO INC.,Office Rental and Related Fees,2022/01/01,3539.82
