Supplier,Description,Date,Total
Canada Post – Postes Canada,Courier Services,2022/03/22,68.30
London Drugs,"Office Supplies, Stationery and Accessories",2022/06/19,29.65
Home Sense,Office Decor,2022/06/23,90.92
Michaels,Office Decor,2022/06/23,70.60
Dollarama,"Office Supplies, Stationery and Accessories",2022/06/29,12.04
Save-On-Foods,Gifts given as a matter of protocol,2022/07/22,34.50
Save-On-Foods,Cleaning Products,2022/08/18,13.63
Staples,"Office Supplies, Stationery and Accessories",2022/08/29,20.53
Staples Canada,"Office Supplies, Stationery and Accessories",2022/09/07,27.81
Save-On-Foods,Office Plants and Flowers,2022/10/03,29.95
Save-On-Foods,Office Plants and Flowers,2022/10/26,27.81
Save-On-Foods,"Office Supplies, Stationery and Accessories",2022/10/26,9.09
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,62.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,34.80
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/11/01,135.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,8.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/11/01,16.00
Home Hardware,"Office Supplies, Stationery and Accessories",2022/11/04,32.27
Save-On-Foods,Office Plants and Flowers,2022/11/14,21.39
Canada Post,"Postage, Parcel Post and Courier Services",2022/11/15,12.94
Dollarama,Office Decor,2022/11/20,79.61
Home Hardware,"Office Supplies, Stationery and Accessories",2022/11/20,40.85
Slegg Building Materials,"Office Supplies, Stationery and Accessories",2022/11/23,34.15
Coastal Community Credit Union,Banking Fees and Cheque Orders,2022/11/30,6.95
PictureHouse Media Group,Advertising,2022/11/30,750.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,34.80
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,8.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/12/01,12.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,62.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/12/01,135.42
NANAIMO AFRICAN HERITAGE SOCIETY,Advertising,2022/12/06,350.00
Gabriola Sounder Media Inc.,Advertising,2022/12/07,636.00
Shaw cablesystems G.P./Shaw Direct,Constituency Office Internet,2022/12/18,165.85
Canada Post,"Postage, Parcel Post and Courier Services",2022/12/19,14.19
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/30,26.48
Black Press Group Ltd.,Advertising,2022/12/31,2240.74
Coastal Community Credit Union,Banking Fees and Cheque Orders,2022/12/31,6.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/12/31,101.01
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/12/31,76.43
