Supplier,Description,Date,Total
The New York Times Co.,"Printed Matter, Books, Newspapers and Subscriptions",2022/02/27,2.26
Welland Jackfish Baseball Club,Advertising,2022/03/01,2000.00
Toronto Star Newspapers Limited,"Printed Matter, Books, Newspapers and Subscriptions",2022/03/18,5.99
The New York Times,"Printed Matter, Books, Newspapers and Subscriptions",2022/03/25,2.26
Zoom Video Communications Inc.,Computer Software and Licences,2022/03/31,20.00
2670950 Ontario Inc.,Office Rental and Related Fees,2022/04/01,2300.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/04/01,137.98
JDI Cleaning Systems,Janitorial Services and Maintenance,2022/04/01,215.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/04/01,250.04
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/04/02,141.87
WELLAND HYDRO ELECTRIC SYSTEM CORP.,Public Utilities,2022/04/06,153.31
Cogeco Connexion inc.,Constituency Office Internet,2022/04/08,114.94
Canada Post,"Postage, Parcel Post and Courier Services",2022/04/11,20.00
13th Street Winery,Gifts given as a matter of protocol,2022/04/12,31.26
E&OE,"Office Supplies, Stationery and Accessories",2022/04/12,29.95
Giant Tiger,"Office Supplies, Stationery and Accessories",2022/04/12,26.32
Black Sheep Coffee Roasters,"Office Supplies, Stationery and Accessories",2022/04/13,39.99
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2022/04/19,164.21
Staples Canada,"Office Supplies, Stationery and Accessories",2022/04/19,66.29
"Canva ",Computer Software and Licences,2022/04/25,149.00
Force Security Inc.,"Security Equipment, Intercom and Alarm System (Member's Office Budget)",2022/04/26,99.00
Canada Post – Postes Canada,Courier Services,2022/04/27,9.12
Walmart,"Office Supplies, Stationery and Accessories",2022/04/29,111.82
Zoom,Computer Software and Licences,2022/04/29,129.33
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/04/30,166.84
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/04/30,185.70
2670950 Ontario Inc.,Office Rental and Related Fees,2022/05/01,2300.00
JDI Cleaning Systems,Janitorial Services and Maintenance,2022/05/01,215.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/05/01,253.00
Downtown Development Board,Public Meeting Room Rentals,2022/05/02,100.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/05/02,146.12
WELLAND HYDRO ELECTRIC SYSTEM CORP.,Public Utilities,2022/05/06,109.00
Cogeco Connexion inc.,Constituency Office Cable,2022/05/08,44.99
Cogeco Connexion inc.,Constituency Office Internet,2022/05/08,69.95
Walmart,Gifts given as a matter of protocol,2022/05/12,69.90
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2022/05/18,161.40
House of Commons / Chambre des communes,Framing Done at the House of Commons,2022/05/19,98.44
Michaels,Office Decor,2022/05/30,46.76
Super Service Rubber Stamp & Sign Ltd.,Signage,2022/05/31,750.00
2670950 Ontario Inc.,Office Rental and Related Fees,2022/06/01,2300.00
Canadian Tire,Office Decor,2022/06/02,29.99
Impact Promotions / 1000105498 Ontario Inc.,"Office Supplies, Stationery and Accessories",2022/06/09,319.79
House of Commons / Chambre des communes,Special Purchases of Consumable Supplies,2022/06/13,30.29
2670950 Ontario Inc.,Office Rental and Related Fees,2022/07/01,2300.00
